@relation ephenology_all-5-fold-5-15R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.318352,0.315335,0.318182,0.317829,0.315385,0.316602,0.316602,0.317073,0.315789,0.318519,0.325521,0.313019,0.323864,0.322581,0.322188,0.323024,0.325342,0.333333,0.325175,0.319444,0.32526,0.322581,0.323232,0.325733,0.325949,0.324324,0.323333,0.323899,0.321321,0.321212,0.342532,0.327922,0.319372,0.322335,0.321023,0.331606,2513,P.torta
0.332155,0.342939,0.334507,0.341463,0.333333,0.343643,0.334471,0.338608,0.343333,0.343972,0.354749,0.333333,0.342262,0.338462,0.343195,0.344156,0.344482,0.336601,0.352381,0.351974,0.353135,0.350299,0.337539,0.342767,0.340984,0.342424,0.35034,0.342193,0.333333,0.343137,0.342723,0.350168,0.332258,0.349845,0.323988,0.345714,1417,C.brasiliensis
0.346883,0.348485,0.346479,0.344595,0.345566,0.345794,0.345455,0.347432,0.348214,0.346793,0.353414,0.341518,0.345924,0.346774,0.359202,0.352298,0.342939,0.348485,0.351682,0.347181,0.340116,0.345506,0.339535,0.351613,0.366197,0.342432,0.346705,0.357401,0.347222,0.345196,0.349398,0.357466,0.337209,0.339286,0.334218,0.346591,1792,M.rubiginosa
0.379167,0.38041,0.389189,0.378378,0.393064,0.386364,0.39011,0.4,0.378723,0.408805,0.403101,0.375439,0.381481,0.402439,0.426901,0.392157,0.411429,0.380091,0.402299,0.390374,0.392157,0.385417,0.370968,0.385281,0.377419,0.372093,0.383085,0.372,0.367491,0.371094,0.372796,0.377953,0.37299,0.375321,0.361842,0.376045,4463,C.brasiliensis
0.326531,0.325123,0.317308,0.321101,0.317757,0.309091,0.313043,0.317073,0.32,0.330579,0.335025,0.331797,0.335135,0.307692,0.335664,0.318182,0.314516,0.320896,0.311321,0.313131,0.323529,0.316239,0.334661,0.319328,0.340136,0.328502,0.333333,0.330579,0.307087,0.323529,0.338403,0.336066,0.324607,0.330275,0.305389,0.333333,6291,P.torta
0.320463,0.336788,0.325581,0.327068,0.326996,0.330798,0.333333,0.331081,0.332203,0.336842,0.337696,0.334218,0.335938,0.331034,0.330065,0.333333,0.335821,0.332215,0.32491,0.327935,0.327731,0.328671,0.328244,0.32971,0.344482,0.330827,0.324895,0.329545,0.325088,0.325758,0.329032,0.322449,0.329412,0.329759,0.322314,0.329377,1160,C.brasiliensis
0.3375,0.367713,0.35,0.366834,0.348101,0.352564,0.362416,0.349282,0.349138,0.372549,0.351536,0.369863,0.360882,0.350993,0.366197,0.358586,0.367521,0.360294,0.349112,0.35533,0.361905,0.352,0.353086,0.348485,0.362776,0.350384,0.358333,0.35533,0.356383,0.355556,0.356757,0.349206,0.353982,0.366477,0.355346,0.360927,4540,C.brasiliensis
0.37,0.40613,0.357843,0.369697,0.375,0.371795,0.373494,0.375691,0.378238,0.375,0.383142,0.383607,0.381625,0.375,0.383495,0.368644,0.371681,0.374449,0.38961,0.374408,0.37069,0.373874,0.384342,0.373832,0.379487,0.373702,0.370656,0.373913,0.365462,0.366548,0.375,0.371179,0.364706,0.37415,0.36087,0.384,5339,C.brasiliensis
0.367089,0.38512,0.371429,0.377778,0.368715,0.370787,0.378125,0.379939,0.376471,0.386792,0.384444,0.368039,0.370968,0.366762,0.384181,0.385802,0.379412,0.375367,0.375375,0.375,0.374603,0.373219,0.377129,0.380814,0.376374,0.37619,0.373938,0.377841,0.376022,0.373961,0.381238,0.385294,0.364583,0.375,0.368564,0.372549,3841,M.rubiginosa
0.33795,0.352239,0.332117,0.33209,0.33209,0.345277,0.344411,0.353107,0.336022,0.352025,0.356077,0.340852,0.347945,0.342365,0.356955,0.347003,0.345566,0.358663,0.341297,0.347826,0.352941,0.333333,0.337079,0.354167,0.345609,0.335106,0.340517,0.344371,0.340426,0.33945,0.351738,0.338583,0.332394,0.329815,0.321229,0.33631,4832,P.torta
0.330612,0.345455,0.335052,0.326829,0.330275,0.330144,0.330233,0.337963,0.327586,0.33945,0.346749,0.342767,0.352564,0.340708,0.350195,0.347656,0.351449,0.34749,0.341912,0.330882,0.34296,0.346939,0.340206,0.353357,0.34629,0.337539,0.340206,0.34629,0.34,0.339286,0.336761,0.341818,0.327273,0.336842,0.321429,0.339564,1223,C.brasiliensis
0.386935,0.387681,0.381503,0.389535,0.398438,0.401709,0.4,0.414815,0.394118,0.423358,0.417431,0.381818,0.398268,0.392638,0.405941,0.373041,0.383673,0.371094,0.376384,0.368932,0.397638,0.367412,0.374502,0.395604,0.379661,0.378378,0.380952,0.391667,0.387833,0.384615,0.390533,0.386266,0.371622,0.386207,0.380091,0.384058,4643,M.rubiginosa
0.371134,0.370229,0.381068,0.377672,0.373576,0.374718,0.372984,0.379447,0.366864,0.372385,0.363934,0.361111,0.366224,0.380645,0.381526,0.378436,0.373984,0.371938,0.379085,0.377155,0.375,0.365503,0.36165,0.372277,0.373178,0.36478,0.373932,0.374728,0.371486,0.367556,0.368088,0.37037,0.360849,0.369615,0.358575,0.3659,5193,C.brasiliensis
0.342282,0.390977,0.377049,0.404255,0.408602,0.425532,0.397849,0.378151,0.357576,0.384615,0.367965,0.372263,0.381132,0.357143,0.355556,0.388235,0.389744,0.373737,0.398649,0.377358,0.371257,0.37234,0.369146,0.378723,0.37037,0.362637,0.37,0.376033,0.369811,0.363265,0.372549,0.376744,0.362007,0.374269,0.36,0.373626,4588,C.brasiliensis
0.357702,0.405325,0.357143,0.357407,0.385475,0.360595,0.368932,0.374558,0.386667,0.368794,0.402985,0.382278,0.377016,0.359338,0.367601,0.394366,0.361323,0.376033,0.360111,0.374613,0.364583,0.363636,0.375439,0.371841,0.371274,0.4,0.448276,0.394161,0.382979,0.365462,0.366947,0.39823,0.367273,0.379939,0.363636,0.398374,4120,M.rubiginosa
0.37193,0.372283,0.371622,0.36858,0.371622,0.381271,0.380282,0.386207,0.378549,0.379195,0.3875,0.376694,0.380054,0.375385,0.380062,0.374214,0.368421,0.36,0.361486,0.35873,0.358491,0.357988,0.355844,0.358824,0.370262,0.357895,0.361635,0.364407,0.358543,0.362667,0.362725,0.364672,0.352778,0.359375,0.355556,0.359477,4905,C.brasiliensis
0.366667,0.383648,0.366972,0.379518,0.367442,0.375,0.374502,0.370656,0.36194,0.371795,0.372024,0.365931,0.371134,0.377119,0.375,0.369748,0.377953,0.366142,0.374502,0.374517,0.372951,0.368821,0.371601,0.37457,0.377049,0.373529,0.368644,0.378378,0.370629,0.37193,0.375635,0.37931,0.366337,0.373913,0.367041,0.370262,4843,C.brasiliensis
0.37299,0.372434,0.363985,0.366795,0.375494,0.373626,0.374046,0.368056,0.358065,0.363057,0.372922,0.356742,0.359517,0.358621,0.382637,0.373188,0.369231,0.368771,0.375405,0.371601,0.372308,0.370821,0.364964,0.378462,0.373219,0.365031,0.375,0.375405,0.371166,0.368421,0.375,0.377163,0.357143,0.369231,0.358362,0.370968,4654,C.brasiliensis
0.329749,0.342105,0.326772,0.325671,0.320988,0.322957,0.327338,0.337979,0.338078,0.337449,0.334347,0.327526,0.328571,0.339921,0.338521,0.336898,0.336245,0.338983,0.335106,0.338164,0.349057,0.3375,0.332298,0.338645,0.347188,0.335593,0.338384,0.3375,0.3375,0.337553,0.350242,0.34632,0.329966,0.338762,0.32967,0.330303,4561,P.torta
0.377143,0.380282,0.358586,0.364162,0.354167,0.367568,0.37234,0.38,0.364865,0.364929,0.372822,0.366883,0.371711,0.365482,0.375635,0.368159,0.352332,0.351598,0.357143,0.355932,0.356688,0.356383,0.371015,0.359551,0.367041,0.363636,0.352113,0.359477,0.344156,0.342857,0.363958,0.344,0.356828,0.369295,0.35567,0.358974,3694,A.tomentosum
0.348039,0.358255,0.34375,0.350282,0.340314,0.339901,0.340102,0.347418,0.349558,0.352113,0.355987,0.345277,0.348123,0.343612,0.348837,0.357759,0.355102,0.349794,0.357466,0.350877,0.35426,0.353909,0.353623,0.355102,0.358885,0.356037,0.348214,0.351931,0.344262,0.351351,0.354922,0.357143,0.344948,0.352381,0.341085,0.358896,3635,M.rubiginosa
