@relation ephenology_all-5-fold-2-15R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.324042,0.324385,0.328767,0.325658,0.331288,0.329193,0.326797,0.328446,0.330189,0.323308,0.335065,0.324009,0.327273,0.321149,0.324937,0.327273,0.332461,0.335135,0.333333,0.324538,0.333333,0.325183,0.329268,0.33046,0.323988,0.319202,0.323171,0.332168,0.321937,0.325,0.344,0.314985,0.315934,0.319613,0.311594,0.318408,2814,P.torta
0.3663,0.364964,0.36,0.358306,0.348837,0.354962,0.353612,0.368243,0.371429,0.38209,0.378076,0.368085,0.364583,0.36747,0.379227,0.37037,0.377604,0.364902,0.373887,0.360882,0.372832,0.361858,0.368675,0.372283,0.365994,0.363636,0.364985,0.375394,0.362857,0.366279,0.36157,0.370748,0.362069,0.361045,0.353723,0.365915,3601,M.rubiginosa
0.336806,0.342037,0.325792,0.328638,0.3125,0.325359,0.325581,0.325991,0.326446,0.3361,0.340237,0.330247,0.33101,0.330544,0.333333,0.333333,0.330233,0.331897,0.328502,0.325243,0.326829,0.331818,0.331633,0.340909,0.344697,0.328488,0.328502,0.338095,0.334842,0.336449,0.337408,0.338095,0.33101,0.331445,0.321192,0.331126,3178,P.ramiflora
0.368794,0.371429,0.363958,0.368771,0.371094,0.357977,0.376384,0.368421,0.379562,0.372414,0.381579,0.365385,0.360269,0.369295,0.376426,0.376271,0.368794,0.369048,0.377698,0.371429,0.365931,0.362776,0.370166,0.381271,0.389189,0.372152,0.362416,0.384106,0.391026,0.383838,0.386046,0.388278,0.38172,0.376214,0.364621,0.374269,4430,M.guianensis
0.359517,0.38558,0.354478,0.357724,0.363636,0.368627,0.367816,0.375912,0.375912,0.369811,0.371345,0.368902,0.369637,0.364662,0.373702,0.380952,0.380165,0.367713,0.366071,0.377778,0.367965,0.371308,0.36965,0.373541,0.373887,0.367601,0.37218,0.379433,0.371429,0.372727,0.372043,0.37224,0.360704,0.368852,0.366972,0.362245,4558,C.brasiliensis
0.207792,0.239247,0.222222,0.234973,0.242604,0.190476,0.192308,0.204969,0.223464,0.211679,0.230415,0.264214,0.228346,0.162393,0.219178,0.213115,0.221557,0.221154,0.208861,0.204969,0.23125,0.233918,0.251834,0.238532,0.25,0.265714,0.231707,0.246073,0.247525,0.242798,0.297003,0.260638,0.27439,0.269231,0.236162,0.220532,6476,P.torta
0.350711,0.368231,0.334764,0.356098,0.332,0.337255,0.336957,0.347328,0.346715,0.348,0.356913,0.347015,0.347328,0.333333,0.34717,0.349345,0.347826,0.35023,0.35,0.344037,0.34434,0.349057,0.354515,0.351485,0.349776,0.359431,0.346821,0.362319,0.349558,0.36,0.354286,0.360577,0.347826,0.356618,0.339367,0.354717,3545,M.rubiginosa
0.377682,0.375,0.365079,0.372294,0.370968,0.368889,0.37619,0.381818,0.377593,0.389189,0.370504,0.372483,0.37457,0.376812,0.378855,0.372951,0.370787,0.369565,0.377778,0.37037,0.371681,0.367133,0.370262,0.373541,0.375969,0.365782,0.378261,0.373913,0.37247,0.371542,0.371758,0.380091,0.370229,0.375385,0.363636,0.37037,4767,C.brasiliensis
0.385965,0.377483,0.379928,0.376923,0.374214,0.376307,0.384615,0.383562,0.376344,0.383212,0.385269,0.372208,0.378173,0.37931,0.384106,0.375,0.387218,0.37037,0.387665,0.384279,0.394495,0.3875,0.376168,0.380952,0.383978,0.371007,0.386598,0.396396,0.386861,0.389558,0.382353,0.381481,0.369048,0.384236,0.372671,0.384248,5097,C.brasiliensis
