@relation ephenology_all-5-fold-4-15R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.338558,0.346386,0.329815,0.338272,0.344737,0.343085,0.342105,0.344311,0.344633,0.347368,0.364583,0.337349,0.351032,0.362637,0.367089,0.351613,0.349693,0.33677,0.341853,0.347267,0.34472,0.346032,0.343643,0.349153,0.343465,0.332248,0.344156,0.348592,0.348387,0.345763,0.350318,0.34981,0.341379,0.344322,0.328,0.339506,4291,P.torta
0.312169,0.309751,0.316294,0.316832,0.313665,0.312694,0.315476,0.311828,0.313514,0.324675,0.326336,0.31746,0.320628,0.322034,0.321429,0.323113,0.331565,0.336609,0.320955,0.326087,0.3241,0.319481,0.320388,0.32626,0.327128,0.321513,0.325444,0.321429,0.319372,0.319444,0.31769,0.324638,0.311594,0.325062,0.311751,0.336861,821,M.rubiginosa
0.311594,0.315298,0.321212,0.32,0.318584,0.318885,0.320635,0.322581,0.322767,0.317726,0.325871,0.319899,0.324742,0.319218,0.324484,0.323718,0.328358,0.330688,0.325714,0.330357,0.324484,0.330556,0.32287,0.329341,0.328571,0.326087,0.326984,0.325373,0.32964,0.323699,0.340675,0.330128,0.321244,0.334975,0.318713,0.331565,2796,P.torta
0.320635,0.314815,0.325806,0.328076,0.327161,0.329073,0.329154,0.325513,0.329446,0.33,0.331765,0.324324,0.321782,0.323988,0.330579,0.333333,0.334278,0.336,0.332386,0.332362,0.339233,0.33241,0.323877,0.336207,0.325648,0.323877,0.32381,0.322581,0.326816,0.322581,0.340944,0.321321,0.318735,0.32634,0.316785,0.324645,1805,A.tomentosum
0.35533,0.382609,0.351598,0.361702,0.352423,0.372807,0.375587,0.376682,0.386454,0.373984,0.392617,0.363889,0.363144,0.377049,0.374016,0.374046,0.35942,0.368732,0.37037,0.367953,0.370031,0.366569,0.353741,0.362416,0.369906,0.362283,0.383721,0.373684,0.348361,0.350467,0.365729,0.373684,0.357595,0.356495,0.345588,0.359259,3617,A.tomentosum
0.373418,0.389356,0.377551,0.377104,0.370492,0.374603,0.379421,0.384127,0.381538,0.384615,0.383863,0.380353,0.380577,0.378882,0.386819,0.383523,0.385757,0.378462,0.384127,0.380368,0.38558,0.380682,0.376812,0.383954,0.381081,0.37859,0.383648,0.385294,0.380556,0.378378,0.383562,0.388406,0.372549,0.380829,0.37464,0.385593,5996,C.brasiliensis
0.339744,0.373391,0.35514,0.363636,0.327273,0.34375,0.323232,0.361111,0.352459,0.351562,0.35122,0.364017,0.373333,0.352941,0.352518,0.354331,0.364583,0.359649,0.3375,0.367816,0.362637,0.352941,0.374558,0.362903,0.371429,0.360902,0.360825,0.362832,0.362903,0.36129,0.362963,0.372263,0.345238,0.358871,0.341837,0.368421,3816,M.rubiginosa
0.376884,0.379104,0.383562,0.375,0.389671,0.388128,0.378378,0.377778,0.375,0.37037,0.375342,0.373178,0.383041,0.387352,0.377863,0.385294,0.378788,0.371528,0.38,0.375887,0.377593,0.37037,0.371429,0.378738,0.381818,0.371703,0.372796,0.369014,0.367847,0.36828,0.372093,0.370057,0.360656,0.37971,0.359133,0.383523,4784,C.brasiliensis
0.357895,0.379592,0.361111,0.389474,0.358491,0.358025,0.35625,0.366492,0.35814,0.357143,0.365019,0.377698,0.380342,0.359375,0.366492,0.357542,0.362245,0.368715,0.379845,0.366412,0.352459,0.360902,0.382671,0.361842,0.374449,0.383966,0.343284,0.380952,0.382022,0.373016,0.365854,0.391753,0.35277,0.355072,0.35426,0.360544,3814,A.tomentosum
