@relation ephenology_all-5-fold-2-16G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.34456,0.334086,0.353448,0.350404,0.356164,0.349462,0.355422,0.349593,0.354167,0.351744,0.355932,0.351485,0.355042,0.352113,0.349741,0.362173,0.35167,0.362288,0.348077,0.364679,0.366477,0.354497,0.366228,0.365741,0.357143,0.358974,0.352679,0.359036,0.346835,0.344156,0.346801,0.349869,0.351648,0.361386,0.350731,2814,P.torta
0.34593,0.343049,0.332215,0.334375,0.341463,0.335548,0.339683,0.334395,0.340625,0.348525,0.343832,0.344086,0.341743,0.34456,0.352113,0.344037,0.336562,0.345304,0.345205,0.345506,0.35014,0.339578,0.345455,0.347126,0.339286,0.342424,0.34349,0.340909,0.34139,0.340984,0.337931,0.3382,0.343458,0.34375,0.337531,3601,M.rubiginosa
0.327526,0.329238,0.324324,0.314159,0.313636,0.331776,0.321101,0.321267,0.321267,0.333333,0.327801,0.325,0.323843,0.328947,0.321586,0.319783,0.320463,0.320574,0.328638,0.321951,0.324561,0.319218,0.327869,0.329317,0.33557,0.330579,0.332,0.334677,0.335968,0.330472,0.336683,0.326154,0.335505,0.330827,0.322196,3178,P.ramiflora
0.332117,0.349876,0.340081,0.352,0.333333,0.333333,0.336283,0.324607,0.344498,0.33213,0.338462,0.333333,0.333333,0.33887,0.329949,0.336336,0.333333,0.329588,0.32872,0.324111,0.337838,0.327922,0.335593,0.333333,0.339888,0.336043,0.335443,0.335548,0.344928,0.344086,0.34,0.335106,0.346457,0.338235,0.340058,4430,M.guianensis
0.339921,0.337209,0.349206,0.313433,0.322581,0.323077,0.353741,0.319149,0.321918,0.347305,0.335052,0.330065,0.336957,0.335135,0.343949,0.324627,0.331633,0.323308,0.320312,0.333333,0.338308,0.325926,0.33908,0.333333,0.343066,0.343558,0.344828,0.35,0.349515,0.352113,0.353774,0.344828,0.349462,0.350168,0.347518,4558,C.brasiliensis
0.309623,0.327078,0.30303,0.327273,0.319635,0.314815,0.311828,0.31694,0.3125,0.294798,0.310881,0.305019,0.301802,0.303371,0.301775,0.315934,0.310638,0.289474,0.303922,0.295455,0.308036,0.306709,0.309417,0.317647,0.311897,0.290909,0.311005,0.306034,0.311558,0.294643,0.302632,0.300532,0.305195,0.28866,0.308642,6476,P.torta
0.336207,0.342857,0.333333,0.343915,0.342995,0.343434,0.342995,0.333333,0.343434,0.331731,0.343137,0.327338,0.331858,0.331658,0.333333,0.333333,0.331858,0.333333,0.333333,0.333333,0.34375,0.325758,0.325243,0.331897,0.325688,0.324022,0.325472,0.325359,0.324742,0.333333,0.321212,0.333333,0.326087,0.325688,0.319672,3545,M.rubiginosa
0.346154,0.359649,0.347561,0.365385,0.349112,0.350993,0.35443,0.350318,0.35,0.346369,0.349515,0.353846,0.351852,0.345361,0.352941,0.353135,0.344978,0.345455,0.346405,0.335404,0.353211,0.34891,0.345361,0.345133,0.351648,0.339744,0.348066,0.347594,0.346821,0.335227,0.343374,0.347267,0.345679,0.359551,0.349057,4767,C.brasiliensis
0.375,0.349272,0.377246,0.37037,0.364286,0.366795,0.368182,0.37069,0.363636,0.369369,0.357414,0.357995,0.358601,0.360784,0.354701,0.350133,0.352159,0.344037,0.348718,0.355191,0.364662,0.350877,0.349345,0.356021,0.344828,0.345679,0.348624,0.344538,0.35023,0.348936,0.350211,0.349515,0.348259,0.343478,0.343284,5097,C.brasiliensis
