@relation ephenology_all-5-fold-4-16G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.331565,0.334311,0.338323,0.336709,0.339339,0.333333,0.343653,0.34139,0.3367,0.346801,0.336601,0.331429,0.336478,0.337037,0.3367,0.33046,0.330275,0.337621,0.358362,0.349515,0.35102,0.32967,0.347826,0.342105,0.358079,0.351064,0.34965,0.33557,0.339921,0.35124,0.346369,0.323899,0.335664,0.342342,0.336032,4291,P.torta
0.330357,0.327198,0.334204,0.337531,0.335878,0.335878,0.335,0.338384,0.336471,0.336864,0.334821,0.333333,0.335456,0.337302,0.344398,0.338208,0.34433,0.344978,0.34642,0.347222,0.337875,0.334225,0.345212,0.341463,0.341333,0.343529,0.337029,0.335601,0.338428,0.338462,0.334495,0.329238,0.332518,0.336538,0.332599,821,M.rubiginosa
0.330769,0.327306,0.334286,0.336761,0.336134,0.339394,0.347059,0.341246,0.337017,0.334385,0.337423,0.334177,0.334204,0.337838,0.332402,0.341629,0.352645,0.349162,0.344538,0.34903,0.342857,0.32987,0.343915,0.3309,0.34375,0.336088,0.339523,0.336761,0.338462,0.337539,0.336,0.332506,0.336735,0.352601,0.333333,2796,P.torta
0.344754,0.340637,0.357724,0.358974,0.356201,0.361111,0.356125,0.351499,0.355014,0.351852,0.350785,0.338983,0.340633,0.356968,0.350835,0.349301,0.354911,0.360097,0.362025,0.366834,0.35942,0.353846,0.358025,0.357477,0.34903,0.357143,0.351544,0.347518,0.348519,0.348774,0.345395,0.339623,0.340426,0.346437,0.339703,1805,A.tomentosum
0.333333,0.344828,0.349138,0.348018,0.343478,0.344444,0.344828,0.347368,0.349558,0.342975,0.337398,0.350649,0.346535,0.341667,0.338983,0.346847,0.351275,0.342105,0.335938,0.326446,0.344371,0.342043,0.336957,0.325843,0.347305,0.336493,0.343137,0.327586,0.336634,0.331551,0.344633,0.331461,0.337989,0.335878,0.33244,3617,A.tomentosum
0.342857,0.34264,0.344937,0.346154,0.338462,0.347134,0.342857,0.340764,0.342193,0.343284,0.340491,0.336,0.337143,0.340845,0.340984,0.345029,0.34153,0.339031,0.341176,0.337313,0.343333,0.331429,0.341598,0.342365,0.338983,0.337243,0.338889,0.337017,0.33913,0.342424,0.339869,0.336,0.336709,0.338542,0.334365,5996,C.brasiliensis
0.305263,0.320833,0.336957,0.347368,0.350649,0.325301,0.346154,0.333333,0.336538,0.344156,0.341772,0.311111,0.317708,0.346939,0.333333,0.325,0.329114,0.327731,0.328358,0.328244,0.348148,0.313305,0.339869,0.316583,0.326203,0.330986,0.343374,0.343374,0.347518,0.347518,0.333333,0.330544,0.323308,0.33125,0.322115,3816,M.rubiginosa
0.339056,0.346591,0.352601,0.348571,0.349398,0.343195,0.358025,0.364198,0.345745,0.366197,0.349593,0.33795,0.350482,0.35514,0.347418,0.35014,0.338776,0.348101,0.345324,0.35461,0.352679,0.34384,0.359116,0.351598,0.35,0.323171,0.350711,0.346535,0.338308,0.350254,0.357513,0.345679,0.34104,0.356021,0.347003,4784,C.brasiliensis
0.33945,0.346303,0.338583,0.353846,0.351724,0.358209,0.330882,0.328125,0.353741,0.351562,0.344262,0.330909,0.350467,0.341317,0.34104,0.352025,0.356436,0.34,0.34375,0.341667,0.365385,0.336,0.355828,0.341772,0.349693,0.346535,0.35,0.349693,0.362745,0.358209,0.34965,0.346457,0.34507,0.355422,0.347368,3814,A.tomentosum
