@relation ephenology_all-5-fold-3-13B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,P.ramiflora,P.torta,M.rubiginosa,M.guianensis,A.tomentosum}

@data

0.312312,0.311024,0.318182,0.321321,0.322129,0.322196,0.330882,0.316279,0.333333,0.317734,0.33002,0.339286,0.332317,0.32626,0.318021,0.339806,0.333333,0.328185,0.321429,0.331081,0.331034,0.322835,0.328571,0.335505,0.32971,0.316629,0.333333,0.325301,0.317308,0.317073,0.320988,0.33,0.334483,0.32107,0.326797,0.32342,5546,P.torta
0.277251,0.268097,0.276042,0.286458,0.27907,0.277641,0.274463,0.277372,0.275064,0.279279,0.284468,0.283887,0.275779,0.280285,0.286885,0.301205,0.294294,0.28536,0.284916,0.28453,0.286863,0.297872,0.295213,0.292978,0.300971,0.300771,0.28866,0.297767,0.28836,0.288732,0.2875,0.283372,0.298701,0.291322,0.300766,0.298201,5354,C.brasiliensis
0.285266,0.294944,0.286822,0.304029,0.310714,0.312081,0.309904,0.309677,0.302406,0.297872,0.292632,0.306785,0.298742,0.300912,0.293651,0.316832,0.299242,0.301695,0.29927,0.308511,0.300341,0.29927,0.29682,0.298305,0.301038,0.309434,0.298893,0.309524,0.306818,0.308772,0.293893,0.288754,0.3,0.305031,0.304511,0.307958,2999,P.ramiflora
0.284574,0.303748,0.29798,0.292479,0.302139,0.29602,0.303191,0.303483,0.295039,0.291139,0.29331,0.29199,0.302083,0.302115,0.294118,0.295597,0.299742,0.309735,0.309735,0.30531,0.306522,0.307851,0.302387,0.292804,0.303609,0.294964,0.303226,0.3,0.302376,0.29386,0.298206,0.289216,0.298405,0.307263,0.308411,0.301471,3161,P.ramiflora
0.4,0.397112,0.42,0.421053,0.402878,0.4,0.395973,0.394366,0.393617,0.409091,0.371681,0.376761,0.389262,0.392265,0.388571,0.405498,0.384615,0.391026,0.388489,0.376812,0.38255,0.394531,0.381579,0.38806,0.370909,0.366412,0.370629,0.386503,0.376712,0.37013,0.375839,0.382857,0.378676,0.391304,0.4,0.389222,6371,P.torta
0.337621,0.334262,0.33871,0.340836,0.340909,0.333333,0.335443,0.328221,0.328267,0.324786,0.309751,0.309091,0.303681,0.298851,0.305136,0.311274,0.29863,0.296053,0.296167,0.292419,0.301075,0.301105,0.289377,0.296667,0.310843,0.316176,0.298893,0.294964,0.291045,0.289963,0.293436,0.297491,0.304348,0.307463,0.31454,0.31203,2934,P.torta
0.289474,0.289474,0.296919,0.304217,0.301887,0.297578,0.299674,0.294118,0.297945,0.30791,0.301282,0.306061,0.306122,0.299728,0.29932,0.333333,0.317829,0.307692,0.303333,0.313916,0.319277,0.311429,0.312321,0.306189,0.308219,0.315985,0.311258,0.318612,0.305147,0.311111,0.31457,0.30791,0.325153,0.328947,0.312,0.310526,5663,C.brasiliensis
0.263889,0.274869,0.27439,0.278912,0.264151,0.278107,0.275109,0.271186,0.271605,0.275304,0.269504,0.274457,0.273684,0.273109,0.271605,0.291971,0.281369,0.28169,0.271845,0.271429,0.270142,0.279141,0.267544,0.273927,0.281337,0.26699,0.273148,0.282946,0.279835,0.260163,0.280335,0.268966,0.280323,0.284091,0.27551,0.281899,4370,M.rubiginosa
0.295597,0.295858,0.301818,0.301818,0.290657,0.295082,0.298077,0.288591,0.301948,0.292835,0.292735,0.294833,0.29,0.295385,0.283636,0.320988,0.299639,0.305195,0.303226,0.298701,0.298413,0.29703,0.294915,0.297659,0.291411,0.298969,0.303514,0.304487,0.30137,0.298701,0.301003,0.292683,0.3,0.314208,0.316456,0.316456,2998,P.ramiflora
