@relation ephenology_all-5-fold-1-13B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {P.torta,C.brasiliensis,M.rubiginosa,P.ramiflora,M.guianensis,A.tomentosum}

@data

0.265957,0.27707,0.285714,0.280374,0.271523,0.270701,0.281065,0.276353,0.284457,0.286111,0.265594,0.265193,0.272727,0.250923,0.290323,0.301282,0.257384,0.273616,0.27907,0.265957,0.27027,0.275362,0.253472,0.251852,0.299304,0.290076,0.269103,0.296073,0.28882,0.267717,0.280528,0.264264,0.30137,0.29845,0.294643,0.285,5284,C.brasiliensis
0.325359,0.331169,0.342975,0.333333,0.3361,0.334783,0.333333,0.345528,0.349091,0.324111,0.33494,0.33908,0.31746,0.327103,0.339207,0.357798,0.342105,0.346734,0.345745,0.344633,0.347826,0.34471,0.338384,0.330472,0.342183,0.333333,0.338889,0.336788,0.335196,0.33871,0.335329,0.320574,0.35625,0.345992,0.357488,0.337778,4446,P.torta
0.253086,0.272727,0.272727,0.275862,0.270718,0.278351,0.275229,0.26087,0.285714,0.290179,0.27027,0.275081,0.295455,0.27907,0.270042,0.291139,0.268519,0.268722,0.272727,0.275109,0.262673,0.282686,0.275109,0.271605,0.27907,0.288136,0.270833,0.272727,0.273109,0.272358,0.266667,0.27451,0.285246,0.288591,0.281843,0.276364,5014,C.brasiliensis
0.313008,0.3125,0.309524,0.309645,0.314554,0.311927,0.31068,0.309013,0.308594,0.312292,0.309623,0.311321,0.31457,0.303754,0.27907,0.316614,0.301754,0.298893,0.307692,0.299242,0.304659,0.298077,0.291391,0.303797,0.300995,0.297546,0.306122,0.308989,0.284404,0.303621,0.289552,0.297376,0.308696,0.311594,0.293478,0.319149,3558,M.rubiginosa
0.294118,0.31686,0.303922,0.299517,0.299539,0.301587,0.307692,0.302239,0.302682,0.300319,0.29918,0.308571,0.303754,0.300578,0.294686,0.322807,0.313364,0.308,0.306723,0.296137,0.306723,0.309028,0.305221,0.301695,0.301471,0.308458,0.306202,0.316,0.296117,0.29661,0.314655,0.307918,0.305195,0.320334,0.32342,0.322581,3746,P.ramiflora
0.291322,0.281525,0.303571,0.30485,0.305732,0.296296,0.304435,0.284519,0.293478,0.282609,0.282572,0.297674,0.283146,0.289474,0.279835,0.298851,0.286486,0.289294,0.28271,0.284038,0.281095,0.278652,0.283163,0.281726,0.288503,0.285714,0.27972,0.291954,0.276498,0.278607,0.287016,0.29274,0.299587,0.293785,0.285199,0.3075,5432,C.brasiliensis
0.348214,0.356828,0.343284,0.349254,0.346505,0.349544,0.353846,0.342262,0.339394,0.342466,0.352804,0.336323,0.324841,0.328877,0.319444,0.342495,0.329718,0.342246,0.324074,0.326219,0.327327,0.334917,0.331343,0.3297,0.340961,0.335404,0.335347,0.336336,0.332344,0.335347,0.33123,0.326471,0.338028,0.321586,0.350267,0.363014,3461,M.rubiginosa
0.253687,0.27561,0.272472,0.277635,0.276882,0.275204,0.276882,0.269841,0.276423,0.274457,0.262956,0.276029,0.262391,0.274074,0.27476,0.293976,0.281768,0.268293,0.270655,0.272222,0.271186,0.283644,0.268229,0.268617,0.274725,0.288421,0.283721,0.284116,0.283721,0.288732,0.288732,0.263959,0.27451,0.290061,0.287435,0.268354,4984,C.brasiliensis
0.295522,0.272973,0.278638,0.282738,0.290625,0.277955,0.28483,0.279412,0.286957,0.29602,0.283951,0.29175,0.291169,0.277045,0.274238,0.304965,0.28877,0.280193,0.281174,0.277354,0.275482,0.276392,0.283505,0.282353,0.28934,0.282869,0.279379,0.289683,0.276347,0.27907,0.290557,0.286996,0.290019,0.291935,0.291859,0.271468,5301,C.brasiliensis
