@relation ephenology_all-5-fold-2-13B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.327759,0.322129,0.333333,0.332278,0.325658,0.326219,0.308725,0.327922,0.317901,0.322388,0.304519,0.317881,0.305389,0.290598,0.33815,0.307159,0.303116,0.3125,0.298701,0.286207,0.292683,0.314869,0.300971,0.290735,0.323077,0.333333,0.297872,0.290429,0.313208,0.304659,0.301158,0.293333,0.325123,0.305556,0.31407,0.320388,2814,P.torta
0.276094,0.2975,0.302326,0.305994,0.297386,0.305195,0.288889,0.282132,0.296407,0.270195,0.277477,0.28827,0.280702,0.281654,0.286567,0.303571,0.291105,0.283077,0.28254,0.27451,0.275862,0.29918,0.290735,0.291291,0.289308,0.292398,0.294118,0.297935,0.298193,0.288961,0.291536,0.277397,0.293023,0.29805,0.295806,0.299094,3601,M.rubiginosa
0.313364,0.332432,0.341584,0.345972,0.355,0.356436,0.354369,0.353488,0.34127,0.340164,0.331492,0.339623,0.331551,0.321429,0.330049,0.369775,0.340336,0.350467,0.320856,0.329949,0.330049,0.347973,0.331818,0.320833,0.346269,0.319149,0.318841,0.320175,0.31,0.319249,0.317949,0.320675,0.338762,0.330855,0.330645,0.324786,3178,P.ramiflora
0.3,0.271777,0.297203,0.297872,0.3,0.294574,0.297297,0.290323,0.291513,0.300366,0.292453,0.297125,0.299242,0.276471,0.279883,0.328358,0.29562,0.300699,0.297491,0.300676,0.298387,0.28534,0.29562,0.288194,0.28866,0.279412,0.283465,0.290441,0.277978,0.275618,0.280702,0.277778,0.278325,0.29558,0.294737,0.301205,4430,M.guianensis
0.28125,0.284247,0.293051,0.296774,0.289809,0.293413,0.29096,0.282738,0.283912,0.284314,0.282276,0.28972,0.287162,0.293413,0.286219,0.323077,0.293878,0.292254,0.29,0.287129,0.283871,0.294915,0.281967,0.279221,0.285276,0.288525,0.286154,0.287749,0.278287,0.281065,0.269231,0.272981,0.285714,0.28125,0.278826,0.277778,4558,C.brasiliensis
0.430769,0.468208,0.464912,0.465116,0.462617,0.46,0.452489,0.452381,0.428016,0.440678,0.435393,0.447368,0.486111,0.475904,0.469512,0.451948,0.456621,0.454545,0.456522,0.44,0.448276,0.437909,0.474453,0.449339,0.431611,0.444444,0.438356,0.443182,0.43871,0.436709,0.448276,0.461111,0.435435,0.474747,0.467662,0.481013,6476,P.torta
0.276836,0.291829,0.320675,0.3,0.30303,0.312195,0.292453,0.303665,0.303571,0.30303,0.294643,0.307971,0.313131,0.304196,0.300885,0.321839,0.30837,0.303371,0.310345,0.304833,0.307692,0.302583,0.301653,0.295652,0.307432,0.304569,0.306122,0.315556,0.300469,0.302222,0.304147,0.295455,0.319865,0.322034,0.32377,0.318548,3545,M.rubiginosa
0.251185,0.269103,0.269663,0.268116,0.261905,0.264368,0.266667,0.264574,0.268817,0.26378,0.260976,0.268072,0.260331,0.270758,0.269103,0.284247,0.271698,0.26616,0.256522,0.252212,0.252174,0.276968,0.260331,0.252174,0.279373,0.271777,0.258065,0.274436,0.264591,0.262948,0.270588,0.261411,0.283237,0.272436,0.272189,0.280769,4767,C.brasiliensis
0.266667,0.275294,0.25816,0.255102,0.253918,0.258258,0.259146,0.257143,0.261128,0.255193,0.26087,0.272947,0.252427,0.25656,0.277419,0.287009,0.270769,0.264798,0.244224,0.249169,0.252396,0.274752,0.259036,0.252809,0.277027,0.275618,0.259494,0.266862,0.263514,0.27013,0.265244,0.253776,0.272109,0.27907,0.277228,0.264957,5097,C.brasiliensis
0.304582,0.334146,0.327146,0.323395,0.321016,0.321053,0.328125,0.316883,0.321716,0.311295,0.315789,0.322476,0.324921,0.31686,0.312,0.350543,0.316832,0.311429,0.32,0.31694,0.324503,0.317507,0.302721,0.295681,0.301994,0.326007,0.306818,0.312057,0.285714,0.315018,0.311111,0.309524,0.300885,0.294118,0.316547,0.30033,5595,P.torta
0.262799,0.27619,0.274924,0.261589,0.266458,0.276596,0.271523,0.27027,0.271565,0.268852,0.272541,0.273481,0.26936,0.275229,0.276667,0.289474,0.280255,0.269481,0.270701,0.271565,0.270358,0.283163,0.273649,0.271777,0.27204,0.269896,0.273616,0.271565,0.282468,0.267857,0.27707,0.263699,0.287918,0.280928,0.284768,0.274368,4414,C.brasiliensis
0.275109,0.266026,0.273438,0.262745,0.272374,0.268595,0.27881,0.277992,0.278746,0.275862,0.263383,0.277628,0.261194,0.270627,0.265152,0.28972,0.268116,0.278524,0.275618,0.269231,0.28,0.271468,0.269625,0.260417,0.263658,0.257143,0.267857,0.268293,0.261818,0.265734,0.268116,0.273723,0.277473,0.26935,0.272494,0.276119,4880,C.brasiliensis
0.362712,0.361949,0.355482,0.363344,0.352751,0.360248,0.360502,0.355828,0.342262,0.366477,0.346247,0.355408,0.323529,0.357558,0.327103,0.33758,0.313559,0.343662,0.326984,0.326861,0.329073,0.332536,0.333333,0.325153,0.346405,0.3375,0.336478,0.329114,0.329114,0.335423,0.325658,0.358255,0.34689,0.330073,0.355191,0.346278,3460,M.rubiginosa
0.275862,0.276243,0.275748,0.272414,0.272109,0.274247,0.28013,0.270096,0.28013,0.274691,0.2751,0.27882,0.275168,0.277259,0.281046,0.294294,0.278351,0.276451,0.276224,0.277027,0.277966,0.280802,0.280277,0.281046,0.276423,0.27957,0.282313,0.283828,0.278746,0.27551,0.279863,0.274143,0.283784,0.286957,0.281481,0.286645,3842,M.rubiginosa
0.326667,0.327366,0.333333,0.33119,0.331148,0.330128,0.332288,0.326409,0.320809,0.322751,0.324111,0.328261,0.301587,0.312649,0.30491,0.325167,0.306569,0.297587,0.295129,0.295977,0.295652,0.310962,0.298592,0.294737,0.3125,0.295858,0.295129,0.29805,0.296512,0.295977,0.294985,0.295977,0.315673,0.307512,0.318919,0.307229,1063,C.brasiliensis
0.27972,0.273408,0.28863,0.286136,0.286932,0.283237,0.289086,0.286585,0.289308,0.289231,0.289062,0.291317,0.283019,0.291066,0.273092,0.30031,0.295139,0.301724,0.284553,0.285714,0.285047,0.284024,0.281633,0.282258,0.276762,0.289474,0.281853,0.294326,0.28125,0.283465,0.286792,0.291498,0.3,0.293548,0.296675,0.29386,5050,C.brasiliensis
0.321678,0.331307,0.332168,0.332192,0.327465,0.327402,0.327645,0.322034,0.324503,0.319728,0.314607,0.315493,0.311024,0.318841,0.314961,0.324242,0.310469,0.311966,0.304569,0.304813,0.303665,0.30033,0.294416,0.294372,0.301887,0.313253,0.299401,0.299465,0.298246,0.295181,0.309211,0.297753,0.303754,0.306931,0.319149,0.310734,3419,P.ramiflora
0.360795,0.334221,0.381955,0.383107,0.366522,0.375185,0.372981,0.362857,0.346154,0.347051,0.328877,0.328021,0.36234,0.334683,0.345157,0.326232,0.338295,0.346049,0.362857,0.367583,0.347051,0.37408,0.348901,0.346521,0.33245,0.376855,0.349931,0.37408,0.35376,0.347945,0.357746,0.343708,0.330677,0.341033,0.340541,0.348485,2683,M.rubiginosa
0.341772,0.335664,0.340426,0.345133,0.340541,0.340909,0.338983,0.339713,0.338645,0.335821,0.334884,0.336842,0.341176,0.340278,0.339056,0.370253,0.335849,0.36413,0.355,0.356021,0.333333,0.347541,0.348416,0.340741,0.34139,0.321782,0.33908,0.341615,0.326923,0.316583,0.384615,0.34632,0.347222,0.312169,0.349693,0.33945,3505,P.torta
0.266409,0.261146,0.285141,0.287671,0.282143,0.282609,0.290441,0.289963,0.286207,0.285223,0.274232,0.253676,0.292254,0.289474,0.284746,0.298013,0.292096,0.28169,0.281915,0.279188,0.287805,0.277286,0.278846,0.270833,0.288462,0.277174,0.2891,0.290043,0.277228,0.273171,0.288235,0.287081,0.289256,0.279188,0.296651,0.276836,4040,A.tomentosum
0.277056,0.284024,0.284444,0.281818,0.288372,0.288991,0.281385,0.271845,0.285714,0.285141,0.285714,0.293939,0.283843,0.284047,0.272727,0.299663,0.284553,0.27027,0.278049,0.278846,0.27619,0.281356,0.268293,0.271605,0.281734,0.277487,0.279279,0.283333,0.272727,0.270161,0.270042,0.270677,0.28125,0.286689,0.272727,0.285171,3907,M.rubiginosa
0.279279,0.273846,0.28,0.283105,0.270386,0.284,0.278146,0.279461,0.282051,0.276527,0.274554,0.283537,0.269531,0.273312,0.276094,0.29368,0.269767,0.267925,0.28,0.275093,0.28169,0.260504,0.282051,0.273927,0.291209,0.286385,0.284553,0.289963,0.286885,0.273543,0.285047,0.26936,0.283668,0.291339,0.276151,0.264706,4354,M.rubiginosa
