@relation ephenology_all-5-fold-5-07G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.333333,0.330025,0.323529,0.321131,0.325959,0.328767,0.337571,0.338753,0.339648,0.322148,0.329915,0.333333,0.342169,0.334286,0.329212,0.332258,0.329041,0.323232,0.334688,0.333789,0.334235,0.333333,0.330816,0.338688,0.331909,0.320583,0.333333,0.331995,0.332374,0.333805,0.333333,0.333333,0.335616,0.339332,0.324275,0.333333,0.333333,2513,P.torta
0.332237,0.331507,0.328904,0.321168,0.329588,0.32069,0.315615,0.319079,0.330409,0.330508,0.326861,0.335277,0.335277,0.328467,0.332317,0.328221,0.330729,0.325444,0.329114,0.318841,0.326861,0.321429,0.3207,0.328638,0.315789,0.324042,0.317857,0.314103,0.319079,0.326154,0.321875,0.315625,0.319648,0.315625,0.321023,0.320285,0.312925,1417,C.brasiliensis
0.334432,0.339168,0.335938,0.334722,0.338462,0.338789,0.336463,0.333868,0.344882,0.34375,0.343805,0.349901,0.349206,0.339915,0.34472,0.343891,0.34326,0.336798,0.338936,0.341772,0.33882,0.334688,0.338527,0.341357,0.339542,0.341284,0.336449,0.333778,0.342525,0.339261,0.339286,0.338912,0.343066,0.34901,0.350584,0.339213,0.340087,1792,M.rubiginosa
0.351852,0.351275,0.347253,0.350649,0.350453,0.343558,0.354839,0.349515,0.355795,0.354223,0.338558,0.351124,0.357143,0.348052,0.346774,0.345304,0.341463,0.354571,0.344298,0.330595,0.351738,0.348884,0.342,0.352941,0.346,0.337237,0.346154,0.340242,0.346535,0.34308,0.35283,0.354779,0.340426,0.339031,0.35167,0.349736,0.342912,4463,C.brasiliensis
0.327273,0.327586,0.318966,0.32,0.322581,0.330275,0.324201,0.328502,0.330645,0.319249,0.330357,0.330544,0.329218,0.318182,0.325,0.331878,0.323651,0.324444,0.326087,0.328767,0.317757,0.322275,0.321586,0.326165,0.325581,0.317181,0.315789,0.32766,0.321586,0.316514,0.325581,0.320755,0.317972,0.319149,0.320513,0.321053,0.317972,6291,P.torta
0.34009,0.3325,0.333333,0.334421,0.336463,0.338583,0.339089,0.335913,0.347603,0.348624,0.352113,0.35461,0.356265,0.334705,0.350078,0.345345,0.337517,0.347921,0.335157,0.338843,0.335135,0.333791,0.342029,0.337917,0.343328,0.349036,0.339478,0.342525,0.344605,0.345736,0.340237,0.343988,0.339806,0.342175,0.335793,0.338558,0.339063,1160,C.brasiliensis
0.370079,0.36165,0.367257,0.355556,0.356846,0.354938,0.352751,0.35443,0.366102,0.36646,0.375,0.368159,0.362869,0.351974,0.371517,0.358663,0.358056,0.363636,0.360743,0.358209,0.359621,0.353448,0.352617,0.363636,0.352941,0.35061,0.347826,0.344697,0.34874,0.346939,0.345972,0.353488,0.34322,0.345238,0.340824,0.337662,0.344262,4540,C.brasiliensis
0.345745,0.33,0.325,0.328571,0.335821,0.335821,0.338346,0.333333,0.329787,0.322222,0.336788,0.328221,0.335347,0.333333,0.328947,0.329114,0.327354,0.326241,0.336364,0.337838,0.336,0.334677,0.330909,0.333333,0.32852,0.330739,0.335121,0.327635,0.333333,0.332344,0.333333,0.333333,0.327526,0.32872,0.334646,0.333333,0.330986,5339,C.brasiliensis
0.355634,0.344473,0.344749,0.348066,0.338983,0.350442,0.348754,0.346442,0.351544,0.353081,0.348008,0.344538,0.354545,0.345614,0.346639,0.342685,0.34585,0.359459,0.349474,0.348214,0.346693,0.339048,0.343685,0.356522,0.344262,0.350746,0.345528,0.342048,0.340686,0.336,0.3475,0.336957,0.344371,0.340206,0.34968,0.338673,0.342733,3841,M.rubiginosa
