@relation ephenology_all-5-fold-3-09B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.306122,0.309524,0.31117,0.306028,0.288566,0.324405,0.322222,0.322967,0.302083,0.315068,0.328358,0.332506,0.327759,0.314346,0.325671,0.333333,0.326861,0.316354,0.321663,0.311594,0.32574,0.313808,0.309091,0.299465,0.318707,0.329341,0.302174,0.304225,0.312207,0.320513,0.327485,0.316804,0.309524,0.327759,0.32948,0.318627,0.311688,5546,P.torta
0.266304,0.263456,0.272446,0.272237,0.274194,0.272727,0.272021,0.268293,0.26972,0.283582,0.277473,0.287841,0.277078,0.269565,0.276712,0.292135,0.288136,0.295349,0.295977,0.292035,0.293255,0.297297,0.298817,0.304478,0.300912,0.300275,0.31003,0.303468,0.306763,0.30303,0.292453,0.298658,0.285185,0.298701,0.303318,0.30721,0.303951,5354,C.brasiliensis
0.283019,0.284483,0.293996,0.287257,0.279592,0.287611,0.290179,0.285403,0.289916,0.292793,0.28884,0.291139,0.302594,0.28903,0.297694,0.290837,0.302452,0.295154,0.297414,0.292952,0.298673,0.293249,0.289823,0.286374,0.284091,0.289017,0.299776,0.298876,0.297405,0.295872,0.299539,0.295195,0.286713,0.296928,0.304721,0.302961,0.304239,2999,P.ramiflora
0.268431,0.305709,0.291595,0.27907,0.28866,0.289608,0.28877,0.283186,0.286942,0.289963,0.285981,0.288462,0.284635,0.292553,0.289007,0.288557,0.297297,0.296178,0.284722,0.288696,0.283737,0.286713,0.293015,0.279146,0.279588,0.298893,0.288967,0.28594,0.293777,0.281493,0.286174,0.281713,0.280576,0.291196,0.296355,0.284526,0.286225,3161,P.ramiflora
0.389381,0.41994,0.397059,0.37797,0.379455,0.376068,0.37931,0.385106,0.38565,0.399072,0.399538,0.387283,0.383838,0.4,0.396752,0.390244,0.416446,0.3918,0.395652,0.388764,0.388286,0.3878,0.387244,0.392777,0.383562,0.385757,0.384236,0.382927,0.381264,0.386308,0.386308,0.385749,0.3875,0.377483,0.394977,0.407008,0.416438,6371,P.torta
0.327948,0.322034,0.331731,0.3312,0.329073,0.325163,0.325123,0.321192,0.321192,0.322357,0.320354,0.315261,0.313765,0.313406,0.30991,0.313589,0.315545,0.307554,0.313208,0.307531,0.31528,0.307377,0.300439,0.30505,0.306383,0.301624,0.318267,0.311203,0.313059,0.312734,0.30608,0.297483,0.305239,0.314516,0.314501,0.318949,0.319527,2934,P.torta
0.292614,0.287879,0.293478,0.284507,0.29805,0.283582,0.285246,0.282209,0.281879,0.291139,0.300613,0.30791,0.29321,0.308271,0.308219,0.307692,0.317757,0.316418,0.315412,0.29918,0.311203,0.312253,0.318841,0.317568,0.315436,0.305556,0.326848,0.318352,0.31348,0.30292,0.314381,0.314286,0.314935,0.318043,0.31202,0.329932,0.318182,5663,C.brasiliensis
0.269058,0.267123,0.274882,0.27957,0.274882,0.281818,0.274775,0.275701,0.269231,0.27305,0.276,0.277937,0.271277,0.276859,0.280702,0.285211,0.287037,0.278736,0.271605,0.281513,0.27897,0.274131,0.283636,0.284615,0.277778,0.273292,0.286307,0.288321,0.291925,0.280899,0.278626,0.267176,0.268212,0.279661,0.274611,0.278884,0.280822,4370,M.rubiginosa
0.282398,0.290598,0.293388,0.292181,0.288747,0.282105,0.289206,0.282787,0.283019,0.294506,0.289079,0.289673,0.290801,0.28903,0.292017,0.287698,0.298969,0.295688,0.291498,0.286902,0.288462,0.287257,0.280899,0.285714,0.287846,0.294118,0.298507,0.294479,0.296703,0.296748,0.292089,0.293522,0.280665,0.299694,0.298387,0.290672,0.294118,2998,P.ramiflora
