@relation ephenology_all-5-fold-5-09B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.32996,0.342391,0.330986,0.330827,0.330389,0.334552,0.325279,0.330827,0.330309,0.331976,0.322105,0.323877,0.350348,0.325103,0.326044,0.324752,0.334917,0.335249,0.330171,0.32965,0.330325,0.327899,0.325279,0.327652,0.32963,0.336082,0.325411,0.334539,0.334421,0.329091,0.32967,0.321429,0.327416,0.325871,0.323017,0.328872,0.331992,2513,P.torta
0.323843,0.318328,0.319328,0.325905,0.313514,0.320513,0.320312,0.32199,0.315245,0.313559,0.322751,0.321023,0.320988,0.313559,0.313043,0.314607,0.322957,0.327957,0.318339,0.323741,0.332168,0.321138,0.330882,0.334545,0.323843,0.324324,0.334615,0.323529,0.334437,0.333333,0.334572,0.32197,0.314815,0.324921,0.324859,0.340659,0.322464,1417,C.brasiliensis
0.298148,0.308489,0.315249,0.297214,0.309791,0.293919,0.3,0.301303,0.299174,0.300172,0.303082,0.303846,0.297694,0.296,0.302256,0.296124,0.307393,0.301973,0.3,0.30609,0.303876,0.307815,0.307047,0.298748,0.294559,0.304251,0.297297,0.298419,0.305654,0.297826,0.299795,0.305804,0.299213,0.307487,0.303419,0.308108,0.305344,1792,M.rubiginosa
0.268868,0.279898,0.264198,0.266497,0.274648,0.254854,0.266811,0.266827,0.26097,0.267677,0.258152,0.255952,0.258721,0.260745,0.265985,0.257732,0.277612,0.28,0.276284,0.276596,0.259067,0.273839,0.280952,0.272941,0.269417,0.273364,0.284848,0.276786,0.276923,0.282908,0.269058,0.26383,0.267206,0.284314,0.280075,0.2723,0.261097,4463,C.brasiliensis
0.329177,0.358852,0.341404,0.334146,0.334152,0.331646,0.323834,0.322165,0.326146,0.32659,0.326705,0.327273,0.334906,0.327366,0.331551,0.331593,0.343849,0.331522,0.337408,0.340153,0.34901,0.336735,0.331536,0.329238,0.328042,0.344828,0.338235,0.33584,0.336283,0.329082,0.335013,0.328947,0.323782,0.339367,0.337696,0.335052,0.33945,6291,P.torta
0.320366,0.320334,0.325688,0.335541,0.32,0.31681,0.319058,0.310421,0.314655,0.310112,0.306488,0.306075,0.302885,0.315315,0.303462,0.309198,0.325183,0.316981,0.31291,0.308176,0.31643,0.312883,0.303879,0.310962,0.315217,0.317829,0.316397,0.313175,0.316505,0.309795,0.318565,0.314607,0.310263,0.324176,0.320988,0.323395,0.31929,1160,C.brasiliensis
0.298165,0.261682,0.282297,0.270492,0.287449,0.281633,0.28125,0.282051,0.277533,0.281879,0.29918,0.274939,0.27027,0.297297,0.298507,0.301038,0.292576,0.281991,0.279693,0.271698,0.284173,0.267361,0.278443,0.29,0.29745,0.271903,0.291444,0.286501,0.285377,0.291339,0.285714,0.297767,0.287066,0.281654,0.283828,0.298246,0.285223,4540,C.brasiliensis
0.27305,0.264574,0.273973,0.281588,0.282528,0.282609,0.279851,0.272388,0.268199,0.278196,0.277108,0.279365,0.273684,0.284672,0.280443,0.28866,0.288793,0.288043,0.276423,0.281356,0.287356,0.273063,0.282313,0.28223,0.273973,0.284211,0.287356,0.284507,0.287179,0.283379,0.280802,0.27907,0.271186,0.28481,0.27758,0.282958,0.284375,5339,C.brasiliensis
0.27882,0.262411,0.274232,0.270208,0.274419,0.271663,0.265207,0.261845,0.267303,0.270677,0.271111,0.272331,0.272093,0.273834,0.282744,0.277108,0.264957,0.266529,0.265734,0.268349,0.266204,0.268235,0.272321,0.264286,0.267735,0.271868,0.281465,0.267857,0.285992,0.263158,0.271111,0.269147,0.28211,0.273585,0.281407,0.286325,0.292683,3841,M.rubiginosa
