@relation ephenology_all-5-fold-4-16B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.32626,0.31085,0.326347,0.318987,0.327327,0.322129,0.309598,0.320242,0.316498,0.309764,0.320261,0.334286,0.305031,0.314815,0.313131,0.33046,0.324159,0.315113,0.307167,0.307443,0.314286,0.311355,0.318841,0.319079,0.292576,0.29078,0.304196,0.328859,0.320158,0.305785,0.324022,0.327044,0.328671,0.315315,0.315789,4291,P.torta
0.35,0.361963,0.355091,0.347607,0.351145,0.351145,0.35,0.34596,0.355294,0.345339,0.350446,0.340426,0.346072,0.34127,0.334025,0.347349,0.327835,0.334061,0.332564,0.333333,0.348774,0.342246,0.33853,0.332594,0.333333,0.336471,0.350333,0.349206,0.347162,0.34359,0.376307,0.348894,0.347188,0.338942,0.34141,821,M.rubiginosa
0.348718,0.35443,0.345714,0.341902,0.341737,0.339394,0.329412,0.335312,0.345304,0.350158,0.346626,0.344304,0.349869,0.343243,0.349162,0.334842,0.314861,0.321229,0.327731,0.3241,0.339683,0.342857,0.330688,0.340633,0.329545,0.341598,0.33687,0.341902,0.34359,0.347003,0.36,0.334988,0.334184,0.306358,0.330969,2796,P.torta
0.327623,0.338645,0.319783,0.310541,0.311346,0.311111,0.31339,0.318801,0.322493,0.325397,0.327225,0.336562,0.340633,0.317848,0.324582,0.325349,0.3125,0.311436,0.303797,0.301508,0.321739,0.320513,0.311111,0.313084,0.32133,0.318878,0.325416,0.330969,0.328018,0.332425,0.351974,0.330189,0.335697,0.326781,0.329087,1805,A.tomentosum
0.291667,0.278736,0.297414,0.299559,0.291304,0.303704,0.288401,0.291228,0.278761,0.289256,0.296748,0.283117,0.290429,0.291667,0.292373,0.295045,0.29745,0.293233,0.320312,0.31405,0.304636,0.304038,0.300725,0.318352,0.287425,0.312796,0.303922,0.327586,0.311881,0.315508,0.316384,0.317416,0.307263,0.316794,0.30563,3617,A.tomentosum
0.277143,0.271574,0.278481,0.272436,0.28,0.273885,0.273016,0.273885,0.275748,0.271642,0.282209,0.288,0.285714,0.276056,0.27541,0.283626,0.278689,0.279202,0.276471,0.280597,0.286667,0.291429,0.278237,0.278325,0.279661,0.281525,0.277778,0.279006,0.275362,0.275758,0.284314,0.282667,0.283544,0.278646,0.287926,5996,C.brasiliensis
0.342105,0.3125,0.326087,0.305263,0.298701,0.337349,0.307692,0.333333,0.326923,0.318182,0.316456,0.325926,0.328125,0.312925,0.333333,0.329167,0.310127,0.336134,0.335821,0.335878,0.311111,0.317597,0.320261,0.311558,0.299465,0.330986,0.319277,0.319277,0.312057,0.312057,0.333333,0.322176,0.315789,0.3125,0.317308,3816,M.rubiginosa
0.287554,0.275568,0.289017,0.297143,0.289157,0.295858,0.277778,0.277778,0.297872,0.276995,0.296748,0.285319,0.273312,0.280374,0.295775,0.282913,0.289796,0.303797,0.302158,0.297872,0.276786,0.289398,0.292818,0.278539,0.275,0.335366,0.303318,0.29703,0.313433,0.294416,0.300518,0.287037,0.283237,0.287958,0.274448,4784,C.brasiliensis
0.307339,0.276265,0.322835,0.3,0.282759,0.298507,0.308824,0.34375,0.29932,0.273438,0.295082,0.290909,0.261682,0.299401,0.300578,0.283489,0.277228,0.3,0.29375,0.291667,0.282051,0.292,0.294479,0.308017,0.251534,0.277228,0.275,0.288344,0.254902,0.291045,0.307692,0.293963,0.298122,0.277108,0.289474,3814,A.tomentosum
