@relation ephenology_all-5-fold-5-18G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.323741,0.327586,0.334129,0.3309,0.332553,0.328358,0.326683,0.32619,0.324121,0.319588,0.331395,0.316076,0.327869,0.319905,0.325926,0.329923,0.328205,0.328042,0.321429,0.314159,0.309368,0.321526,0.320312,0.321608,0.32766,0.321608,0.34057,0.315068,0.315909,0.317016,0.313025,0.322418,0.328165,0.324176,0.303922,2513,P.torta
0.32376,0.325641,0.319249,0.320755,0.327059,0.326087,0.314496,0.312958,0.326316,0.328402,0.32459,0.319876,0.326648,0.322857,0.324713,0.322946,0.30914,0.314516,0.314516,0.311558,0.314667,0.322581,0.325424,0.313783,0.321951,0.317881,0.312661,0.311178,0.316527,0.326019,0.310345,0.327974,0.323899,0.318182,0.31454,1417,C.brasiliensis
0.32981,0.331301,0.334056,0.331183,0.327083,0.329787,0.332623,0.336152,0.333333,0.334812,0.345771,0.346154,0.343882,0.338776,0.33833,0.337748,0.335601,0.335664,0.330254,0.334061,0.33713,0.337469,0.34555,0.343066,0.348178,0.341398,0.339583,0.341404,0.350746,0.353247,0.343284,0.349081,0.348052,0.359756,0.350711,1792,M.rubiginosa
0.344262,0.343387,0.351254,0.346021,0.355401,0.35,0.350694,0.347541,0.348592,0.349398,0.349624,0.34386,0.340278,0.344961,0.349823,0.345638,0.339041,0.337838,0.340659,0.342282,0.340351,0.339161,0.343662,0.344262,0.331915,0.338279,0.339623,0.340557,0.346883,0.345912,0.342262,0.344538,0.335312,0.332461,0.341693,4463,C.brasiliensis
0.32,0.316742,0.324873,0.315534,0.317757,0.314721,0.319444,0.315271,0.311005,0.318841,0.32,0.309524,0.319635,0.31746,0.32093,0.315271,0.308824,0.311321,0.310526,0.307692,0.31068,0.307292,0.320513,0.3125,0.324324,0.305699,0.309091,0.307692,0.312217,0.318681,0.309417,0.305263,0.308081,0.298851,0.304545,6291,P.torta
0.327869,0.33584,0.336188,0.331237,0.334686,0.336798,0.340381,0.340471,0.342342,0.343826,0.350282,0.346591,0.347319,0.34728,0.34763,0.337004,0.342437,0.345339,0.346392,0.342697,0.339844,0.339207,0.336709,0.344671,0.34252,0.342246,0.336879,0.34141,0.337868,0.344037,0.336226,0.334988,0.336066,0.332394,0.330357,1160,C.brasiliensis
0.353293,0.363839,0.362319,0.363905,0.351955,0.356322,0.364943,0.362606,0.360947,0.356667,0.368116,0.368564,0.357143,0.369637,0.361194,0.354108,0.362573,0.365217,0.351266,0.348974,0.346505,0.343465,0.346883,0.35514,0.34375,0.34957,0.343333,0.345638,0.347222,0.348432,0.345161,0.34375,0.346749,0.339726,0.355172,4540,C.brasiliensis
0.320158,0.324,0.326633,0.325,0.328358,0.331579,0.325472,0.322581,0.320755,0.325991,0.324219,0.323432,0.324232,0.325243,0.326996,0.320755,0.318777,0.327586,0.327869,0.322581,0.33,0.321267,0.327586,0.325792,0.337963,0.321033,0.333333,0.328889,0.327402,0.331683,0.32618,0.322176,0.330798,0.317518,0.321888,5339,C.brasiliensis
0.349206,0.352814,0.354667,0.355844,0.348485,0.348958,0.349614,0.356061,0.345646,0.355191,0.346835,0.346835,0.346835,0.346561,0.344221,0.334118,0.341837,0.341837,0.345013,0.343511,0.343164,0.344473,0.344648,0.344737,0.337302,0.339426,0.343164,0.347368,0.346341,0.340483,0.340909,0.339378,0.334988,0.344059,0.338583,3841,M.rubiginosa
0.328638,0.32376,0.325203,0.325069,0.325641,0.325815,0.338785,0.342342,0.349241,0.366048,0.365385,0.364362,0.368159,0.365566,0.369193,0.349892,0.361233,0.364679,0.354023,0.366525,0.371158,0.369159,0.358722,0.365967,0.353414,0.387097,0.364948,0.379052,0.382429,0.380711,0.368545,0.376068,0.35567,0.365639,0.343284,4832,P.torta
0.322667,0.328267,0.32133,0.31768,0.315364,0.3125,0.321023,0.325444,0.320872,0.332308,0.335548,0.327815,0.330275,0.328173,0.332288,0.323718,0.319079,0.327922,0.320132,0.321534,0.328076,0.328767,0.33213,0.332215,0.343915,0.338078,0.32,0.329966,0.338658,0.342756,0.335548,0.33209,0.340741,0.342412,0.337838,1223,C.brasiliensis
0.34296,0.34589,0.35124,0.34728,0.359091,0.349057,0.348018,0.353191,0.35023,0.335968,0.34632,0.348315,0.344697,0.342105,0.341085,0.335616,0.340278,0.343972,0.339844,0.336842,0.34127,0.344961,0.340517,0.337449,0.346821,0.34,0.332031,0.34252,0.34386,0.342105,0.332016,0.338521,0.336806,0.339286,0.341667,4643,M.rubiginosa
0.350649,0.35,0.356608,0.350365,0.349882,0.350588,0.35022,0.354298,0.350562,0.353684,0.34898,0.359768,0.352113,0.359729,0.351579,0.350575,0.355748,0.354077,0.352668,0.355204,0.349515,0.346154,0.34322,0.357143,0.340694,0.350679,0.344648,0.350711,0.35,0.352645,0.342298,0.345588,0.342163,0.344519,0.344262,5193,C.brasiliensis
0.334615,0.334483,0.342342,0.334764,0.34188,0.334821,0.334711,0.343096,0.336323,0.349138,0.338912,0.327138,0.335793,0.336207,0.342007,0.334471,0.327703,0.335548,0.335714,0.3367,0.337979,0.33564,0.33945,0.327759,0.331776,0.335423,0.340206,0.335505,0.334302,0.335616,0.332226,0.327974,0.327759,0.337621,0.341137,4588,C.brasiliensis
0.339492,0.347701,0.334545,0.334545,0.334416,0.334365,0.342466,0.325714,0.31677,0.348285,0.34026,0.341902,0.334158,0.341772,0.345178,0.336,0.326531,0.335766,0.334661,0.334545,0.334437,0.324759,0.34005,0.334426,0.336449,0.341176,0.342222,0.341667,0.345638,0.326693,0.354386,0.35206,0.334459,0.34471,0.340206,4120,M.rubiginosa
0.339233,0.334158,0.339394,0.334356,0.335329,0.337461,0.332335,0.328488,0.324405,0.323353,0.326471,0.321429,0.328612,0.327044,0.327217,0.327381,0.321101,0.323899,0.318937,0.313846,0.316129,0.317308,0.331307,0.318885,0.330544,0.325,0.325733,0.327103,0.332454,0.332248,0.327485,0.330484,0.33244,0.329975,0.337176,4905,C.brasiliensis
0.342466,0.344023,0.342412,0.340909,0.340659,0.345865,0.34386,0.33677,0.34058,0.343066,0.34386,0.337748,0.340067,0.337121,0.346939,0.334459,0.339161,0.3391,0.337165,0.329861,0.343173,0.332168,0.340206,0.337931,0.336538,0.337662,0.334483,0.340278,0.337349,0.341637,0.331169,0.335484,0.329114,0.332288,0.333333,4843,C.brasiliensis
0.345455,0.349854,0.346715,0.348148,0.347518,0.344203,0.341216,0.34,0.344828,0.342373,0.347541,0.346269,0.344512,0.342857,0.343234,0.334405,0.336735,0.337748,0.336996,0.333333,0.336918,0.333333,0.338926,0.333333,0.345,0.338762,0.326007,0.334601,0.339806,0.33463,0.333333,0.338129,0.341137,0.340836,0.33564,4654,C.brasiliensis
0.338369,0.334247,0.336391,0.33427,0.334247,0.329513,0.335681,0.327586,0.323615,0.330033,0.33574,0.323843,0.338816,0.330065,0.335484,0.326733,0.320132,0.329073,0.321543,0.318318,0.323353,0.323129,0.326007,0.322368,0.32967,0.321429,0.317808,0.326861,0.330218,0.323529,0.311765,0.320261,0.326733,0.316547,0.316265,4561,P.torta
0.325,0.328814,0.334601,0.322917,0.315254,0.317518,0.323529,0.323741,0.324818,0.323843,0.329825,0.328947,0.333333,0.323129,0.33119,0.332317,0.329073,0.334426,0.337931,0.330159,0.322034,0.334532,0.337302,0.339416,0.328358,0.336601,0.334405,0.339552,0.336634,0.342975,0.338403,0.339921,0.340081,0.330508,0.325581,3694,A.tomentosum
0.348101,0.341935,0.342756,0.342657,0.340764,0.340984,0.341772,0.343042,0.341137,0.346801,0.349153,0.344371,0.341853,0.332237,0.342949,0.337748,0.334437,0.333333,0.331058,0.326219,0.325,0.334507,0.334507,0.33677,0.341969,0.332226,0.316489,0.331034,0.338558,0.332168,0.325,0.329932,0.336735,0.328814,0.321321,3635,M.rubiginosa
0.354902,0.349291,0.358871,0.358871,0.357002,0.357285,0.358763,0.361328,0.353306,0.354212,0.354839,0.348101,0.355509,0.358079,0.35497,0.352227,0.355236,0.35,0.350679,0.354839,0.350562,0.349892,0.340426,0.351579,0.354037,0.351464,0.357143,0.357447,0.355805,0.354565,0.35167,0.356164,0.350282,0.351103,0.358209,4919,C.brasiliensis
0.330472,0.33282,0.331288,0.330721,0.330303,0.326594,0.32363,0.320273,0.318099,0.322526,0.326454,0.323643,0.327815,0.324405,0.325879,0.327718,0.326861,0.326333,0.326187,0.329593,0.330409,0.330793,0.333333,0.335463,0.333333,0.342308,0.339833,0.341812,0.342669,0.350785,0.344209,0.349904,0.359127,0.358025,0.356215,1713,M.rubiginosa
0.322148,0.324645,0.324943,0.325792,0.320261,0.321508,0.319196,0.319475,0.314815,0.319613,0.322917,0.32021,0.323326,0.317673,0.32287,0.321267,0.316484,0.321995,0.321508,0.321285,0.321063,0.326437,0.325062,0.327273,0.332046,0.32398,0.319073,0.320961,0.323851,0.325893,0.323711,0.323185,0.328358,0.321337,0.320717,3276,P.torta
0.322382,0.331169,0.325368,0.321691,0.327899,0.323251,0.321637,0.323353,0.322176,0.321185,0.327128,0.321149,0.326797,0.323974,0.325893,0.332589,0.324619,0.328889,0.329694,0.327345,0.326316,0.333333,0.331719,0.331818,0.336918,0.333333,0.330116,0.331828,0.328829,0.332564,0.326754,0.328395,0.333333,0.328947,0.328228,809,M.rubiginosa
0.322183,0.32037,0.329949,0.330065,0.327273,0.320819,0.320558,0.315287,0.324185,0.324752,0.331034,0.321083,0.335357,0.33279,0.338053,0.336735,0.3367,0.346084,0.341837,0.336219,0.337442,0.345865,0.329843,0.340187,0.339623,0.332645,0.334651,0.331137,0.326855,0.332242,0.324523,0.336,0.341053,0.338129,0.337766,3149,M.rubiginosa
0.3297,0.332468,0.33515,0.331551,0.33419,0.334197,0.332474,0.344304,0.342711,0.345109,0.350725,0.348703,0.352645,0.342529,0.348039,0.344388,0.34398,0.346734,0.345411,0.339827,0.3386,0.34596,0.339623,0.341837,0.344681,0.347578,0.333333,0.33995,0.3425,0.34264,0.330233,0.339474,0.337875,0.339726,0.334842,4573,P.torta
0.331361,0.338068,0.338658,0.337349,0.338323,0.339623,0.333333,0.338462,0.346405,0.340557,0.351974,0.335347,0.339181,0.337349,0.352459,0.3382,0.342569,0.354756,0.334232,0.339474,0.340782,0.332402,0.333333,0.337079,0.332031,0.332468,0.326087,0.332344,0.327411,0.327161,0.328691,0.322222,0.327922,0.322674,0.323988,3630,A.tomentosum
0.32,0.323913,0.327189,0.323725,0.327586,0.331897,0.334728,0.343882,0.344609,0.343675,0.35101,0.353383,0.348195,0.346084,0.355556,0.353333,0.350202,0.355289,0.353282,0.349736,0.352518,0.354244,0.350333,0.358333,0.356364,0.367876,0.347176,0.357438,0.36383,0.364807,0.358566,0.355056,0.34873,0.372654,0.343137,4739,P.torta
0.339623,0.334852,0.338658,0.332298,0.33711,0.334247,0.336088,0.327628,0.335079,0.333333,0.333333,0.327314,0.326622,0.336538,0.331081,0.323171,0.329493,0.336562,0.338667,0.343358,0.344086,0.335859,0.338164,0.339572,0.340176,0.329939,0.335121,0.342233,0.334008,0.338346,0.332558,0.329694,0.336658,0.331924,0.334951,5405,C.brasiliensis
0.338608,0.346021,0.348178,0.349138,0.340081,0.34413,0.341912,0.337037,0.343396,0.341853,0.332268,0.337838,0.33526,0.334507,0.334395,0.335878,0.33574,0.338182,0.334677,0.323308,0.332031,0.329502,0.333333,0.322449,0.330769,0.329167,0.321608,0.317204,0.320988,0.324841,0.321244,0.326087,0.325301,0.3125,0.320856,5491,C.brasiliensis
0.334152,0.341463,0.345679,0.347339,0.350685,0.336,0.348052,0.353081,0.353846,0.353535,0.35022,0.357447,0.366197,0.375328,0.370813,0.365517,0.3675,0.364611,0.36193,0.363395,0.365714,0.369014,0.359307,0.369146,0.363309,0.366995,0.362126,0.363636,0.358025,0.363363,0.359882,0.359116,0.360335,0.357143,0.367003,5228,C.brasiliensis
0.334651,0.335092,0.333333,0.334651,0.333333,0.334207,0.334651,0.334651,0.334651,0.334651,0.334214,0.334211,0.332896,0.333333,0.333333,0.333333,0.334211,0.333333,0.333333,0.335526,0.33377,0.333333,0.335092,0.334651,0.334651,0.333333,0.335085,0.334651,0.334651,0.334651,0.333333,0.335092,0.333333,0.337317,0.335085,2603,M.rubiginosa
0.33758,0.344444,0.340351,0.340206,0.340206,0.337979,0.33677,0.34,0.334507,0.34058,0.338926,0.334375,0.335526,0.339623,0.339161,0.338926,0.332155,0.33452,0.333333,0.334507,0.333333,0.335793,0.336842,0.334572,0.335052,0.335616,0.334559,0.335938,0.33887,0.336032,0.342105,0.339483,0.338078,0.334448,0.334615,3878,M.rubiginosa
