@relation ephenology_all-5-fold-1-10R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.390625,0.383099,0.367647,0.368324,0.372685,0.394737,0.382479,0.373695,0.378495,0.377816,0.370614,0.367876,0.374083,0.377049,0.389691,0.381166,0.377012,0.379391,0.383408,0.376404,0.378505,0.36971,0.385572,0.375622,0.380048,0.369458,0.373596,0.364407,0.377358,0.356265,0.360231,0.358255,0.361423,0.344214,0.339196,0.346863,0.357367,5284,C.brasiliensis
0.340824,0.341463,0.326203,0.339658,0.339695,0.32971,0.340226,0.336861,0.339921,0.33526,0.334737,0.333333,0.338028,0.341801,0.339408,0.342657,0.347395,0.335391,0.326923,0.335749,0.337963,0.333333,0.3382,0.353234,0.349057,0.334129,0.335079,0.350649,0.342723,0.349367,0.350877,0.341289,0.346512,0.330729,0.31454,0.338129,0.331776,4446,P.torta
0.393258,0.376147,0.389972,0.390173,0.381471,0.39185,0.386667,0.384211,0.394521,0.386018,0.388889,0.363636,0.369718,0.37859,0.381766,0.383481,0.384181,0.384181,0.381215,0.383033,0.376623,0.389785,0.389356,0.381089,0.383721,0.381381,0.382789,0.380952,0.379888,0.390029,0.385915,0.393939,0.387363,0.367742,0.366516,0.387097,0.375,5014,C.brasiliensis
0.363095,0.36612,0.365123,0.369501,0.367232,0.357702,0.36,0.362903,0.365123,0.367412,0.356771,0.352645,0.361323,0.358639,0.358839,0.371353,0.359036,0.359524,0.362944,0.367089,0.362667,0.37018,0.369973,0.365672,0.363409,0.356627,0.365979,0.358173,0.360294,0.365285,0.372152,0.367246,0.359296,0.354762,0.331126,0.36911,0.353247,3558,M.rubiginosa
0.361798,0.347134,0.353591,0.356209,0.361022,0.358333,0.364179,0.362179,0.366569,0.364432,0.351111,0.352113,0.353116,0.352785,0.353579,0.360335,0.350242,0.355372,0.345238,0.353623,0.358289,0.352697,0.357143,0.361413,0.356771,0.360704,0.351171,0.367781,0.358491,0.365854,0.359649,0.366366,0.358333,0.350877,0.328767,0.361635,0.356568,3746,P.ramiflora
0.376,0.374046,0.375954,0.367232,0.373077,0.370518,0.373585,0.373047,0.373606,0.368522,0.375824,0.358314,0.364425,0.367841,0.364486,0.372913,0.372671,0.370062,0.374429,0.367816,0.368085,0.373576,0.374728,0.373894,0.367677,0.361446,0.357285,0.36345,0.35348,0.366197,0.363636,0.373494,0.359729,0.354839,0.33795,0.357651,0.361111,5432,C.brasiliensis
0.317992,0.32626,0.311301,0.315565,0.316973,0.318367,0.319588,0.315011,0.320628,0.324211,0.323326,0.306636,0.291589,0.324324,0.326667,0.324385,0.324943,0.320911,0.322581,0.325581,0.325301,0.326484,0.326484,0.319911,0.315789,0.314488,0.310811,0.323741,0.306273,0.322275,0.317422,0.322967,0.325301,0.310185,0.314865,0.31,0.31358,3461,M.rubiginosa
0.385572,0.383378,0.377399,0.383099,0.373737,0.384236,0.378824,0.379863,0.382284,0.364769,0.381995,0.379213,0.372197,0.376368,0.385787,0.376368,0.371963,0.379717,0.411392,0.403727,0.39314,0.394886,0.387978,0.386598,0.389744,0.377574,0.373016,0.379085,0.377399,0.377637,0.380846,0.378685,0.379531,0.38,0.366782,0.380313,0.389873,4984,C.brasiliensis
0.376652,0.383033,0.373047,0.364979,0.381053,0.36553,0.376596,0.372881,0.369427,0.37045,0.363296,0.358051,0.36255,0.364641,0.368421,0.370166,0.373333,0.367273,0.373695,0.365138,0.365112,0.371429,0.367886,0.366038,0.369352,0.357143,0.364621,0.360206,0.36289,0.364964,0.362712,0.360656,0.367089,0.350575,0.343826,0.363636,0.351911,5301,C.brasiliensis
