@relation ephenology_all-5-fold-4-15G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.338558,0.337349,0.343008,0.340741,0.35,0.335106,0.347953,0.338323,0.338983,0.354386,0.338542,0.35241,0.345133,0.355311,0.341772,0.345161,0.343558,0.340206,0.348243,0.350482,0.354037,0.352381,0.347079,0.359322,0.340426,0.348534,0.353896,0.355634,0.358065,0.355932,0.348195,0.361217,0.337931,0.32967,0.336,0.339506,4291,P.torta
0.335979,0.323136,0.332268,0.333333,0.338509,0.337461,0.345238,0.333333,0.340541,0.34026,0.337786,0.335601,0.340807,0.346247,0.34375,0.349057,0.352785,0.358722,0.350133,0.347826,0.34626,0.350649,0.332524,0.342175,0.340426,0.345154,0.346154,0.340659,0.342932,0.344444,0.337545,0.344928,0.328502,0.334988,0.330935,0.347443,821,M.rubiginosa
0.326087,0.328358,0.339394,0.337143,0.333333,0.334365,0.342857,0.340176,0.342939,0.331104,0.338308,0.337531,0.340206,0.335505,0.342183,0.346154,0.349254,0.351852,0.342857,0.35119,0.342183,0.344444,0.334081,0.347305,0.34,0.34058,0.349206,0.346269,0.34072,0.34104,0.337739,0.346154,0.336788,0.339901,0.339181,0.344828,2796,P.torta
0.339683,0.343621,0.354839,0.353312,0.348765,0.351438,0.351097,0.348974,0.349854,0.356667,0.352941,0.348894,0.344059,0.358255,0.352617,0.361823,0.362606,0.362667,0.357955,0.370262,0.362832,0.360111,0.347518,0.362069,0.360231,0.347518,0.35873,0.354839,0.357542,0.354839,0.347032,0.354354,0.343066,0.342657,0.345154,0.348341,1805,A.tomentosum
0.35533,0.353623,0.328767,0.340426,0.343612,0.342105,0.333333,0.331839,0.350598,0.345528,0.342282,0.35,0.346883,0.344262,0.346457,0.351145,0.342029,0.356932,0.353276,0.356083,0.351682,0.351906,0.344671,0.342282,0.335423,0.352357,0.348837,0.336842,0.336066,0.336449,0.335038,0.336842,0.335443,0.338369,0.330882,0.333333,3617,A.tomentosum
0.341772,0.347339,0.343537,0.343434,0.344262,0.342857,0.344051,0.342857,0.341538,0.339744,0.342298,0.342569,0.335958,0.341615,0.340974,0.338068,0.338279,0.344615,0.339683,0.340491,0.338558,0.338068,0.336232,0.338109,0.340541,0.339426,0.336478,0.338235,0.338889,0.337838,0.3379,0.336232,0.341737,0.339378,0.337176,0.336864,5996,C.brasiliensis
0.339744,0.32618,0.317757,0.323232,0.318182,0.34375,0.313131,0.314815,0.311475,0.3125,0.326829,0.317992,0.311111,0.302521,0.316547,0.314961,0.3125,0.315789,0.325,0.310345,0.307692,0.319328,0.30742,0.330645,0.325714,0.327068,0.309278,0.327434,0.322581,0.335484,0.322222,0.313869,0.329365,0.326613,0.316327,0.315789,3816,M.rubiginosa
0.341709,0.349254,0.333333,0.34375,0.342723,0.347032,0.346847,0.355556,0.352941,0.340741,0.345205,0.35277,0.345029,0.343874,0.347328,0.341176,0.348485,0.340278,0.348,0.343972,0.352697,0.340067,0.342857,0.342193,0.349091,0.354916,0.342569,0.338028,0.337875,0.346774,0.338266,0.338983,0.35082,0.342029,0.337461,0.338068,4784,C.brasiliensis
0.342105,0.35102,0.333333,0.357895,0.339623,0.339506,0.3375,0.324607,0.32093,0.348214,0.338403,0.352518,0.358974,0.34375,0.356021,0.340782,0.352041,0.363128,0.364341,0.343511,0.360656,0.37594,0.33574,0.342105,0.334802,0.350211,0.358209,0.345238,0.348315,0.349206,0.341463,0.371134,0.349854,0.345411,0.340807,0.340136,3814,A.tomentosum
0.353982,0.371608,0.34657,0.341297,0.340426,0.343234,0.347962,0.358025,0.351097,0.339161,0.345646,0.331476,0.332192,0.331169,0.336032,0.352941,0.337607,0.347682,0.336996,0.335766,0.333333,0.343931,0.351648,0.35082,0.349057,0.349754,0.346667,0.345679,0.343066,0.34589,0.34192,0.349138,0.336043,0.341176,0.337278,0.342932,3832,M.rubiginosa
