@relation ephenology_all-5-fold-5-15G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.337079,0.323974,0.337121,0.337209,0.334615,0.339768,0.339768,0.33101,0.333333,0.337037,0.333333,0.33795,0.329545,0.329749,0.328267,0.333333,0.339041,0.333333,0.332168,0.336806,0.3391,0.341935,0.330808,0.338762,0.338608,0.340541,0.333333,0.333333,0.336336,0.336364,0.337662,0.344156,0.329843,0.34264,0.335227,0.34456,2513,P.torta
0.332155,0.334294,0.334507,0.327526,0.333333,0.333333,0.337884,0.322785,0.333333,0.329787,0.332402,0.336283,0.330357,0.326154,0.33432,0.337662,0.327759,0.333333,0.326984,0.328947,0.326733,0.323353,0.321767,0.330189,0.331148,0.330303,0.323129,0.328904,0.33642,0.330065,0.323944,0.323232,0.332258,0.325077,0.317757,0.32,1417,C.brasiliensis
0.336043,0.344156,0.343662,0.344595,0.345566,0.345794,0.348485,0.350453,0.345238,0.349169,0.34739,0.354911,0.345924,0.342742,0.345898,0.350109,0.357349,0.348485,0.35474,0.350148,0.351744,0.348315,0.344186,0.341935,0.34507,0.349876,0.358166,0.353791,0.357639,0.355872,0.363855,0.371041,0.357558,0.34949,0.355438,0.366477,1792,M.rubiginosa
0.358333,0.353075,0.351351,0.339768,0.346821,0.340909,0.351648,0.353846,0.348936,0.358491,0.348837,0.354386,0.348148,0.347561,0.350877,0.352941,0.348571,0.352941,0.344828,0.336898,0.339869,0.34375,0.349462,0.34632,0.351613,0.351421,0.343284,0.344,0.342756,0.34375,0.34005,0.338583,0.353698,0.339332,0.342105,0.339833,4463,C.brasiliensis
0.333333,0.330049,0.336538,0.330275,0.308411,0.336364,0.33913,0.341463,0.336,0.338843,0.340102,0.331797,0.32973,0.324786,0.321678,0.333333,0.330645,0.335821,0.320755,0.323232,0.323529,0.34188,0.314741,0.319328,0.319728,0.328502,0.322917,0.31405,0.322835,0.323529,0.319392,0.319672,0.319372,0.321101,0.311377,0.317708,6291,P.torta
0.335907,0.339378,0.341085,0.342105,0.342205,0.34981,0.352273,0.351351,0.352542,0.357895,0.356021,0.355438,0.359375,0.358621,0.352941,0.35034,0.354478,0.362416,0.350181,0.360324,0.361345,0.36014,0.346056,0.358696,0.354515,0.350877,0.35443,0.348485,0.353357,0.352273,0.344086,0.35102,0.344118,0.343164,0.336088,0.344214,1160,C.brasiliensis
0.35,0.376682,0.35,0.386935,0.35443,0.352564,0.369128,0.363636,0.357759,0.379085,0.372014,0.361644,0.366391,0.370861,0.361502,0.363636,0.358974,0.367647,0.349112,0.370558,0.342857,0.356,0.358025,0.343434,0.353312,0.355499,0.341667,0.340102,0.351064,0.346667,0.354054,0.359788,0.351032,0.346591,0.349057,0.347682,4540,C.brasiliensis
0.34,0.329502,0.328431,0.333333,0.335526,0.339744,0.337349,0.342541,0.336788,0.333333,0.329502,0.327869,0.321555,0.338542,0.339806,0.334746,0.336283,0.339207,0.337662,0.331754,0.336207,0.337838,0.323843,0.341121,0.333333,0.32872,0.335907,0.334783,0.337349,0.33452,0.335366,0.340611,0.329412,0.333333,0.330435,0.328,5339,C.brasiliensis
0.351266,0.363239,0.348571,0.355556,0.351955,0.348315,0.35625,0.355623,0.355882,0.349057,0.344444,0.35109,0.347926,0.340974,0.347458,0.354938,0.344118,0.354839,0.354354,0.35119,0.349206,0.353276,0.340633,0.348837,0.351648,0.35,0.342776,0.34375,0.346049,0.34626,0.343313,0.338235,0.34375,0.337963,0.346883,0.344227,3841,M.rubiginosa
0.3241,0.328358,0.332117,0.33209,0.33209,0.332248,0.353474,0.353107,0.354839,0.364486,0.36887,0.378446,0.375342,0.369458,0.380577,0.362776,0.382263,0.3769,0.375427,0.384058,0.369748,0.37457,0.366292,0.375,0.373938,0.385638,0.383621,0.379691,0.390071,0.385321,0.376278,0.393701,0.366197,0.37467,0.363128,0.357143,4832,P.torta
0.326531,0.330303,0.335052,0.321951,0.325688,0.330144,0.330233,0.337963,0.327586,0.344037,0.331269,0.336478,0.330128,0.345133,0.338521,0.335938,0.336957,0.339768,0.341912,0.345588,0.33574,0.340136,0.340206,0.34629,0.349823,0.343849,0.347079,0.349823,0.353333,0.357143,0.349614,0.356364,0.345455,0.354386,0.342857,0.34891,1223,C.brasiliensis
0.356784,0.373188,0.346821,0.348837,0.351562,0.350427,0.340741,0.362963,0.347059,0.335766,0.353211,0.363636,0.354978,0.349693,0.351485,0.338558,0.338776,0.351562,0.354244,0.346278,0.34252,0.345048,0.346614,0.344322,0.338983,0.348348,0.333333,0.333333,0.334601,0.335664,0.343195,0.339056,0.351351,0.351724,0.348416,0.347826,4643,M.rubiginosa
0.354639,0.362595,0.349515,0.349169,0.350797,0.345372,0.344758,0.351779,0.35503,0.359833,0.359016,0.366667,0.364326,0.354839,0.359438,0.357294,0.357724,0.360802,0.352941,0.353448,0.352459,0.355236,0.364078,0.350495,0.341108,0.358491,0.344017,0.350763,0.349398,0.349076,0.345972,0.342048,0.34434,0.344671,0.349666,0.35249,5193,C.brasiliensis
0.355705,0.349624,0.311475,0.297872,0.322581,0.340426,0.311828,0.352941,0.339394,0.320513,0.341991,0.346715,0.335849,0.324675,0.338889,0.335294,0.353846,0.343434,0.358108,0.339623,0.329341,0.335106,0.338843,0.348936,0.344444,0.343407,0.335,0.347107,0.34717,0.334694,0.341737,0.353488,0.340502,0.342105,0.334545,0.3663,4588,C.brasiliensis
0.342037,0.352071,0.324405,0.342593,0.324022,0.315985,0.339806,0.34629,0.351111,0.343972,0.334328,0.341772,0.336694,0.347518,0.345794,0.370892,0.343511,0.355372,0.34626,0.334365,0.341667,0.338266,0.354386,0.353791,0.357724,0.352,0.387931,0.343066,0.351064,0.341365,0.35014,0.336283,0.345455,0.367781,0.359684,0.386179,4120,M.rubiginosa
0.340351,0.350543,0.331081,0.34139,0.334459,0.334448,0.338028,0.334483,0.334385,0.33557,0.3325,0.338753,0.336927,0.329231,0.333333,0.339623,0.334365,0.336667,0.331081,0.330159,0.330189,0.331361,0.32987,0.335294,0.338192,0.339474,0.336478,0.336158,0.336134,0.336,0.338677,0.339031,0.338889,0.335938,0.338889,0.339869,4905,C.brasiliensis
0.347619,0.349057,0.33945,0.337349,0.339535,0.339286,0.338645,0.335907,0.343284,0.34188,0.345238,0.347003,0.347079,0.338983,0.344697,0.344538,0.338583,0.34252,0.338645,0.335907,0.336066,0.342205,0.338369,0.340206,0.340984,0.347059,0.34322,0.343629,0.339161,0.34386,0.340102,0.344828,0.343234,0.336232,0.340824,0.344023,4843,C.brasiliensis
