@relation ephenology_all-5-fold-2-18R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.310421,0.31954,0.330472,0.324619,0.335341,0.326886,0.328094,0.31893,0.319149,0.316785,0.302817,0.3,0.329457,0.340604,0.316306,0.322581,0.324803,0.325536,0.338235,0.338898,0.346221,0.325866,0.308756,0.325203,0.329502,0.324324,0.351878,0.328302,0.328713,0.332,0.344348,0.314894,0.319444,0.287105,0.367188,2814,P.torta
0.349776,0.358852,0.341772,0.343434,0.342233,0.34398,0.348341,0.355972,0.340852,0.354916,0.355392,0.352804,0.368996,0.358447,0.357143,0.362869,0.355353,0.358277,0.351942,0.350114,0.346341,0.360382,0.352941,0.358722,0.338983,0.350588,0.347826,0.349169,0.349345,0.338346,0.342857,0.337379,0.359296,0.337931,0.344388,3601,M.rubiginosa
0.325521,0.330049,0.331839,0.331878,0.331924,0.330416,0.322799,0.322654,0.313726,0.315942,0.304762,0.303514,0.326705,0.331536,0.314763,0.321429,0.319797,0.315508,0.328084,0.332547,0.335821,0.313253,0.321192,0.322222,0.328638,0.320513,0.365306,0.322581,0.324176,0.324176,0.330769,0.313609,0.324324,0.297659,0.356627,3178,P.ramiflora
0.360656,0.355014,0.362126,0.348101,0.358025,0.349153,0.360825,0.358108,0.355172,0.353741,0.355224,0.349673,0.37415,0.360927,0.358306,0.354949,0.354839,0.357143,0.356902,0.353503,0.353535,0.34767,0.364341,0.358974,0.357759,0.35369,0.357326,0.349711,0.354667,0.353591,0.353276,0.365269,0.36,0.351801,0.355422,4430,M.guianensis
0.347561,0.363077,0.343629,0.348659,0.344569,0.351351,0.343972,0.351916,0.339483,0.340659,0.34386,0.347003,0.373737,0.352,0.354839,0.361111,0.349593,0.354582,0.352423,0.352941,0.342857,0.360656,0.369748,0.356,0.335135,0.344262,0.356364,0.351648,0.348624,0.359259,0.345277,0.353698,0.348485,0.335294,0.358491,4558,C.brasiliensis
0.255639,0.236239,0.262921,0.269397,0.266807,0.262712,0.267442,0.264706,0.245658,0.228571,0.204152,0.211921,0.25,0.224138,0.244444,0.25,0.248815,0.248042,0.251852,0.266816,0.254854,0.264249,0.225352,0.252577,0.276596,0.241279,0.268966,0.259434,0.274272,0.264484,0.276347,0.260341,0.254011,0.208333,0.249344,6476,P.torta
0.333333,0.357143,0.34717,0.337121,0.354949,0.346008,0.343173,0.335907,0.330827,0.333333,0.329268,0.325758,0.355072,0.355311,0.341912,0.341549,0.330827,0.338182,0.35,0.353952,0.362069,0.340081,0.344681,0.338521,0.347059,0.347826,0.407507,0.347985,0.347079,0.35249,0.349481,0.338462,0.34375,0.323887,0.379085,3545,M.rubiginosa
0.363014,0.366577,0.360294,0.358885,0.358362,0.367857,0.361111,0.372483,0.352727,0.358696,0.357639,0.358108,0.377551,0.357414,0.364261,0.362275,0.361403,0.357895,0.355469,0.352518,0.351145,0.363636,0.366548,0.360714,0.347032,0.353535,0.354244,0.356364,0.357143,0.359551,0.347368,0.36,0.362069,0.355623,0.353791,4767,C.brasiliensis
0.360743,0.361522,0.350158,0.355491,0.351275,0.369444,0.359331,0.369973,0.354651,0.359517,0.354286,0.357143,0.372396,0.353125,0.359331,0.365772,0.359673,0.355556,0.355987,0.353982,0.343465,0.362319,0.362468,0.365217,0.345528,0.356757,0.339744,0.362573,0.362963,0.354545,0.351351,0.358911,0.36,0.359102,0.352436,5097,C.brasiliensis
0.341598,0.335601,0.320652,0.332461,0.320988,0.329049,0.32021,0.325758,0.316489,0.335404,0.323625,0.323718,0.348765,0.326154,0.329341,0.32987,0.327128,0.325,0.330435,0.327225,0.326923,0.333333,0.322034,0.317919,0.327273,0.323718,0.332454,0.320917,0.325779,0.327217,0.322667,0.322289,0.327381,0.301242,0.333333,5595,P.torta
0.359649,0.359813,0.361702,0.367781,0.362069,0.362832,0.362319,0.361111,0.351515,0.356688,0.356923,0.355224,0.374251,0.355987,0.358209,0.364943,0.35942,0.357349,0.360129,0.359882,0.350318,0.359621,0.358255,0.361702,0.348361,0.357558,0.348765,0.358209,0.359249,0.354232,0.349254,0.362319,0.361963,0.352151,0.351097,4414,C.brasiliensis
0.361371,0.370757,0.358696,0.362712,0.355172,0.365854,0.37,0.37224,0.353741,0.352381,0.359882,0.357349,0.375,0.352941,0.359882,0.364179,0.361111,0.351852,0.352941,0.350932,0.346278,0.351613,0.365079,0.357377,0.338843,0.354167,0.338129,0.355987,0.357955,0.360424,0.351171,0.3625,0.357367,0.358896,0.343333,4880,C.brasiliensis
