@relation ephenology_all-5-fold-4-18R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.325269,0.342618,0.330601,0.330623,0.331606,0.342541,0.336815,0.332432,0.32687,0.322581,0.318452,0.314199,0.33815,0.336134,0.327586,0.334347,0.325228,0.330275,0.33945,0.349727,0.35,0.338658,0.333333,0.336538,0.328125,0.339041,0.372093,0.328859,0.333333,0.336806,0.336391,0.330855,0.328814,0.308333,0.36747,4291,P.torta
0.315574,0.303965,0.328546,0.321429,0.333333,0.320298,0.319149,0.310277,0.318812,0.317021,0.3,0.295122,0.314394,0.335238,0.317526,0.323108,0.320911,0.327004,0.323293,0.330389,0.334601,0.32538,0.304933,0.321888,0.316901,0.315271,0.352181,0.316327,0.319829,0.322718,0.327935,0.316667,0.315534,0.290667,0.334016,821,M.rubiginosa
0.300668,0.313131,0.320166,0.312896,0.321932,0.321962,0.319743,0.310782,0.301099,0.310513,0.297158,0.284653,0.309051,0.328976,0.304545,0.313901,0.313501,0.325472,0.329545,0.338086,0.344064,0.318735,0.306569,0.318396,0.325203,0.335749,0.346995,0.334038,0.325893,0.334792,0.351515,0.323457,0.324121,0.296588,0.406302,2796,P.torta
0.310062,0.311065,0.346789,0.327553,0.348592,0.328063,0.332669,0.318458,0.3159,0.310658,0.296296,0.28934,0.315353,0.342105,0.316667,0.318548,0.32,0.327869,0.335953,0.340242,0.348375,0.323974,0.311512,0.322511,0.316547,0.346067,0.336884,0.348968,0.344064,0.354128,0.364094,0.334066,0.314815,0.295739,0.37594,1805,A.tomentosum
0.355482,0.364486,0.350158,0.358025,0.359621,0.340909,0.354054,0.355372,0.348703,0.345133,0.350282,0.344353,0.360215,0.350482,0.352632,0.35101,0.353511,0.340796,0.346354,0.339853,0.334177,0.350543,0.354571,0.354396,0.347656,0.335106,0.354839,0.339394,0.331565,0.353535,0.340237,0.348485,0.340491,0.337209,0.354545,3617,A.tomentosum
0.360563,0.366667,0.350993,0.361905,0.351097,0.361371,0.358209,0.369628,0.358663,0.357988,0.354286,0.357333,0.381081,0.353846,0.36236,0.367688,0.364458,0.366569,0.354839,0.353659,0.349673,0.373913,0.366667,0.366366,0.34902,0.355301,0.332143,0.364198,0.359459,0.36129,0.354354,0.361516,0.375,0.354497,0.350932,5996,C.brasiliensis
0.341085,0.369863,0.349282,0.341014,0.356522,0.334975,0.345622,0.341584,0.341232,0.337607,0.337398,0.338583,0.356557,0.352423,0.350598,0.340807,0.342466,0.340807,0.336493,0.345679,0.344398,0.345972,0.338235,0.336207,0.348066,0.348837,0.38,0.337398,0.339161,0.339207,0.347015,0.337255,0.329502,0.326271,0.375465,3816,M.rubiginosa
0.36039,0.358779,0.34965,0.35274,0.356401,0.361702,0.359155,0.363014,0.351536,0.353333,0.358434,0.356725,0.380665,0.358804,0.358663,0.358382,0.356495,0.35625,0.354839,0.351792,0.346154,0.36,0.360927,0.35786,0.342105,0.355372,0.339806,0.353293,0.355438,0.352381,0.344512,0.355301,0.359477,0.353591,0.345794,4784,C.brasiliensis
0.355769,0.341727,0.349265,0.344937,0.36039,0.34629,0.357377,0.354167,0.353147,0.344569,0.359259,0.347368,0.375887,0.365462,0.350365,0.349854,0.356436,0.34657,0.344,0.348148,0.346154,0.352227,0.351598,0.350649,0.336842,0.340824,0.362205,0.352423,0.354086,0.353774,0.344961,0.354962,0.340176,0.334239,0.353474,3814,A.tomentosum
0.342105,0.350993,0.350282,0.356742,0.356546,0.352941,0.356287,0.353933,0.334328,0.32963,0.325175,0.337278,0.368116,0.355224,0.34903,0.364286,0.34359,0.365482,0.354749,0.349081,0.34626,0.342391,0.351852,0.345013,0.347826,0.338501,0.353933,0.333333,0.3325,0.34375,0.333333,0.341026,0.344,0.339759,0.346049,3832,M.rubiginosa
0.369128,0.387187,0.357388,0.363344,0.361635,0.358974,0.354354,0.364146,0.343374,0.346821,0.343826,0.350333,0.381609,0.355844,0.36253,0.362791,0.359173,0.365651,0.361194,0.351585,0.349359,0.358382,0.362319,0.363372,0.336996,0.342105,0.340694,0.343931,0.348168,0.345277,0.338558,0.33526,0.352273,0.332542,0.341538,5002,C.brasiliensis
0.327217,0.33414,0.325758,0.334171,0.33494,0.330049,0.323204,0.325203,0.321149,0.336257,0.334302,0.331429,0.355844,0.342995,0.341026,0.343949,0.338235,0.343158,0.346072,0.347826,0.343816,0.344988,0.330667,0.331671,0.324675,0.32732,0.367505,0.334112,0.334123,0.333333,0.346237,0.317734,0.338109,0.315942,0.361991,4400,P.torta
0.352313,0.362416,0.350211,0.35443,0.347107,0.355932,0.349206,0.354582,0.340164,0.346614,0.343396,0.350554,0.373077,0.347418,0.354582,0.354978,0.352679,0.347639,0.35122,0.347032,0.341232,0.358744,0.36087,0.35023,0.341772,0.348178,0.346341,0.352381,0.35,0.353234,0.339207,0.357447,0.353909,0.355469,0.35426,4997,C.brasiliensis
0.361111,0.368132,0.352727,0.362369,0.352313,0.362319,0.357639,0.363036,0.360269,0.360269,0.357595,0.356522,0.380531,0.357143,0.364821,0.362416,0.356877,0.356115,0.356275,0.357414,0.345679,0.367424,0.369176,0.367816,0.352332,0.359322,0.334746,0.369811,0.36129,0.360324,0.357143,0.357143,0.370717,0.343434,0.356436,7334,M.rubiginosa
0.346939,0.34466,0.31982,0.342466,0.33209,0.348148,0.336806,0.33574,0.329545,0.333333,0.323944,0.327273,0.35689,0.333333,0.344828,0.35,0.330472,0.334764,0.333333,0.336207,0.333333,0.347826,0.345946,0.333333,0.336683,0.340426,0.354331,0.331754,0.340081,0.342857,0.334677,0.338028,0.350962,0.306748,0.354839,5637,P.torta
0.330097,0.337802,0.346154,0.34434,0.344037,0.344262,0.339623,0.341289,0.338308,0.332481,0.327485,0.315942,0.342365,0.340183,0.334135,0.337182,0.330211,0.333333,0.329571,0.331959,0.32967,0.338129,0.32964,0.335784,0.341564,0.32493,0.337423,0.326291,0.330166,0.327586,0.32634,0.325459,0.329609,0.313433,0.325062,1280,C.brasiliensis
0.326087,0.334066,0.328982,0.330882,0.331731,0.333333,0.330969,0.329412,0.320093,0.330623,0.316418,0.316667,0.348485,0.354369,0.337292,0.34542,0.341414,0.344898,0.348748,0.35009,0.348337,0.346311,0.33698,0.332613,0.33125,0.327549,0.34669,0.326214,0.32874,0.330645,0.327103,0.322785,0.327869,0.309524,0.348199,4423,P.torta
0.335535,0.334214,0.333333,0.330698,0.333333,0.334211,0.330251,0.335092,0.332454,0.335535,0.318121,0.327152,0.333771,0.331579,0.333333,0.332457,0.329815,0.333333,0.332457,0.330709,0.333333,0.333333,0.333773,0.335535,0.320856,0.333333,0.335085,0.333773,0.329815,0.333773,0.333333,0.333771,0.333333,0.302069,0.335085,1806,M.rubiginosa
0.330097,0.33012,0.335601,0.336264,0.342672,0.33557,0.331111,0.336343,0.324009,0.3257,0.314917,0.31746,0.338129,0.336427,0.334951,0.326437,0.331081,0.331906,0.329741,0.330724,0.329876,0.343681,0.325843,0.334107,0.326316,0.328,0.345756,0.333333,0.328704,0.332536,0.335601,0.335038,0.335917,0.316667,0.33414,1326,C.brasiliensis
0.312644,0.323725,0.328018,0.325056,0.326797,0.329596,0.328859,0.333333,0.32783,0.321337,0.314208,0.312155,0.33995,0.341202,0.330166,0.336449,0.335648,0.333333,0.334107,0.338947,0.342282,0.335784,0.322251,0.334895,0.326446,0.326478,0.363817,0.329439,0.335616,0.331776,0.334783,0.324582,0.321622,0.303896,0.350446,4548,P.torta
0.342466,0.344196,0.345455,0.344444,0.344609,0.342612,0.339744,0.341826,0.332599,0.334951,0.328283,0.326733,0.359447,0.342733,0.344086,0.343558,0.340956,0.341772,0.341826,0.343374,0.339703,0.345372,0.34186,0.348624,0.346303,0.331683,0.353684,0.33871,0.340807,0.33995,0.330935,0.328165,0.335092,0.319149,0.330688,2432,A.tomentosum
0.306792,0.306636,0.322072,0.316027,0.330454,0.316514,0.315068,0.307175,0.299287,0.305128,0.288952,0.282258,0.308756,0.336343,0.304762,0.310588,0.306264,0.312649,0.329493,0.344689,0.358416,0.311721,0.304455,0.312941,0.316794,0.345708,0.344687,0.337474,0.327004,0.343158,0.358634,0.325527,0.317618,0.297927,0.379585,2438,P.torta
0.361111,0.359918,0.353135,0.367133,0.361111,0.372937,0.371336,0.377581,0.362416,0.367284,0.363077,0.363905,0.38806,0.351351,0.368098,0.356742,0.36755,0.361486,0.356725,0.351032,0.34104,0.359897,0.355505,0.356322,0.338912,0.349876,0.33642,0.347938,0.351351,0.347709,0.346667,0.358056,0.355231,0.347044,0.339806,5381,C.brasiliensis
0.335329,0.352436,0.347518,0.34471,0.344156,0.348837,0.341808,0.346875,0.34202,0.342541,0.335897,0.326203,0.346154,0.3531,0.333333,0.344828,0.34,0.342105,0.355482,0.355114,0.360606,0.345345,0.351097,0.339564,0.335106,0.348921,0.397985,0.356061,0.348101,0.355556,0.35625,0.344371,0.338926,0.325806,0.400697,3674,M.rubiginosa
