@relation ephenology_all-5-fold-1-08R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.37694,0.368957,0.370763,0.366492,0.362816,0.373984,0.379085,0.373469,0.38193,0.364045,0.371134,0.369458,0.375854,0.378531,0.368564,0.365625,0.380645,0.381443,0.371951,0.384858,0.370482,0.388704,0.365333,0.368421,0.373288,0.371747,0.373016,0.377953,0.372414,0.380822,0.347682,0.382199,0.368116,0.362606,0.355805,0.354331,0.355392,5284,C.brasiliensis
0.330757,0.348259,0.337719,0.332386,0.33429,0.336245,0.334795,0.335745,0.336662,0.334884,0.33689,0.341737,0.331536,0.336691,0.337681,0.337625,0.339233,0.354212,0.336146,0.337644,0.334351,0.331137,0.337017,0.344203,0.339483,0.346032,0.332209,0.336874,0.33689,0.338415,0.335925,0.337442,0.339744,0.334337,0.343434,0.333333,0.339593,4446,P.torta
0.386986,0.373239,0.373832,0.394231,0.376623,0.384164,0.385965,0.387701,0.387283,0.379661,0.375817,0.363333,0.36875,0.373188,0.367133,0.371622,0.3625,0.375439,0.375479,0.380328,0.367978,0.382759,0.372093,0.381119,0.384615,0.37037,0.37987,0.380062,0.3769,0.377246,0.391459,0.383648,0.38141,0.370492,0.379104,0.382979,0.374613,5014,C.brasiliensis
0.351421,0.359551,0.353365,0.342404,0.346535,0.347368,0.352941,0.346626,0.358333,0.359673,0.352778,0.352657,0.360277,0.358491,0.34472,0.348348,0.346278,0.366667,0.356209,0.366102,0.363309,0.362805,0.3575,0.36,0.362745,0.357527,0.354217,0.361979,0.360294,0.364253,0.360731,0.363239,0.355204,0.352814,0.360731,0.359375,0.364066,3558,M.rubiginosa
0.350148,0.360434,0.353261,0.350847,0.345878,0.353846,0.352445,0.35274,0.35689,0.366733,0.360555,0.351206,0.352113,0.348024,0.359937,0.357877,0.353729,0.371901,0.345938,0.34895,0.344978,0.34846,0.357576,0.369942,0.358714,0.366606,0.350168,0.356021,0.358586,0.362191,0.361111,0.361022,0.359725,0.355301,0.360294,0.349131,0.358792,3746,P.ramiflora
0.366472,0.3725,0.355009,0.350163,0.35082,0.360862,0.357955,0.361277,0.357853,0.367965,0.372197,0.358916,0.366446,0.364026,0.364026,0.358607,0.353319,0.364341,0.360097,0.36714,0.373402,0.375286,0.360902,0.370079,0.369748,0.363029,0.354988,0.355263,0.363436,0.361582,0.364562,0.370833,0.370614,0.35049,0.356522,0.35348,0.365471,5432,C.brasiliensis
0.329829,0.2959,0.333333,0.329829,0.329829,0.326288,0.326288,0.329829,0.333333,0.323823,0.333333,0.313333,0.306641,0.330263,0.329815,0.325768,0.319616,0.30988,0.323529,0.330263,0.324832,0.324728,0.32334,0.318306,0.317614,0.314208,0.324866,0.321574,0.312672,0.314714,0.314208,0.314129,0.317143,0.307527,0.303438,0.316736,0.316017,3461,M.rubiginosa
0.372093,0.381215,0.383408,0.370518,0.373333,0.387387,0.383408,0.378022,0.375,0.372146,0.382883,0.377309,0.377778,0.386364,0.384091,0.372549,0.365079,0.370968,0.383908,0.384956,0.368696,0.382845,0.384224,0.393035,0.378723,0.380081,0.385965,0.374775,0.373281,0.369811,0.374539,0.377649,0.379032,0.380435,0.395538,0.394737,0.389755,4984,C.brasiliensis
0.367347,0.370536,0.375527,0.365385,0.368421,0.370023,0.367647,0.369266,0.377404,0.368421,0.375,0.356557,0.365234,0.376093,0.361186,0.369444,0.359788,0.359606,0.375,0.372159,0.361775,0.369128,0.361702,0.349296,0.363354,0.35654,0.356984,0.357647,0.354077,0.362637,0.363441,0.365256,0.36017,0.350181,0.358459,0.356,0.352827,5301,C.brasiliensis
0.34676,0.353535,0.356295,0.343925,0.345853,0.351097,0.342183,0.337176,0.345345,0.351443,0.356013,0.348649,0.347107,0.348875,0.361739,0.35342,0.355848,0.35461,0.350498,0.344214,0.33945,0.339478,0.342618,0.354785,0.350734,0.354167,0.350168,0.343693,0.351254,0.357553,0.348673,0.350906,0.348684,0.350482,0.342262,0.345638,0.350168,5074,P.torta
0.398089,0.40367,0.404878,0.398467,0.394737,0.39899,0.392265,0.391534,0.388889,0.394366,0.379147,0.385496,0.406375,0.395122,0.393939,0.389908,0.380952,0.388571,0.38172,0.390625,0.404651,0.396825,0.39207,0.398773,0.39604,0.391304,0.403846,0.398104,0.40107,0.4,0.39521,0.392045,0.385542,0.386957,0.416667,0.383721,0.381215,5099,C.brasiliensis
0.337134,0.336283,0.333839,0.335244,0.338171,0.33627,0.336283,0.336245,0.340807,0.338633,0.342609,0.327177,0.323607,0.335537,0.334615,0.342541,0.337229,0.331237,0.329032,0.335375,0.335582,0.331148,0.329238,0.335145,0.330241,0.331541,0.338346,0.329159,0.334513,0.334495,0.333333,0.336449,0.33463,0.329815,0.338863,0.336523,0.333992,1099,C.brasiliensis
