@relation ephenology_all-5-fold-1-11G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.348018,0.330409,0.348039,0.348786,0.341004,0.353712,0.341346,0.363229,0.355972,0.35732,0.357143,0.361272,0.359712,0.357357,0.369565,0.356164,0.35474,0.360882,0.341232,0.354223,0.359375,0.35,0.360795,0.361596,0.354523,0.350685,0.353276,0.366366,0.35906,0.35109,0.352185,0.350649,0.357895,0.358382,0.35343,0.348008,0.360856,5284,C.brasiliensis
0.333333,0.314607,0.325688,0.325,0.33,0.319202,0.326531,0.329208,0.332468,0.325521,0.32839,0.327824,0.342029,0.322674,0.32493,0.319149,0.323684,0.322078,0.321637,0.323529,0.321212,0.329588,0.322857,0.314465,0.333333,0.334459,0.318021,0.314189,0.318452,0.318339,0.320819,0.326241,0.334302,0.325,0.33123,0.32526,0.325648,4446,P.torta
0.357977,0.358434,0.354386,0.37037,0.360294,0.360153,0.35865,0.361011,0.357934,0.362903,0.351254,0.35443,0.354515,0.359307,0.349345,0.35122,0.357143,0.355932,0.362385,0.365385,0.35514,0.346734,0.352941,0.34902,0.352941,0.347826,0.357798,0.351145,0.348837,0.341991,0.360996,0.354701,0.356557,0.346008,0.357143,0.344828,0.35082,5014,C.brasiliensis
0.325301,0.332494,0.328244,0.321951,0.320346,0.328358,0.318352,0.32872,0.330247,0.338608,0.338902,0.332418,0.334842,0.337386,0.33945,0.340058,0.338129,0.339378,0.336601,0.334483,0.339041,0.33935,0.335092,0.33815,0.327536,0.340426,0.335366,0.342029,0.333333,0.336022,0.337875,0.338753,0.327434,0.345499,0.329384,0.34763,0.334204,3558,M.rubiginosa
0.351124,0.351792,0.357143,0.34375,0.350168,0.352941,0.351942,0.354633,0.353503,0.355795,0.349558,0.35,0.340909,0.342697,0.346154,0.349854,0.346303,0.343008,0.344023,0.351429,0.348315,0.347403,0.342679,0.343243,0.352071,0.350168,0.345277,0.351171,0.34,0.342697,0.356115,0.346801,0.344262,0.342342,0.339506,0.345588,0.334311,3746,P.ramiflora
0.344762,0.348066,0.353282,0.348968,0.350746,0.343416,0.344144,0.346154,0.349206,0.348315,0.345955,0.344689,0.349887,0.356137,0.344762,0.348584,0.345912,0.354978,0.352342,0.348162,0.341365,0.350109,0.353222,0.353814,0.348548,0.346303,0.344358,0.344064,0.344519,0.348571,0.342912,0.349515,0.355388,0.349099,0.344383,0.336634,0.352381,5432,C.brasiliensis
0.338272,0.33871,0.335802,0.344221,0.338346,0.3375,0.339426,0.338384,0.333333,0.338384,0.347518,0.341404,0.33737,0.347709,0.337563,0.339378,0.345946,0.34763,0.346457,0.34153,0.343243,0.358306,0.355231,0.344473,0.34414,0.350769,0.35,0.345304,0.346369,0.341598,0.344538,0.348837,0.340369,0.341102,0.350785,0.350282,0.348485,3461,M.rubiginosa
0.357341,0.365079,0.354396,0.34264,0.354108,0.355882,0.349206,0.35474,0.348214,0.356037,0.364103,0.346667,0.348889,0.348052,0.357143,0.358663,0.344371,0.353945,0.352941,0.349057,0.347701,0.349206,0.351421,0.346734,0.351852,0.343137,0.341981,0.34748,0.347044,0.34141,0.347722,0.34321,0.349057,0.348601,0.34192,0.341102,0.350746,4984,C.brasiliensis
0.347561,0.34456,0.355649,0.351562,0.346939,0.351111,0.346405,0.350446,0.349451,0.353774,0.354651,0.350495,0.351967,0.355717,0.353057,0.347826,0.350943,0.348178,0.345992,0.349206,0.35123,0.353425,0.344017,0.350775,0.351288,0.351916,0.349904,0.352313,0.34608,0.349823,0.352834,0.357834,0.350617,0.352705,0.349233,0.34958,0.347197,5301,C.brasiliensis
0.339066,0.329545,0.336673,0.343182,0.337526,0.342612,0.339056,0.337748,0.336798,0.345833,0.344358,0.341801,0.341026,0.347826,0.339578,0.347319,0.345411,0.351282,0.350877,0.357513,0.356589,0.35,0.34593,0.352332,0.341808,0.352239,0.346041,0.352436,0.331522,0.337531,0.356932,0.34188,0.341667,0.330065,0.345515,0.35101,0.345029,5074,P.torta
0.327623,0.313636,0.318284,0.325056,0.317673,0.321759,0.314815,0.317073,0.316583,0.329377,0.317982,0.322485,0.334783,0.3207,0.317901,0.322188,0.320819,0.342282,0.326165,0.335793,0.325792,0.325714,0.330317,0.325792,0.334906,0.330233,0.336449,0.317308,0.325243,0.323077,0.330189,0.32381,0.336449,0.325688,0.324324,0.330357,0.333333,5099,C.brasiliensis
0.344023,0.335417,0.328947,0.333333,0.330645,0.340369,0.347339,0.346774,0.345845,0.350543,0.348285,0.355623,0.35023,0.357367,0.350993,0.356495,0.355828,0.359223,0.357143,0.348765,0.363636,0.353414,0.35958,0.357934,0.354949,0.344648,0.336927,0.357934,0.347258,0.346939,0.348837,0.353414,0.362934,0.340974,0.358566,0.346021,0.347305,1099,C.brasiliensis
0.346491,0.356707,0.359431,0.350404,0.353503,0.362275,0.349206,0.358333,0.353261,0.361842,0.353579,0.342932,0.340741,0.345238,0.342365,0.344118,0.361765,0.356459,0.35248,0.348449,0.345679,0.346626,0.345821,0.339578,0.349862,0.341902,0.339667,0.341584,0.347458,0.335211,0.3425,0.332468,0.343008,0.333333,0.32987,0.335484,0.35443,5393,C.brasiliensis
0.343182,0.341598,0.337182,0.340909,0.337868,0.339535,0.341146,0.339535,0.338061,0.342391,0.339394,0.338235,0.334204,0.334906,0.331754,0.334135,0.335013,0.333333,0.332542,0.333333,0.330144,0.331412,0.335079,0.331787,0.33427,0.334895,0.33515,0.337321,0.326371,0.330935,0.341121,0.335714,0.334107,0.335958,0.336117,0.33995,0.332425,4542,M.guianensis
0.348946,0.311189,0.33652,0.342799,0.339468,0.338395,0.338742,0.345652,0.345291,0.332574,0.341198,0.332594,0.351682,0.340708,0.344988,0.338235,0.353319,0.349862,0.344398,0.352679,0.363239,0.350975,0.368771,0.350467,0.355742,0.353535,0.332569,0.36165,0.346154,0.356265,0.345679,0.360104,0.354839,0.364458,0.35,0.357309,0.357357,6745,P.torta
0.363636,0.362069,0.351942,0.361765,0.350932,0.349727,0.350993,0.335227,0.351515,0.367347,0.341615,0.339869,0.359375,0.356725,0.349282,0.344398,0.349398,0.354396,0.344978,0.355072,0.344262,0.347826,0.360947,0.348416,0.355263,0.354086,0.350148,0.335664,0.353846,0.343643,0.360406,0.342857,0.346939,0.341772,0.344037,0.336207,0.350694,4641,C.brasiliensis
