@relation ephenology_all-5-fold-3-17R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {C.brasiliensis,P.ramiflora,P.torta,M.rubiginosa,M.guianensis,A.tomentosum}

@data

0.352174,0.343137,0.338816,0.353982,0.323077,0.334821,0.32963,0.310345,0.321608,0.315126,0.342205,0.323171,0.315353,0.34322,0.319149,0.320513,0.335165,0.340782,0.322034,0.335165,0.350598,0.347079,0.338308,0.352025,0.354582,0.334532,0.347594,0.335079,0.36019,0.337662,0.35514,0.340996,0.346535,0.322115,0.348243,5546,P.torta
0.374532,0.362069,0.376866,0.362963,0.362595,0.362595,0.376384,0.378007,0.37193,0.367284,0.355491,0.357326,0.365079,0.376404,0.370262,0.372751,0.370277,0.373529,0.377907,0.37069,0.36193,0.364103,0.375367,0.363144,0.360406,0.364458,0.371166,0.370588,0.368243,0.372168,0.358904,0.369565,0.361364,0.345912,0.370968,5354,C.brasiliensis
0.358974,0.349727,0.344538,0.345133,0.347059,0.348974,0.354354,0.35014,0.338608,0.356568,0.338279,0.351275,0.346505,0.336043,0.335484,0.341137,0.343374,0.335526,0.341297,0.340984,0.339339,0.343042,0.341137,0.352542,0.352941,0.344948,0.334416,0.334545,0.329861,0.343284,0.348974,0.350365,0.352584,0.337386,0.350181,2999,P.ramiflora
0.356618,0.345041,0.355839,0.351085,0.353153,0.350814,0.362264,0.36121,0.349817,0.360721,0.343324,0.350746,0.348235,0.353704,0.350814,0.354545,0.351759,0.34687,0.349026,0.35342,0.348606,0.347345,0.351261,0.352,0.351893,0.348797,0.352745,0.357983,0.356902,0.354015,0.35159,0.35277,0.349345,0.338947,0.351163,3161,P.ramiflora
0.303279,0.275986,0.279817,0.286364,0.274775,0.287611,0.297778,0.292683,0.290598,0.297521,0.286822,0.308725,0.291667,0.292593,0.302905,0.298755,0.307393,0.296748,0.297414,0.296137,0.298611,0.285246,0.308333,0.286792,0.294821,0.302905,0.303279,0.308017,0.308333,0.309804,0.307958,0.301961,0.296774,0.29097,0.290837,6371,P.torta
0.324675,0.318396,0.327543,0.333333,0.334158,0.333333,0.336449,0.33758,0.332613,0.34004,0.32266,0.329741,0.337374,0.342237,0.343496,0.34629,0.33758,0.337152,0.336554,0.338211,0.337736,0.323877,0.335677,0.324022,0.32598,0.332278,0.335677,0.343284,0.336163,0.341071,0.339147,0.321229,0.316708,0.318533,0.322222,2934,P.torta
0.346535,0.360759,0.346369,0.350877,0.352601,0.350282,0.351485,0.350467,0.346154,0.348548,0.342466,0.357143,0.348,0.351852,0.349558,0.35545,0.353909,0.359447,0.350962,0.358491,0.350554,0.352201,0.353659,0.357143,0.356364,0.333333,0.34359,0.346341,0.346591,0.339286,0.340807,0.361702,0.358974,0.319149,0.360129,5663,C.brasiliensis
0.360153,0.359459,0.363636,0.360324,0.348018,0.354701,0.362903,0.349398,0.351598,0.352713,0.348534,0.356757,0.351852,0.347985,0.334802,0.345,0.348837,0.349515,0.346939,0.343434,0.357367,0.355932,0.354962,0.363636,0.357143,0.34359,0.336245,0.354015,0.336364,0.333333,0.353535,0.363636,0.366048,0.34507,0.363905,4370,M.rubiginosa
0.366748,0.345109,0.362434,0.357683,0.359375,0.357683,0.36631,0.355499,0.362857,0.364384,0.342508,0.353448,0.351266,0.365285,0.355224,0.349593,0.357513,0.35,0.355932,0.356522,0.360795,0.364486,0.36,0.355932,0.356209,0.357798,0.351124,0.361635,0.351585,0.358434,0.366755,0.350694,0.352113,0.337989,0.34891,2998,P.ramiflora
0.378723,0.366089,0.378313,0.383459,0.385572,0.385514,0.383298,0.376278,0.385343,0.378205,0.361746,0.369369,0.376238,0.376596,0.386417,0.384058,0.383197,0.373913,0.382932,0.37931,0.383648,0.376596,0.388889,0.370933,0.379953,0.384946,0.38013,0.384298,0.391209,0.386412,0.381633,0.37037,0.369258,0.359504,0.36965,4241,M.rubiginosa
0.314815,0.308789,0.318707,0.314607,0.314351,0.319475,0.318078,0.320628,0.315315,0.321678,0.310945,0.316027,0.315166,0.320513,0.31746,0.323144,0.324803,0.324948,0.323887,0.331313,0.317697,0.313525,0.319328,0.31829,0.319101,0.322284,0.326214,0.326489,0.324723,0.323017,0.327928,0.315271,0.312992,0.3083,0.317972,3238,P.torta
0.36715,0.386207,0.382979,0.388889,0.393548,0.369427,0.371257,0.361111,0.356784,0.363636,0.373418,0.385113,0.371542,0.365079,0.362637,0.368794,0.383234,0.374194,0.358108,0.373913,0.394872,0.392405,0.376543,0.390625,0.418605,0.396396,0.368932,0.386555,0.359223,0.375,0.391304,0.39313,0.410256,0.38806,0.392308,7335,M.rubiginosa
