@relation ephenology_all-5-fold-5-17B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.348571,0.354167,0.361823,0.357357,0.359223,0.358065,0.359133,0.359375,0.368116,0.35989,0.364179,0.354167,0.366755,0.358911,0.353562,0.342105,0.34398,0.351351,0.345324,0.348519,0.352041,0.352941,0.349315,0.342697,0.34104,0.343816,0.349372,0.340376,0.349372,0.344988,0.333333,0.34188,0.334988,0.353306,0.335244,2513,P.torta
0.327366,0.347107,0.344156,0.343964,0.331808,0.338164,0.330808,0.343164,0.325,0.321981,0.343042,0.333333,0.334405,0.332378,0.338369,0.338279,0.317143,0.334356,0.323625,0.323988,0.33795,0.347692,0.338462,0.324138,0.336508,0.338028,0.340625,0.333333,0.331148,0.34106,0.332425,0.324503,0.333333,0.363112,0.334507,1417,C.brasiliensis
0.316505,0.31377,0.321932,0.321353,0.322581,0.323326,0.315909,0.321759,0.325333,0.321121,0.319712,0.321586,0.311947,0.301552,0.292857,0.304945,0.298701,0.313131,0.296296,0.291209,0.307317,0.313539,0.292225,0.303523,0.309783,0.294416,0.29602,0.286783,0.278772,0.285333,0.293578,0.303951,0.303665,0.315556,0.309038,1792,M.rubiginosa
0.296875,0.284672,0.295302,0.304348,0.302817,0.306122,0.301887,0.3125,0.298246,0.291429,0.284519,0.275081,0.270833,0.286486,0.315508,0.292398,0.284153,0.304094,0.303226,0.301282,0.278571,0.272981,0.292576,0.275,0.280556,0.312849,0.309524,0.298039,0.300469,0.302222,0.297214,0.279635,0.284314,0.310714,0.271642,4463,C.brasiliensis
0.353333,0.365591,0.351724,0.364198,0.364198,0.350877,0.345679,0.353933,0.354651,0.344828,0.349462,0.343891,0.355422,0.346734,0.349727,0.354167,0.336406,0.358209,0.356757,0.357955,0.357488,0.346154,0.346821,0.33871,0.346369,0.366279,0.36413,0.35119,0.355556,0.353846,0.348624,0.344828,0.351695,0.381395,0.351351,6291,P.torta
0.34492,0.33687,0.3475,0.3375,0.333333,0.323529,0.310945,0.309693,0.316143,0.30445,0.322222,0.312349,0.302663,0.303226,0.310062,0.300557,0.297101,0.302554,0.304104,0.310212,0.315565,0.323232,0.311715,0.313609,0.32345,0.306818,0.309751,0.309278,0.310139,0.313131,0.324268,0.323899,0.326923,0.351648,0.325444,1160,C.brasiliensis
0.308756,0.259169,0.292359,0.275093,0.283828,0.283019,0.291367,0.300412,0.3,0.281513,0.272446,0.278075,0.277778,0.292776,0.314176,0.306452,0.291188,0.309702,0.307339,0.310811,0.296296,0.280323,0.288026,0.290237,0.288136,0.29393,0.311258,0.301242,0.304636,0.303448,0.308176,0.280453,0.288462,0.313953,0.286908,4540,C.brasiliensis
0.3,0.277778,0.301587,0.306452,0.3,0.305556,0.297297,0.318519,0.322314,0.311258,0.305164,0.296774,0.302564,0.314607,0.310345,0.309859,0.312102,0.307143,0.325203,0.325397,0.305677,0.293103,0.298851,0.287356,0.296443,0.33871,0.335443,0.315789,0.326087,0.309859,0.307339,0.286219,0.301676,0.329843,0.288136,5339,C.brasiliensis
0.297297,0.275395,0.3,0.291667,0.280632,0.286853,0.2875,0.285714,0.292776,0.282313,0.281013,0.28125,0.281159,0.286207,0.282392,0.281746,0.288809,0.293651,0.292576,0.299145,0.284595,0.280576,0.285285,0.27321,0.276808,0.323651,0.310897,0.3,0.302406,0.312704,0.284238,0.281796,0.280702,0.305085,0.277778,3841,M.rubiginosa
0.326226,0.339779,0.324578,0.316103,0.311966,0.31758,0.303448,0.302135,0.299845,0.266112,0.279778,0.28744,0.276923,0.270321,0.259709,0.283168,0.284672,0.277372,0.28243,0.285714,0.293436,0.299517,0.28,0.275568,0.269231,0.301053,0.283582,0.265306,0.286325,0.291297,0.284038,0.294479,0.294766,0.316279,0.309659,4832,P.torta
0.342342,0.333333,0.348993,0.351916,0.340502,0.340278,0.33564,0.350694,0.352518,0.332203,0.328767,0.325513,0.337748,0.344595,0.337931,0.33829,0.310606,0.347826,0.324427,0.324324,0.318937,0.316151,0.336667,0.308824,0.317857,0.34375,0.327922,0.322034,0.332226,0.320144,0.319277,0.318182,0.322476,0.353135,0.318008,1223,C.brasiliensis
0.277419,0.264706,0.320513,0.272251,0.287293,0.27381,0.251908,0.264045,0.261538,0.251429,0.275109,0.262411,0.260116,0.259259,0.292857,0.277778,0.265152,0.266272,0.276224,0.254386,0.279851,0.272401,0.267677,0.24424,0.276074,0.292,0.27907,0.284974,0.2891,0.290503,0.275229,0.277228,0.272189,0.29798,0.268293,4643,M.rubiginosa
0.274747,0.275665,0.275311,0.276094,0.266898,0.274411,0.271127,0.285942,0.261993,0.265517,0.287109,0.276596,0.262397,0.273519,0.267717,0.272887,0.297015,0.288493,0.285942,0.291601,0.277132,0.271967,0.270451,0.284404,0.273942,0.273333,0.272414,0.264808,0.27866,0.266294,0.272532,0.278867,0.287968,0.299107,0.280193,5193,C.brasiliensis
