@relation ephenology_all-5-fold-3-12R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.36194,0.357934,0.346821,0.350543,0.345646,0.347716,0.34456,0.353604,0.345455,0.355499,0.364902,0.344737,0.338558,0.357143,0.356132,0.355609,0.345382,0.344227,0.354086,0.353846,0.345455,0.34106,0.350453,0.354312,0.34596,0.357349,0.347188,0.357702,0.349593,0.352941,0.373178,0.352071,0.346883,0.342007,0.354396,0.352778,0.342593,5546,P.torta
0.373626,0.373762,0.367847,0.367123,0.370968,0.372152,0.370572,0.379845,0.38481,0.375706,0.371571,0.375979,0.365789,0.382114,0.383598,0.377049,0.363868,0.365079,0.371859,0.367123,0.364116,0.369906,0.361809,0.372928,0.374663,0.363881,0.363171,0.370757,0.368812,0.371795,0.368039,0.375,0.375,0.371658,0.373656,0.367542,0.353741,5354,C.brasiliensis
0.35277,0.34949,0.345196,0.3367,0.341137,0.348534,0.342857,0.350318,0.351266,0.354545,0.356037,0.350932,0.349544,0.348348,0.343558,0.351266,0.348684,0.347079,0.341463,0.343333,0.346032,0.354331,0.35082,0.357377,0.351724,0.349315,0.346154,0.357401,0.348276,0.350365,0.34296,0.342105,0.351613,0.355311,0.344444,0.344,0.339806,2999,P.ramiflora
0.353086,0.348659,0.342391,0.344262,0.352,0.342043,0.347044,0.352941,0.348668,0.355795,0.343182,0.351421,0.351562,0.346437,0.348039,0.350617,0.350962,0.338272,0.344828,0.340961,0.345212,0.352113,0.351485,0.348101,0.35589,0.352018,0.344969,0.347107,0.345238,0.351942,0.347826,0.344398,0.352518,0.356234,0.345733,0.341935,0.339869,3161,P.ramiflora
0.266917,0.269113,0.263359,0.2607,0.27381,0.259109,0.259574,0.268775,0.281853,0.27027,0.270916,0.272727,0.292593,0.265306,0.26556,0.280156,0.281746,0.267176,0.276515,0.266393,0.268657,0.273148,0.291667,0.285714,0.281853,0.291667,0.287449,0.288618,0.295203,0.289575,0.288,0.282787,0.292,0.298319,0.266055,0.275109,0.246753,6371,P.torta
0.325581,0.330749,0.323699,0.322767,0.325581,0.324561,0.325444,0.330508,0.331492,0.330532,0.330508,0.330409,0.331111,0.333333,0.334311,0.336283,0.33121,0.335423,0.328025,0.326531,0.326389,0.327465,0.330667,0.328671,0.327338,0.327751,0.327138,0.326996,0.33,0.332143,0.335968,0.334601,0.332061,0.334437,0.323432,0.325397,0.319797,2934,P.torta
0.369928,0.370107,0.364557,0.360092,0.363184,0.361111,0.36,0.364557,0.365789,0.364829,0.364508,0.362963,0.36,0.359268,0.371495,0.370283,0.358354,0.36019,0.359729,0.362812,0.361798,0.356913,0.357576,0.358173,0.361111,0.359712,0.358804,0.36646,0.354571,0.359517,0.367647,0.361446,0.373596,0.362179,0.357724,0.350318,0.344538,5663,C.brasiliensis
0.377273,0.355556,0.36,0.351064,0.365079,0.365854,0.369863,0.367713,0.365957,0.370229,0.368421,0.365079,0.360215,0.365385,0.366071,0.360656,0.365854,0.366071,0.366071,0.364532,0.366071,0.368421,0.362319,0.360996,0.375527,0.359773,0.366197,0.372,0.359862,0.371648,0.372951,0.362934,0.373134,0.37037,0.360153,0.369478,0.349593,4370,M.rubiginosa
0.352436,0.3531,0.341637,0.341637,0.346154,0.345238,0.346154,0.348214,0.35,0.350932,0.347432,0.351097,0.352941,0.350932,0.352381,0.357367,0.349515,0.351613,0.346032,0.340909,0.348624,0.35249,0.351515,0.351097,0.352349,0.356436,0.349057,0.351097,0.347305,0.352159,0.357827,0.353896,0.353125,0.354305,0.344828,0.346626,0.345794,2998,P.ramiflora
0.373464,0.368952,0.379061,0.365385,0.38024,0.37535,0.370968,0.375328,0.372549,0.367347,0.377171,0.375,0.368071,0.375691,0.381074,0.376344,0.37971,0.381081,0.377604,0.382436,0.378049,0.376068,0.366379,0.376731,0.37561,0.374165,0.375,0.379501,0.373762,0.389535,0.384409,0.388102,0.375566,0.372591,0.373938,0.373096,0.356481,4241,M.rubiginosa
0.324121,0.322034,0.314448,0.309192,0.315341,0.315341,0.316804,0.318801,0.32021,0.321429,0.320513,0.318302,0.316514,0.320312,0.32199,0.318766,0.317073,0.318681,0.317333,0.314763,0.316216,0.318713,0.313333,0.318653,0.318801,0.321199,0.32,0.327869,0.319512,0.325581,0.326923,0.327225,0.331507,0.327354,0.317708,0.319892,0.319783,3238,P.torta
0.386167,0.398496,0.384422,0.374083,0.38835,0.391534,0.390244,0.399457,0.392045,0.387097,0.39375,0.390173,0.382637,0.381074,0.387978,0.391892,0.383607,0.406593,0.379939,0.394649,0.384615,0.40625,0.392857,0.383812,0.40708,0.408257,0.419355,0.412017,0.419847,0.415179,0.4329,0.421296,0.399371,0.422222,0.408602,0.413534,0.395833,7335,M.rubiginosa
0.376218,0.397661,0.375246,0.376652,0.379722,0.382022,0.380165,0.381166,0.38322,0.383074,0.381696,0.380631,0.367059,0.387991,0.385321,0.380567,0.375286,0.371622,0.370763,0.379391,0.365269,0.372283,0.363218,0.375854,0.374429,0.378866,0.380208,0.37788,0.37844,0.387755,0.383663,0.386423,0.379135,0.375921,0.371353,0.3725,0.36478,5251,C.brasiliensis
0.365333,0.369565,0.388406,0.373656,0.35248,0.355301,0.377309,0.367292,0.370757,0.363184,0.393939,0.382872,0.372703,0.377261,0.385827,0.370166,0.359629,0.354916,0.370098,0.351675,0.358491,0.367688,0.378109,0.36019,0.369347,0.363144,0.362851,0.356383,0.370732,0.370968,0.366584,0.368831,0.368687,0.36019,0.367876,0.358763,0.361607,4644,M.guianensis
0.347044,0.34626,0.342784,0.339523,0.34026,0.343915,0.343243,0.34492,0.345946,0.35014,0.345946,0.345506,0.340361,0.34593,0.347059,0.345345,0.342679,0.344156,0.343465,0.343234,0.344156,0.346429,0.338843,0.344262,0.34375,0.337176,0.341297,0.343643,0.340361,0.343465,0.351536,0.34202,0.342262,0.341615,0.334405,0.338926,0.324138,4950,P.torta
0.386525,0.371501,0.368421,0.374359,0.378947,0.381215,0.384354,0.382184,0.381616,0.385093,0.37883,0.382979,0.372093,0.378016,0.381766,0.380711,0.378747,0.372032,0.386431,0.382022,0.383871,0.379195,0.369792,0.383285,0.386503,0.380829,0.38,0.385507,0.374384,0.387268,0.396011,0.386842,0.381215,0.383152,0.380054,0.367901,0.358108,4881,C.brasiliensis
0.365546,0.359331,0.34981,0.346341,0.353774,0.361809,0.348958,0.348837,0.34375,0.365217,0.347222,0.347107,0.346939,0.355191,0.352332,0.356436,0.354369,0.353774,0.352423,0.353774,0.352381,0.362694,0.357639,0.36,0.367347,0.355346,0.355422,0.374359,0.35426,0.364641,0.378698,0.371951,0.378947,0.376984,0.378378,0.370629,0.346939,4175,M.rubiginosa
