@relation ephenology_all-5-fold-2-11R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.330808,0.323913,0.328042,0.329114,0.329268,0.330049,0.335917,0.328395,0.333333,0.336111,0.32914,0.327628,0.328629,0.332494,0.329082,0.334211,0.32133,0.334783,0.32687,0.325581,0.326816,0.330097,0.331507,0.332432,0.330532,0.318841,0.322034,0.328488,0.317422,0.323353,0.33033,0.330435,0.328446,0.335917,0.318182,0.317919,0.325581,2814,P.torta
0.372159,0.359729,0.367491,0.363333,0.364865,0.371795,0.377246,0.371069,0.370588,0.382586,0.37155,0.378973,0.363985,0.36962,0.379391,0.377934,0.365079,0.366525,0.369077,0.363636,0.364303,0.36193,0.364066,0.366667,0.36413,0.362353,0.364341,0.36612,0.348718,0.375979,0.364303,0.366584,0.362256,0.363874,0.364796,0.364103,0.364557,3601,M.rubiginosa
0.340314,0.337264,0.324607,0.331633,0.325333,0.323288,0.331522,0.331536,0.331551,0.33046,0.333333,0.333333,0.330435,0.330961,0.33758,0.340694,0.326154,0.328982,0.330097,0.328859,0.33213,0.315126,0.330247,0.334471,0.334471,0.324759,0.324528,0.330961,0.311047,0.331148,0.327922,0.331081,0.328076,0.330159,0.328904,0.325513,0.331445,3178,P.ramiflora
0.369775,0.382857,0.368675,0.357143,0.369501,0.364821,0.370079,0.381579,0.376667,0.363095,0.372549,0.364217,0.365325,0.366883,0.376667,0.362275,0.352941,0.363144,0.365517,0.368263,0.370107,0.365019,0.374631,0.367953,0.380503,0.372549,0.355263,0.368263,0.35625,0.365535,0.374603,0.371951,0.374251,0.3725,0.370757,0.348123,0.366834,4430,M.guianensis
0.371542,0.376147,0.352941,0.372294,0.37069,0.372881,0.372951,0.388235,0.387833,0.376106,0.37,0.378676,0.369186,0.371795,0.383721,0.377119,0.386935,0.370629,0.389423,0.395122,0.390698,0.385,0.365517,0.391941,0.382671,0.37884,0.376471,0.377432,0.35249,0.382671,0.383901,0.385802,0.375,0.374613,0.377215,0.372434,0.373563,4558,C.brasiliensis
0.268293,0.236453,0.241803,0.245361,0.252567,0.254098,0.251012,0.257261,0.261954,0.245977,0.254818,0.248705,0.273256,0.231527,0.239401,0.232737,0.243437,0.251256,0.238213,0.238342,0.245283,0.235669,0.254335,0.243478,0.252033,0.250674,0.265985,0.267016,0.244076,0.273458,0.270195,0.275956,0.275204,0.262599,0.207692,0.232082,0.251381,6476,P.torta
0.370518,0.361486,0.360656,0.363636,0.365546,0.353791,0.368217,0.36803,0.368821,0.365385,0.365625,0.364621,0.350515,0.3663,0.364583,0.366438,0.365696,0.352941,0.362745,0.372168,0.361775,0.363265,0.351852,0.366102,0.367424,0.373239,0.365385,0.366438,0.344203,0.372093,0.376761,0.370107,0.371841,0.366038,0.374101,0.363924,0.360465,3545,M.rubiginosa
0.386973,0.372781,0.371134,0.368272,0.37299,0.379085,0.385382,0.384858,0.377709,0.380282,0.377358,0.375,0.37386,0.374622,0.382263,0.376812,0.379205,0.37069,0.377224,0.375405,0.376761,0.376033,0.37224,0.378549,0.384615,0.372727,0.373041,0.383764,0.359155,0.382716,0.383901,0.383436,0.380368,0.381107,0.379412,0.373259,0.380783,4767,C.brasiliensis
0.377193,0.372038,0.37037,0.391837,0.379679,0.370757,0.375587,0.386059,0.384615,0.375622,0.380952,0.379121,0.372414,0.386555,0.372396,0.378947,0.390476,0.376147,0.377005,0.389049,0.386167,0.37987,0.375309,0.383202,0.385475,0.37859,0.380117,0.389356,0.353887,0.390533,0.385787,0.382653,0.385042,0.383249,0.377193,0.395349,0.379953,5097,C.brasiliensis
0.349241,0.339326,0.342609,0.337143,0.347193,0.34632,0.341085,0.3475,0.346341,0.355978,0.35,0.341667,0.343023,0.348601,0.352645,0.35443,0.34878,0.345324,0.346734,0.330484,0.337349,0.343972,0.344928,0.344118,0.355438,0.345506,0.346774,0.354938,0.325137,0.34375,0.339378,0.33515,0.347258,0.33526,0.34375,0.343195,0.339523,5595,P.torta
0.386525,0.381924,0.375,0.375405,0.375375,0.373134,0.383387,0.380952,0.380665,0.379195,0.382184,0.37963,0.377005,0.379421,0.378981,0.378125,0.381381,0.37037,0.373494,0.37069,0.374613,0.373702,0.369863,0.377522,0.38141,0.367454,0.375,0.380665,0.361446,0.385057,0.379121,0.375335,0.383901,0.377143,0.380054,0.369444,0.378698,4414,C.brasiliensis
0.377104,0.380682,0.383901,0.38,0.390845,0.391026,0.388013,0.38961,0.392216,0.386628,0.378319,0.38481,0.376,0.385604,0.386364,0.381295,0.385445,0.372315,0.377604,0.377953,0.374346,0.375,0.375335,0.383562,0.388554,0.38172,0.387879,0.390029,0.358974,0.397906,0.395137,0.392216,0.39527,0.382353,0.394366,0.396465,0.382682,4880,C.brasiliensis
0.318519,0.305355,0.305785,0.312668,0.30914,0.310526,0.320652,0.319481,0.3125,0.315508,0.326531,0.312661,0.31216,0.324022,0.314961,0.317935,0.313316,0.314286,0.311111,0.319088,0.3207,0.317568,0.309406,0.311295,0.304582,0.30303,0.303371,0.307692,0.332831,0.308383,0.306748,0.309904,0.305638,0.323144,0.3003,0.293051,0.322034,3460,M.rubiginosa
0.379412,0.375661,0.371069,0.372168,0.373457,0.371517,0.377301,0.380805,0.375,0.371951,0.377261,0.37464,0.370277,0.37224,0.378049,0.373494,0.372781,0.372032,0.375385,0.366771,0.380192,0.372263,0.372881,0.377301,0.378549,0.366279,0.373832,0.375394,0.357143,0.38209,0.375776,0.375385,0.379412,0.377246,0.378224,0.372024,0.370057,3842,M.rubiginosa
0.333333,0.336207,0.332425,0.332418,0.332425,0.331536,0.339623,0.346354,0.34264,0.342932,0.342672,0.34466,0.339321,0.34414,0.346437,0.342784,0.342175,0.339703,0.340852,0.335897,0.344828,0.342029,0.336449,0.342432,0.344648,0.335731,0.33419,0.342784,0.332627,0.342857,0.344648,0.344828,0.345013,0.343458,0.3425,0.341969,0.343675,1063,C.brasiliensis
0.384615,0.387755,0.378517,0.373096,0.385965,0.381818,0.387342,0.384615,0.382353,0.392573,0.382479,0.383721,0.377778,0.384783,0.391204,0.388095,0.382979,0.372549,0.388646,0.386609,0.388286,0.383378,0.372611,0.391304,0.391534,0.382831,0.385321,0.393665,0.369444,0.396226,0.393478,0.396996,0.396635,0.386503,0.39207,0.38477,0.377419,5050,C.brasiliensis
0.344059,0.337662,0.338346,0.33414,0.338308,0.338308,0.341646,0.337563,0.340206,0.336761,0.340611,0.337696,0.339378,0.336957,0.343915,0.340599,0.34153,0.341969,0.340845,0.337349,0.339564,0.338235,0.339623,0.343137,0.339339,0.333333,0.332031,0.334483,0.321875,0.340741,0.340426,0.345679,0.334448,0.341727,0.336957,0.330677,0.340557,3419,P.ramiflora
0.268657,0.33687,0.256372,0.2571,0.267936,0.255673,0.26475,0.2634,0.282454,0.28165,0.315646,0.288984,0.337317,0.259939,0.277361,0.27534,0.258567,0.332891,0.265367,0.257274,0.254264,0.299301,0.328859,0.276532,0.289326,0.305898,0.250407,0.265403,0.334688,0.262821,0.263242,0.263666,0.284257,0.31105,0.283358,0.254457,0.331995,2683,M.rubiginosa
0.327128,0.33687,0.315961,0.324627,0.329897,0.326531,0.334356,0.328358,0.328612,0.327327,0.327869,0.328488,0.321519,0.328313,0.33427,0.332362,0.334646,0.315642,0.320635,0.33123,0.32107,0.327068,0.328571,0.330484,0.328267,0.331378,0.333333,0.337793,0.319767,0.333333,0.335484,0.332203,0.327913,0.327366,0.332326,0.322368,0.327434,3505,P.torta
0.366667,0.360606,0.355556,0.350101,0.355204,0.351351,0.359524,0.356589,0.356771,0.370031,0.368263,0.361022,0.352751,0.368421,0.373737,0.369637,0.356589,0.347291,0.344937,0.345638,0.36194,0.357143,0.357143,0.365672,0.374545,0.365854,0.358566,0.372093,0.34507,0.375969,0.372093,0.368421,0.364286,0.366667,0.366883,0.373016,0.363636,4040,A.tomentosum
0.375,0.36413,0.36715,0.358173,0.368675,0.368171,0.372922,0.373206,0.368932,0.373656,0.372807,0.373984,0.364706,0.370647,0.372208,0.375,0.369347,0.362398,0.369048,0.370277,0.37018,0.365385,0.368902,0.376,0.376506,0.369014,0.367454,0.371508,0.353293,0.373711,0.372434,0.372781,0.372434,0.369369,0.37037,0.366667,0.369048,3907,M.rubiginosa
0.369863,0.368116,0.362963,0.370748,0.378486,0.384328,0.380062,0.386228,0.380665,0.376045,0.368545,0.370787,0.368421,0.38125,0.382812,0.376093,0.375479,0.361635,0.378007,0.369231,0.372822,0.375451,0.363372,0.371831,0.365333,0.359756,0.361022,0.373887,0.355346,0.371134,0.371831,0.37092,0.366589,0.371069,0.373913,0.357558,0.377163,4354,M.rubiginosa
0.372043,0.36962,0.391304,0.386997,0.376923,0.373494,0.382212,0.379863,0.375281,0.38022,0.36772,0.378585,0.376569,0.367589,0.383562,0.379962,0.369485,0.361345,0.363799,0.362976,0.364469,0.358025,0.355932,0.367384,0.364312,0.362162,0.36136,0.368914,0.344398,0.364815,0.364452,0.366355,0.369565,0.362903,0.358891,0.36121,0.363636,5103,C.brasiliensis
0.345499,0.344729,0.338824,0.337325,0.332632,0.341826,0.339869,0.35023,0.348039,0.340956,0.354772,0.347291,0.335897,0.357143,0.360097,0.35022,0.347458,0.343434,0.348958,0.340708,0.341801,0.333333,0.348214,0.337438,0.353887,0.338828,0.335354,0.347727,0.321256,0.345646,0.350365,0.349862,0.337838,0.330303,0.336066,0.343681,0.331378,4535,P.torta
0.316594,0.319178,0.313679,0.313397,0.313726,0.313283,0.320312,0.320312,0.313625,0.316195,0.31982,0.318519,0.30036,0.317204,0.321149,0.319035,0.318182,0.316038,0.320242,0.321656,0.320513,0.318841,0.317204,0.323077,0.320113,0.311321,0.317881,0.322259,0.327986,0.317881,0.31,0.317568,0.310769,0.318627,0.318612,0.30897,0.312676,3358,M.rubiginosa
0.392308,0.401639,0.370536,0.385366,0.385514,0.396752,0.380342,0.396313,0.3903,0.377734,0.357692,0.36699,0.379775,0.373522,0.373225,0.369606,0.354839,0.356506,0.360738,0.356815,0.360938,0.361446,0.352641,0.356185,0.36194,0.355738,0.35924,0.353712,0.348172,0.36063,0.358289,0.359066,0.36971,0.360806,0.360345,0.365352,0.357798,5368,C.brasiliensis
0.373494,0.377672,0.372928,0.382353,0.369973,0.361323,0.363184,0.380054,0.372549,0.368902,0.379404,0.389439,0.373596,0.38484,0.393846,0.367925,0.377358,0.372781,0.389091,0.390411,0.380952,0.379592,0.358382,0.373089,0.368902,0.355346,0.354839,0.367698,0.345588,0.366197,0.366782,0.361564,0.371429,0.371025,0.364198,0.364821,0.362179,3672,A.tomentosum
0.378947,0.397727,0.355828,0.363985,0.352227,0.365546,0.372093,0.359848,0.372549,0.364662,0.4,0.388462,0.385075,0.39485,0.390681,0.383803,0.378882,0.368272,0.372093,0.360313,0.357477,0.358333,0.358173,0.366167,0.364865,0.365796,0.362222,0.368889,0.349367,0.374396,0.368973,0.365348,0.358932,0.364008,0.364754,0.366738,0.359918,5112,C.brasiliensis
0.384127,0.377176,0.368601,0.369186,0.389706,0.379104,0.368778,0.37037,0.368876,0.374046,0.382271,0.385321,0.374083,0.372937,0.373297,0.383562,0.378453,0.370023,0.372727,0.369318,0.378125,0.377483,0.366228,0.372654,0.373297,0.363196,0.369822,0.37018,0.357724,0.384375,0.375,0.366197,0.380645,0.371882,0.367432,0.368421,0.3675,3906,M.rubiginosa
0.376906,0.383772,0.383663,0.363426,0.38539,0.383292,0.383663,0.389755,0.391403,0.378,0.352087,0.368085,0.369963,0.372591,0.375465,0.367384,0.368243,0.364261,0.370629,0.361809,0.364217,0.365492,0.367596,0.374126,0.37234,0.363481,0.363964,0.36772,0.35097,0.36725,0.366372,0.365685,0.369811,0.36194,0.358086,0.359636,0.364991,5351,C.brasiliensis
0.387218,0.364162,0.376712,0.375912,0.374582,0.377551,0.378378,0.375796,0.376206,0.378092,0.382911,0.373239,0.369775,0.379061,0.377698,0.377432,0.371429,0.369085,0.374194,0.37,0.368601,0.366667,0.368421,0.387324,0.372822,0.378092,0.374172,0.366242,0.353147,0.378676,0.376712,0.377224,0.375,0.377104,0.378378,0.372263,0.377358,4956,C.brasiliensis
0.356655,0.355556,0.365217,0.361736,0.359307,0.354478,0.359292,0.366224,0.361702,0.365657,0.360331,0.364389,0.356968,0.356537,0.363465,0.365904,0.355717,0.355899,0.361446,0.356322,0.357955,0.359091,0.362229,0.359768,0.370879,0.356818,0.361472,0.348291,0.341573,0.360236,0.364465,0.359281,0.357349,0.359694,0.360092,0.356108,0.361963,5757,P.torta
0.37619,0.378738,0.384146,0.373626,0.396552,0.383784,0.38342,0.39267,0.393782,0.386139,0.372093,0.379032,0.37,0.372727,0.365957,0.366255,0.373494,0.373239,0.37788,0.369668,0.376238,0.37931,0.372263,0.384615,0.381395,0.368421,0.379679,0.378505,0.344978,0.376623,0.371728,0.370558,0.374408,0.376518,0.369565,0.371859,0.372694,4660,C.brasiliensis
0.352332,0.342857,0.354086,0.348214,0.350746,0.361403,0.351974,0.355932,0.356436,0.36,0.353535,0.353116,0.351499,0.353135,0.357576,0.349481,0.349398,0.349296,0.354515,0.353791,0.355049,0.345865,0.351682,0.360759,0.356021,0.34386,0.34965,0.35873,0.335505,0.350649,0.351974,0.351613,0.353135,0.36129,0.349544,0.367257,0.35625,3251,P.ramiflora
0.316832,0.30042,0.318885,0.315625,0.316456,0.316456,0.321767,0.320872,0.319489,0.312925,0.306962,0.315068,0.302387,0.315603,0.318339,0.318644,0.320132,0.315789,0.317881,0.313916,0.316832,0.314394,0.320809,0.318584,0.320242,0.318436,0.319749,0.323615,0.320236,0.324638,0.324638,0.323353,0.320611,0.328912,0.327273,0.324138,0.326816,2380,P.torta
0.37475,0.377358,0.373796,0.372093,0.37037,0.376838,0.37435,0.369492,0.370618,0.375899,0.350649,0.365539,0.361607,0.370607,0.371341,0.36217,0.376325,0.364686,0.370884,0.369792,0.369478,0.367304,0.365854,0.37428,0.37732,0.36528,0.364273,0.372587,0.356077,0.373832,0.370656,0.371717,0.372984,0.369099,0.362369,0.361624,0.36701,5365,C.brasiliensis
0.358639,0.348718,0.35177,0.348889,0.350951,0.350427,0.342629,0.361949,0.350515,0.349112,0.349716,0.361963,0.342105,0.345291,0.351163,0.346062,0.349425,0.345404,0.344749,0.346253,0.345588,0.348703,0.336134,0.351852,0.347044,0.341463,0.336257,0.362205,0.333333,0.362963,0.350254,0.349282,0.347926,0.34192,0.350453,0.356083,0.346705,5009,P.torta
0.354108,0.343434,0.349112,0.350725,0.345109,0.347044,0.351562,0.352151,0.352,0.353659,0.355294,0.352436,0.349727,0.348649,0.354571,0.355932,0.349462,0.350829,0.350923,0.347222,0.351124,0.339806,0.352381,0.34349,0.35873,0.347561,0.353107,0.357746,0.33913,0.349862,0.353448,0.351906,0.356725,0.352941,0.350427,0.353116,0.355882,3123,P.ramiflora
0.370933,0.367647,0.36875,0.370536,0.378897,0.380383,0.380184,0.379391,0.386005,0.373757,0.366248,0.373777,0.369863,0.372587,0.380282,0.377953,0.373673,0.369686,0.373391,0.37788,0.37619,0.371728,0.368421,0.372247,0.37799,0.367171,0.361556,0.372596,0.35,0.368298,0.36983,0.366029,0.362245,0.36383,0.366667,0.367542,0.374083,3843,M.rubiginosa
0.369338,0.360248,0.367041,0.370656,0.361538,0.375,0.375451,0.377622,0.377163,0.377709,0.367568,0.367953,0.36036,0.365449,0.369775,0.361564,0.370656,0.36,0.368231,0.363296,0.367816,0.37037,0.359712,0.375,0.365314,0.359431,0.373239,0.369403,0.341365,0.377358,0.361111,0.365385,0.366102,0.361217,0.37234,0.358885,0.365672,3723,M.rubiginosa
0.357647,0.357759,0.353234,0.347188,0.34949,0.349367,0.34949,0.350114,0.353982,0.353659,0.350442,0.348881,0.347737,0.345029,0.349372,0.349495,0.345708,0.348889,0.34873,0.338983,0.341289,0.340237,0.354762,0.348837,0.362606,0.348404,0.350975,0.354938,0.34005,0.350725,0.348534,0.349481,0.361538,0.353723,0.351974,0.344512,0.348039,1841,M.rubiginosa
0.351779,0.351351,0.382609,0.381356,0.376923,0.369942,0.371134,0.381818,0.381818,0.368421,0.362963,0.359073,0.358289,0.36715,0.368,0.370518,0.380952,0.366883,0.392045,0.376471,0.4,0.378571,0.369637,0.380711,0.376344,0.369427,0.364621,0.385027,0.353191,0.3861,0.376147,0.371681,0.370166,0.369128,0.374532,0.372483,0.362667,4592,M.rubiginosa
0.385382,0.388773,0.36971,0.377672,0.37467,0.38539,0.373737,0.373757,0.377432,0.382284,0.35474,0.366102,0.366987,0.369449,0.365854,0.372204,0.367698,0.36036,0.364366,0.363333,0.362903,0.365169,0.360206,0.365204,0.370567,0.356383,0.367537,0.369202,0.344828,0.365049,0.36701,0.367769,0.362949,0.367589,0.374396,0.365617,0.364835,5087,C.brasiliensis
0.37766,0.369369,0.380368,0.375758,0.368876,0.371015,0.368902,0.378788,0.376506,0.371134,0.375328,0.376119,0.364985,0.376176,0.381381,0.374269,0.373089,0.370482,0.378882,0.373418,0.380192,0.373585,0.370253,0.376093,0.377709,0.367403,0.372881,0.375691,0.360947,0.381201,0.379221,0.377309,0.374346,0.383481,0.380829,0.378947,0.375706,3739,M.rubiginosa
0.359116,0.370821,0.371248,0.366224,0.354839,0.365234,0.368317,0.37365,0.372141,0.366492,0.370213,0.371212,0.35493,0.370536,0.375281,0.372414,0.362345,0.361751,0.365306,0.364606,0.36214,0.36272,0.354633,0.366167,0.365,0.365854,0.368996,0.372315,0.344304,0.369048,0.373832,0.366667,0.367978,0.363372,0.362468,0.357143,0.358757,5699,P.torta
0.320334,0.310463,0.320707,0.323834,0.327225,0.325581,0.327078,0.327273,0.327366,0.324786,0.319613,0.325905,0.307692,0.319328,0.327027,0.323529,0.322078,0.314815,0.321244,0.32345,0.326146,0.320132,0.318421,0.327128,0.319088,0.31768,0.320475,0.318182,0.316633,0.321127,0.322767,0.318713,0.311927,0.31746,0.321023,0.314763,0.315927,2779,P.torta
0.368534,0.360697,0.362832,0.363834,0.363834,0.362031,0.370213,0.36971,0.371111,0.368304,0.362949,0.363436,0.35867,0.366228,0.369658,0.369565,0.375,0.360544,0.368996,0.364444,0.365751,0.362245,0.362981,0.374459,0.370732,0.365471,0.372845,0.372146,0.348558,0.376652,0.373034,0.372807,0.377129,0.368171,0.368644,0.368421,0.366505,4357,M.guianensis
