@relation ephenology_all-5-fold-5-14R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.321429,0.307527,0.315126,0.315126,0.317992,0.315353,0.315789,0.319502,0.318841,0.321429,0.30605,0.320261,0.319209,0.315985,0.319298,0.318996,0.321918,0.33432,0.318352,0.320463,0.324219,0.32342,0.326347,0.306502,0.311475,0.326471,0.324723,0.32646,0.318841,0.32967,0.327759,0.330935,0.327759,0.32732,0.331148,0.324713,2513,P.torta
0.33657,0.338889,0.33463,0.341176,0.333333,0.349823,0.340659,0.345324,0.334459,0.336538,0.330935,0.333333,0.340557,0.339683,0.34375,0.352113,0.3391,0.343374,0.342561,0.335593,0.335766,0.346021,0.343042,0.319218,0.326667,0.347403,0.356364,0.342282,0.33758,0.344828,0.344156,0.341216,0.352542,0.337423,0.335849,0.333333,1417,C.brasiliensis
0.347059,0.346154,0.33908,0.339869,0.338279,0.349112,0.336478,0.348765,0.338415,0.351124,0.338462,0.34,0.340183,0.339093,0.34949,0.348039,0.349711,0.352078,0.354286,0.347953,0.34375,0.354354,0.353293,0.333333,0.331633,0.343931,0.34717,0.347826,0.343284,0.351351,0.345992,0.344398,0.341137,0.335196,0.343195,0.337017,1792,M.rubiginosa
0.381381,0.366953,0.375479,0.376344,0.383333,0.380769,0.378007,0.386973,0.373737,0.379538,0.378261,0.375,0.375,0.386179,0.385892,0.382114,0.38403,0.386792,0.378906,0.373702,0.383399,0.376384,0.379822,0.359589,0.355828,0.375979,0.37234,0.372093,0.370482,0.375,0.375758,0.371237,0.3769,0.369509,0.369565,0.368876,4463,C.brasiliensis
0.352332,0.323671,0.333333,0.339869,0.329114,0.327161,0.331361,0.322581,0.335227,0.335106,0.329114,0.35468,0.331633,0.351852,0.35,0.352941,0.333333,0.339713,0.344156,0.345912,0.340278,0.337662,0.348571,0.31383,0.318841,0.336957,0.338129,0.329114,0.324468,0.322581,0.339286,0.341615,0.349693,0.334884,0.347594,0.308108,6291,P.torta
0.330396,0.333333,0.326271,0.326271,0.326693,0.330612,0.332031,0.34127,0.329787,0.32963,0.323636,0.335593,0.334225,0.333333,0.332117,0.330855,0.329749,0.338068,0.326613,0.325103,0.327273,0.336134,0.333333,0.319088,0.32,0.330383,0.328283,0.326446,0.327177,0.330144,0.326613,0.327103,0.330544,0.326531,0.32618,0.326923,1160,C.brasiliensis
0.364458,0.363248,0.364532,0.361644,0.362924,0.363874,0.362025,0.365854,0.352941,0.36747,0.354515,0.359296,0.359459,0.364742,0.371429,0.359649,0.366755,0.370203,0.364384,0.359375,0.36631,0.368286,0.360775,0.344214,0.346154,0.364286,0.367246,0.371212,0.354108,0.369231,0.364706,0.367647,0.366755,0.36409,0.364066,0.363112,4540,C.brasiliensis
0.393822,0.402256,0.40724,0.398148,0.393665,0.396313,0.392523,0.408602,0.38835,0.399038,0.390374,0.393162,0.383513,0.385027,0.380488,0.370558,0.363636,0.380137,0.38125,0.373206,0.387879,0.39011,0.389105,0.366197,0.368932,0.383212,0.363636,0.377953,0.366935,0.381503,0.384615,0.391509,0.387931,0.373832,0.364179,0.385281,5339,C.brasiliensis
0.391003,0.372294,0.371015,0.369822,0.369318,0.366762,0.373134,0.375,0.375375,0.378698,0.366667,0.368687,0.367788,0.368421,0.37037,0.373089,0.372832,0.381062,0.372024,0.376147,0.373832,0.377907,0.382278,0.363128,0.360577,0.378505,0.370588,0.371758,0.372703,0.373288,0.376963,0.380952,0.378016,0.376712,0.369347,0.369458,3841,M.rubiginosa
