@relation ephenology_all-5-fold-4-14R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.328025,0.342776,0.342029,0.335277,0.337243,0.34139,0.348485,0.346535,0.350769,0.337931,0.328358,0.358108,0.348348,0.349593,0.359375,0.346405,0.355769,0.359649,0.349398,0.350394,0.343434,0.356164,0.343629,0.328358,0.326241,0.341727,0.351464,0.35,0.328358,0.344498,0.342342,0.347826,0.346774,0.33213,0.345865,0.330855,4291,P.torta
0.318792,0.312618,0.318841,0.318182,0.316901,0.317857,0.32069,0.322807,0.315789,0.322674,0.3125,0.32345,0.325,0.327381,0.319648,0.327586,0.316804,0.333333,0.328358,0.327103,0.327815,0.325,0.325137,0.308081,0.313084,0.327869,0.326599,0.325077,0.31592,0.328025,0.328267,0.32381,0.329231,0.326316,0.303665,0.319899,821,M.rubiginosa
0.314079,0.31216,0.322086,0.319767,0.321212,0.322981,0.322981,0.323899,0.321937,0.323529,0.317152,0.323615,0.319693,0.320635,0.323077,0.32,0.321127,0.330935,0.326284,0.327103,0.329032,0.329305,0.327913,0.3125,0.313364,0.32687,0.323232,0.324921,0.325269,0.327815,0.328125,0.32646,0.330128,0.329923,0.327922,0.322667,2796,P.torta
0.325088,0.314928,0.32646,0.324324,0.326599,0.328671,0.328767,0.329787,0.323988,0.33,0.317881,0.325153,0.321608,0.324415,0.327815,0.329154,0.321429,0.336516,0.332317,0.328025,0.328025,0.333333,0.325459,0.314961,0.307317,0.33244,0.328859,0.331169,0.325926,0.330065,0.332308,0.324759,0.328025,0.327543,0.322476,0.323741,1805,A.tomentosum
0.37193,0.376771,0.386935,0.370192,0.367589,0.367041,0.37224,0.387454,0.372263,0.363905,0.356164,0.38125,0.358442,0.365248,0.368715,0.369748,0.360215,0.369099,0.361386,0.359173,0.360526,0.357333,0.360104,0.344411,0.338164,0.352632,0.381818,0.370558,0.352941,0.360544,0.371728,0.381579,0.37247,0.358974,0.366071,0.358025,3617,A.tomentosum
0.383436,0.383378,0.380645,0.37987,0.378289,0.379538,0.378205,0.384354,0.375385,0.38209,0.373802,0.381766,0.376374,0.380805,0.38253,0.384083,0.381924,0.381188,0.383929,0.377193,0.379104,0.382184,0.383378,0.363636,0.364641,0.382199,0.376812,0.378299,0.372781,0.383838,0.379501,0.381232,0.380952,0.380247,0.376884,0.377778,5996,C.brasiliensis
0.376238,0.37037,0.362637,0.37963,0.353535,0.359649,0.368421,0.369565,0.359375,0.361842,0.338462,0.353293,0.369478,0.367347,0.363636,0.358779,0.358974,0.371429,0.384615,0.352,0.385965,0.384615,0.37156,0.335165,0.342105,0.371681,0.372781,0.366864,0.34715,0.362205,0.374194,0.377622,0.374233,0.360294,0.357798,0.355191,3816,M.rubiginosa
0.388,0.376022,0.386792,0.389344,0.377273,0.38835,0.390698,0.391111,0.375862,0.386957,0.366534,0.375415,0.372093,0.387352,0.392996,0.381295,0.373802,0.378049,0.376812,0.368098,0.371681,0.369085,0.37971,0.365591,0.362205,0.380319,0.376884,0.378224,0.367953,0.370717,0.372654,0.378378,0.390572,0.380282,0.377778,0.367213,4784,C.brasiliensis
0.356784,0.373016,0.363095,0.368984,0.35514,0.354067,0.368889,0.372294,0.364807,0.375,0.359116,0.368182,0.378378,0.391813,0.378049,0.38835,0.380567,0.395161,0.388889,0.378995,0.376344,0.38125,0.388646,0.359375,0.344828,0.389163,0.395349,0.37415,0.371429,0.4,0.365517,0.356322,0.352697,0.354911,0.365385,0.356725,3814,A.tomentosum
