@relation ephenology_all-5-fold-1-14R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {P.torta,C.brasiliensis,M.rubiginosa,P.ramiflora,M.guianensis,A.tomentosum}

@data

0.379661,0.367123,0.36965,0.371517,0.366142,0.38843,0.375862,0.381119,0.372014,0.374603,0.365772,0.37464,0.373494,0.37013,0.386861,0.380952,0.380165,0.387195,0.386029,0.369822,0.375817,0.384892,0.375394,0.360902,0.351724,0.352792,0.350829,0.356688,0.344595,0.354354,0.358306,0.356932,0.357143,0.350515,0.357466,0.352159,5284,C.brasiliensis
0.341772,0.338753,0.32093,0.327511,0.328947,0.330396,0.331858,0.323383,0.332016,0.338983,0.322275,0.325203,0.324074,0.322751,0.333333,0.328358,0.320574,0.339695,0.327957,0.328125,0.322981,0.322751,0.335689,0.320558,0.312925,0.339286,0.329268,0.331658,0.313793,0.331395,0.336634,0.338798,0.335052,0.327815,0.339806,0.31746,4446,P.torta
0.385093,0.371429,0.363158,0.367647,0.367347,0.362245,0.363636,0.37234,0.362385,0.378505,0.36,0.371795,0.365314,0.360656,0.38,0.36,0.37037,0.381148,0.36875,0.367568,0.366279,0.380208,0.377863,0.356828,0.345794,0.37013,0.371795,0.372,0.365145,0.361386,0.371324,0.37395,0.373016,0.370242,0.365772,0.367347,5014,C.brasiliensis
0.363636,0.356568,0.36036,0.36087,0.35743,0.356877,0.361446,0.362869,0.365759,0.358621,0.354839,0.363636,0.352792,0.374046,0.373134,0.369478,0.369128,0.371257,0.366013,0.369281,0.362416,0.363636,0.360614,0.347692,0.333333,0.36193,0.365994,0.366667,0.356948,0.363958,0.362924,0.365169,0.359882,0.355353,0.360963,0.353093,3558,M.rubiginosa
0.355482,0.3475,0.363636,0.354978,0.340659,0.341463,0.344,0.343874,0.341463,0.343537,0.338235,0.343465,0.342424,0.340206,0.351792,0.34375,0.351648,0.349206,0.34874,0.339367,0.340782,0.340426,0.354701,0.337398,0.340741,0.354167,0.341463,0.333333,0.348,0.344444,0.341463,0.333333,0.339744,0.352349,0.333333,0.336806,3746,P.ramiflora
0.364629,0.379404,0.361364,0.364026,0.367483,0.368056,0.371429,0.36962,0.363636,0.36962,0.365994,0.363196,0.359712,0.363395,0.370079,0.357924,0.365432,0.368644,0.369231,0.365535,0.364583,0.36631,0.367725,0.354651,0.340206,0.357588,0.368421,0.363636,0.354922,0.363363,0.367647,0.370466,0.371353,0.359031,0.367521,0.35589,5432,C.brasiliensis
0.317416,0.3249,0.317647,0.316239,0.323288,0.314371,0.321101,0.31677,0.312336,0.308357,0.310526,0.311392,0.300226,0.324713,0.314516,0.31831,0.295349,0.334951,0.316667,0.321127,0.317507,0.31831,0.320186,0.289655,0.304487,0.317734,0.314985,0.310924,0.310722,0.31856,0.301527,0.321229,0.309677,0.305239,0.285714,0.305677,3461,M.rubiginosa
0.368545,0.374419,0.375796,0.375,0.374613,0.382789,0.373057,0.379501,0.369393,0.373522,0.36875,0.382114,0.371968,0.38125,0.381215,0.377976,0.375335,0.37581,0.389728,0.384401,0.380952,0.385224,0.383598,0.37092,0.363636,0.374083,0.375921,0.380829,0.374677,0.374603,0.37381,0.378307,0.382212,0.37963,0.384615,0.377171,4984,C.brasiliensis
0.381271,0.365385,0.367347,0.376947,0.368732,0.376506,0.370057,0.384868,0.369628,0.371968,0.362179,0.365854,0.359649,0.370709,0.369515,0.367059,0.371365,0.367677,0.371859,0.366133,0.371859,0.368039,0.365672,0.349614,0.342222,0.361468,0.366379,0.363636,0.357895,0.372654,0.362637,0.364964,0.362791,0.35443,0.353242,0.351406,5301,C.brasiliensis
