@relation ephenology_all-5-fold-1-13R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {P.torta,C.brasiliensis,M.rubiginosa,P.ramiflora,M.guianensis,A.tomentosum}

@data

0.386525,0.38535,0.369338,0.376947,0.374172,0.372611,0.37574,0.376068,0.366569,0.366667,0.37827,0.381215,0.373737,0.383764,0.35732,0.358974,0.383966,0.368078,0.375,0.386525,0.375,0.376812,0.388889,0.385185,0.348028,0.361323,0.375415,0.362538,0.372671,0.389764,0.363036,0.363363,0.342466,0.354651,0.360714,0.3625,5284,C.brasiliensis
0.334928,0.340909,0.326446,0.333333,0.33195,0.330435,0.333333,0.329268,0.327273,0.335968,0.337349,0.324713,0.338624,0.336449,0.330396,0.318043,0.328947,0.321608,0.329787,0.327684,0.315217,0.334471,0.323232,0.334764,0.333333,0.324444,0.327778,0.326425,0.324022,0.327957,0.329341,0.339713,0.33125,0.324895,0.328502,0.333333,4446,P.torta
0.395062,0.367273,0.375758,0.385057,0.38674,0.376289,0.376147,0.391304,0.369748,0.370536,0.375676,0.365696,0.368182,0.372093,0.375527,0.35865,0.37963,0.378855,0.376623,0.375546,0.382488,0.363958,0.375546,0.378601,0.372093,0.372881,0.379167,0.375494,0.378151,0.382114,0.383333,0.380392,0.367213,0.372483,0.379404,0.374545,5014,C.brasiliensis
0.349593,0.357143,0.361905,0.365482,0.361502,0.362385,0.364078,0.360515,0.359375,0.355482,0.351464,0.351415,0.347682,0.358362,0.381395,0.347962,0.361403,0.361624,0.358974,0.367424,0.365591,0.365385,0.370861,0.363924,0.360697,0.365031,0.358601,0.359551,0.366972,0.362117,0.364179,0.361516,0.354348,0.355072,0.365217,0.352584,3558,M.rubiginosa
0.356863,0.340116,0.343137,0.338164,0.345622,0.345238,0.342308,0.339552,0.344828,0.345048,0.356557,0.348571,0.351536,0.355491,0.357488,0.336842,0.35023,0.352,0.352941,0.356223,0.352941,0.350694,0.353414,0.352542,0.352941,0.343284,0.352713,0.348,0.359223,0.355932,0.349138,0.348974,0.350649,0.350975,0.345725,0.345161,3746,P.ramiflora
0.365702,0.375367,0.359375,0.357968,0.354565,0.364198,0.360887,0.364017,0.36087,0.371739,0.367174,0.360465,0.366292,0.366397,0.364198,0.354023,0.364865,0.359909,0.366822,0.366197,0.368159,0.368539,0.367347,0.365482,0.362256,0.362812,0.37296,0.356322,0.368664,0.370647,0.366743,0.36534,0.357438,0.359699,0.364621,0.355,5432,C.brasiliensis
0.3125,0.30837,0.316418,0.316418,0.31307,0.319149,0.310769,0.327381,0.315152,0.323288,0.308411,0.304933,0.321656,0.315508,0.330556,0.308668,0.32538,0.312834,0.324074,0.323171,0.318318,0.31829,0.319403,0.321526,0.315789,0.319876,0.317221,0.309309,0.31454,0.317221,0.318612,0.317647,0.316901,0.328194,0.31016,0.294521,3461,M.rubiginosa
0.39233,0.368293,0.376404,0.372751,0.373656,0.376022,0.373656,0.375661,0.368564,0.375,0.380038,0.372881,0.387755,0.380247,0.380192,0.359036,0.367403,0.381098,0.384615,0.383333,0.384181,0.372671,0.382812,0.382979,0.391941,0.370526,0.374419,0.373602,0.374419,0.373239,0.373239,0.383249,0.376906,0.371197,0.375215,0.387342,4984,C.brasiliensis
0.370149,0.378378,0.371517,0.375,0.365625,0.373802,0.374613,0.376471,0.365217,0.360697,0.365079,0.360161,0.362769,0.369393,0.373961,0.35461,0.363636,0.369565,0.369193,0.371501,0.369146,0.366603,0.368557,0.367059,0.360406,0.366534,0.365854,0.361111,0.370023,0.367442,0.363196,0.358744,0.359699,0.358065,0.356375,0.368421,5301,C.brasiliensis
0.344118,0.339564,0.343931,0.341954,0.343374,0.344411,0.347107,0.348624,0.337461,0.344118,0.344554,0.336898,0.353535,0.343195,0.343173,0.339943,0.33452,0.335616,0.352273,0.346457,0.343511,0.342756,0.35865,0.342007,0.347682,0.341837,0.340996,0.341085,0.334728,0.357143,0.349138,0.353952,0.320819,0.344595,0.331797,0.334495,5074,P.torta
0.398844,0.41954,0.398964,0.394231,0.392523,0.387931,0.386719,0.387097,0.388889,0.397541,0.4039,0.393013,0.404444,0.401408,0.414815,0.375,0.38674,0.405594,0.402827,0.398576,0.4,0.392523,0.412281,0.395349,0.391111,0.404651,0.40625,0.393305,0.406542,0.419087,0.401747,0.40678,0.387234,0.399123,0.396104,0.392,5099,C.brasiliensis
0.324427,0.340528,0.322476,0.321918,0.324503,0.326861,0.319728,0.318328,0.321212,0.320423,0.328358,0.321429,0.326693,0.323333,0.33101,0.318627,0.329577,0.337838,0.326165,0.32491,0.335849,0.329609,0.334601,0.33452,0.328889,0.332061,0.334615,0.333333,0.334677,0.334495,0.337398,0.333333,0.332547,0.328814,0.327338,0.333333,1099,C.brasiliensis
0.371658,0.390879,0.386986,0.377419,0.382911,0.385714,0.379679,0.386819,0.385294,0.373737,0.375215,0.376263,0.381201,0.379717,0.384615,0.371345,0.378049,0.374026,0.380319,0.374702,0.392857,0.381679,0.39233,0.380952,0.400552,0.392265,0.376923,0.381074,0.403785,0.397183,0.398352,0.395954,0.381643,0.402089,0.390244,0.379791,5393,C.brasiliensis
0.371517,0.379939,0.368254,0.366013,0.366242,0.365696,0.361446,0.366667,0.363636,0.363905,0.368121,0.363881,0.365696,0.367816,0.375427,0.343234,0.362069,0.36039,0.366337,0.361204,0.365385,0.368852,0.381503,0.373529,0.362667,0.36129,0.362857,0.360111,0.376206,0.367953,0.366864,0.367521,0.363409,0.366412,0.370647,0.359281,4542,M.guianensis
0.347826,0.373913,0.373665,0.354839,0.328622,0.358621,0.335423,0.346278,0.344828,0.348485,0.362657,0.346875,0.360335,0.362606,0.356932,0.348837,0.348,0.354167,0.352113,0.353383,0.353846,0.34767,0.358079,0.344569,0.366667,0.358696,0.349282,0.35119,0.337662,0.35,0.365854,0.321637,0.343434,0.341709,0.335821,0.333333,6745,P.torta
0.385714,0.392857,0.363363,0.365439,0.372263,0.385417,0.401198,0.426087,0.380282,0.389744,0.398576,0.386046,0.388235,0.393939,0.370861,0.362857,0.376984,0.374502,0.378855,0.396313,0.391753,0.384858,0.396825,0.4,0.370629,0.366337,0.381295,0.373188,0.392,0.381944,0.388235,0.387681,0.401961,0.379121,0.390995,0.375342,4641,C.brasiliensis
0.346405,0.366142,0.356164,0.345794,0.359606,0.358744,0.357724,0.356828,0.361111,0.358333,0.359116,0.356,0.358744,0.359649,0.358974,0.348837,0.360406,0.358779,0.374468,0.366795,0.37069,0.360784,0.369748,0.371901,0.365385,0.363248,0.37551,0.369295,0.378378,0.377682,0.378261,0.366667,0.367816,0.37234,0.366142,0.361111,3770,M.rubiginosa
