@relation ephenology_all-5-fold-2-13R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.327759,0.330532,0.323625,0.322785,0.325658,0.326219,0.332215,0.324675,0.330247,0.322388,0.332024,0.324503,0.329341,0.336182,0.317919,0.325635,0.331445,0.325,0.331169,0.334483,0.33101,0.326531,0.330097,0.332268,0.317949,0.316667,0.329787,0.333333,0.320755,0.333333,0.332046,0.34,0.315271,0.327778,0.326633,0.320388,2814,P.torta
0.373737,0.36,0.358804,0.356467,0.359477,0.357143,0.368254,0.369906,0.365269,0.373259,0.371171,0.363817,0.368421,0.369509,0.367164,0.354592,0.363881,0.369231,0.371429,0.372549,0.373041,0.360656,0.367412,0.366366,0.36478,0.365497,0.366013,0.359882,0.364458,0.37013,0.366771,0.373288,0.35814,0.362117,0.364238,0.353474,3601,M.rubiginosa
0.341014,0.340541,0.331683,0.327014,0.315,0.311881,0.325243,0.325581,0.329365,0.331967,0.339779,0.330189,0.331551,0.339286,0.334975,0.311897,0.331933,0.327103,0.336898,0.335025,0.334975,0.327703,0.331818,0.3375,0.328358,0.340426,0.338164,0.337719,0.34,0.338028,0.338462,0.337553,0.325733,0.334572,0.334677,0.32906,3178,P.ramiflora
0.363636,0.376307,0.36014,0.358156,0.359259,0.368217,0.366795,0.366935,0.365314,0.3663,0.372642,0.364217,0.367424,0.373529,0.381924,0.339552,0.368613,0.370629,0.376344,0.371622,0.366935,0.379581,0.375912,0.375,0.371134,0.382353,0.385827,0.375,0.382671,0.385159,0.378947,0.378472,0.376847,0.372928,0.371053,0.361446,4430,M.guianensis
0.371875,0.380137,0.371601,0.370968,0.372611,0.368263,0.372881,0.377976,0.375394,0.379085,0.380744,0.370717,0.378378,0.371257,0.385159,0.35,0.37551,0.376761,0.38,0.379538,0.377419,0.379661,0.380328,0.386364,0.377301,0.373771,0.378462,0.37037,0.376147,0.37574,0.381657,0.37883,0.361039,0.377232,0.379455,0.375,4558,C.brasiliensis
0.25,0.213873,0.22807,0.227907,0.242991,0.23,0.235294,0.233333,0.249027,0.245763,0.25,0.240602,0.229167,0.222892,0.22561,0.241558,0.237443,0.236364,0.253623,0.248,0.241379,0.248366,0.226277,0.246696,0.264438,0.240741,0.253425,0.244318,0.245161,0.246835,0.234483,0.244444,0.258258,0.227273,0.243781,0.227848,6476,P.torta
0.367232,0.365759,0.341772,0.345,0.341991,0.341463,0.349057,0.34555,0.34375,0.354978,0.363095,0.351449,0.353535,0.353147,0.353982,0.337165,0.352423,0.35206,0.35249,0.35316,0.351648,0.361624,0.363636,0.365217,0.358108,0.35533,0.363265,0.351111,0.366197,0.364444,0.364055,0.363636,0.353535,0.342373,0.356557,0.346774,3545,M.rubiginosa
0.388626,0.372093,0.374532,0.373188,0.376984,0.375479,0.376471,0.381166,0.37276,0.377953,0.380488,0.373494,0.380165,0.375451,0.378738,0.363014,0.373585,0.380228,0.391304,0.393805,0.395652,0.370262,0.38843,0.391304,0.368146,0.379791,0.391129,0.37594,0.389105,0.390438,0.380392,0.390042,0.369942,0.38141,0.387574,0.373077,4767,C.brasiliensis
0.373333,0.371765,0.376855,0.377551,0.37931,0.375375,0.381098,0.38,0.373887,0.376855,0.378072,0.36715,0.378641,0.38484,0.374194,0.359517,0.372308,0.380062,0.392739,0.395349,0.392971,0.376238,0.388554,0.38764,0.385135,0.381625,0.389241,0.381232,0.385135,0.38961,0.387195,0.389728,0.376417,0.379845,0.378218,0.384615,5097,C.brasiliensis
