@relation ephenology_all-5-fold-4-16R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.342175,0.354839,0.335329,0.344304,0.333333,0.344538,0.346749,0.338369,0.346801,0.343434,0.343137,0.334286,0.358491,0.348148,0.350168,0.33908,0.345566,0.347267,0.334471,0.343042,0.334694,0.358974,0.333333,0.338816,0.349345,0.358156,0.346154,0.33557,0.339921,0.342975,0.329609,0.349057,0.335664,0.342342,0.348178,4291,P.torta
0.319643,0.310838,0.310705,0.314861,0.312977,0.312977,0.315,0.315657,0.308235,0.317797,0.314732,0.326241,0.318471,0.321429,0.321577,0.314442,0.327835,0.320961,0.321016,0.319444,0.313352,0.323529,0.316258,0.325942,0.325333,0.32,0.312639,0.315193,0.31441,0.317949,0.289199,0.321867,0.320293,0.324519,0.325991,821,M.rubiginosa
0.320513,0.318264,0.32,0.321337,0.322129,0.321212,0.323529,0.323442,0.31768,0.315457,0.315951,0.321519,0.315927,0.318919,0.318436,0.323529,0.332494,0.329609,0.327731,0.32687,0.31746,0.327273,0.325397,0.328467,0.326705,0.322314,0.323607,0.321337,0.317949,0.315457,0.304,0.332506,0.329082,0.34104,0.335697,2796,P.torta
0.327623,0.320717,0.322493,0.330484,0.332454,0.327778,0.330484,0.3297,0.322493,0.322751,0.32199,0.324455,0.318735,0.325183,0.324582,0.325349,0.332589,0.328467,0.334177,0.331658,0.318841,0.325641,0.330864,0.329439,0.32964,0.32398,0.32304,0.321513,0.323462,0.318801,0.302632,0.330189,0.323877,0.326781,0.33121,1805,A.tomentosum
0.375,0.376437,0.353448,0.352423,0.365217,0.351852,0.366771,0.361403,0.371681,0.367769,0.365854,0.366234,0.363036,0.366667,0.368644,0.358108,0.351275,0.364662,0.34375,0.359504,0.350993,0.353919,0.362319,0.355805,0.365269,0.350711,0.352941,0.344828,0.351485,0.352941,0.338983,0.351124,0.354749,0.347328,0.36193,3617,A.tomentosum
0.38,0.385787,0.376582,0.38141,0.381538,0.378981,0.384127,0.38535,0.38206,0.385075,0.377301,0.376,0.377143,0.383099,0.383607,0.371345,0.379781,0.381766,0.382353,0.38209,0.37,0.377143,0.380165,0.37931,0.381356,0.381232,0.383333,0.383978,0.385507,0.381818,0.375817,0.381333,0.379747,0.382812,0.377709,5996,C.brasiliensis
0.352632,0.366667,0.336957,0.347368,0.350649,0.337349,0.346154,0.333333,0.336538,0.337662,0.341772,0.362963,0.354167,0.340136,0.333333,0.345833,0.360759,0.336134,0.335821,0.335878,0.340741,0.369099,0.339869,0.371859,0.374332,0.338028,0.337349,0.337349,0.340426,0.340426,0.333333,0.34728,0.360902,0.35625,0.360577,3816,M.rubiginosa
0.373391,0.377841,0.358382,0.354286,0.361446,0.360947,0.364198,0.358025,0.356383,0.356808,0.353659,0.376731,0.376206,0.364486,0.356808,0.366947,0.371429,0.348101,0.352518,0.347518,0.370536,0.366762,0.348066,0.369863,0.375,0.341463,0.345972,0.356436,0.348259,0.35533,0.341969,0.367284,0.375723,0.356021,0.378549,4784,C.brasiliensis
0.353211,0.377432,0.338583,0.346154,0.365517,0.343284,0.360294,0.328125,0.346939,0.375,0.360656,0.378182,0.38785,0.359281,0.358382,0.364486,0.366337,0.36,0.3625,0.366667,0.352564,0.372,0.349693,0.350211,0.398773,0.376238,0.375,0.361963,0.382353,0.350746,0.342657,0.35958,0.356808,0.36747,0.363158,3814,A.tomentosum
0.37299,0.367793,0.389908,0.397196,0.383495,0.376404,0.372549,0.375587,0.377682,0.373134,0.371308,0.372483,0.379562,0.368794,0.391459,0.359459,0.380805,0.35206,0.369811,0.344037,0.356164,0.367123,0.357934,0.342593,0.365497,0.363636,0.351931,0.345098,0.368182,0.336323,0.336207,0.355072,0.357309,0.369159,0.356771,3832,M.rubiginosa
0.376518,0.395095,0.40201,0.4,0.403433,0.4,0.388693,0.405109,0.402174,0.388013,0.380368,0.373034,0.391414,0.392045,0.387821,0.373368,0.389503,0.398026,0.381089,0.395349,0.374194,0.367292,0.375303,0.376754,0.369863,0.362173,0.379009,0.380952,0.373297,0.375817,0.363057,0.363636,0.361186,0.365116,0.375,5002,C.brasiliensis
0.351955,0.350515,0.334311,0.334262,0.338068,0.339181,0.350598,0.347826,0.338926,0.340625,0.354244,0.355114,0.345912,0.338509,0.353659,0.344371,0.34901,0.335463,0.337748,0.348101,0.333333,0.337989,0.330218,0.338192,0.33908,0.330275,0.335079,0.334225,0.338272,0.337766,0.319865,0.340974,0.344729,0.34492,0.331593,4400,P.torta
0.375,0.375385,0.363057,0.371585,0.368098,0.367089,0.369427,0.361702,0.367647,0.36478,0.360215,0.368243,0.374429,0.373418,0.364341,0.363636,0.374332,0.368852,0.362069,0.368852,0.363128,0.370229,0.365854,0.372642,0.374429,0.370079,0.363636,0.365854,0.368056,0.366667,0.353383,0.370787,0.375451,0.371429,0.371308,4997,C.brasiliensis
0.382114,0.381333,0.378882,0.375723,0.378788,0.379939,0.384127,0.380503,0.37931,0.381924,0.376543,0.373089,0.374286,0.385057,0.376582,0.37299,0.379009,0.381757,0.377581,0.375415,0.36965,0.375439,0.382789,0.375367,0.385802,0.383436,0.382263,0.385093,0.387821,0.385827,0.376866,0.380328,0.3769,0.374603,0.377778,7334,M.rubiginosa
0.365957,0.358289,0.346591,0.352273,0.363128,0.362445,0.35461,0.368201,0.34375,0.347561,0.359281,0.349091,0.348,0.357843,0.356863,0.350649,0.348361,0.358974,0.339286,0.347328,0.340136,0.351759,0.346491,0.367257,0.35,0.330189,0.338558,0.339223,0.33945,0.331839,0.336735,0.35,0.338384,0.334862,0.348066,5637,P.torta
0.335065,0.349869,0.333333,0.338658,0.339869,0.343042,0.344615,0.33945,0.337349,0.346883,0.347578,0.345109,0.337629,0.339901,0.34153,0.328421,0.339713,0.337629,0.338798,0.338889,0.331288,0.331412,0.341954,0.349333,0.335294,0.332298,0.33432,0.334311,0.332326,0.332268,0.32197,0.340541,0.329609,0.332326,0.342657,1280,C.brasiliensis
0.347222,0.348028,0.330882,0.344156,0.347222,0.328358,0.344828,0.342679,0.33642,0.339683,0.344262,0.352436,0.341246,0.339869,0.34104,0.346639,0.353808,0.342105,0.338509,0.341216,0.344023,0.341463,0.331169,0.34188,0.3379,0.339578,0.327273,0.32659,0.335802,0.338673,0.319277,0.333333,0.334862,0.341981,0.334669,4423,P.torta
0.335092,0.330263,0.335092,0.333333,0.333771,0.333333,0.333771,0.334211,0.333771,0.333771,0.334211,0.330698,0.333771,0.334211,0.333333,0.331135,0.333773,0.330698,0.335092,0.334651,0.324468,0.30854,0.335092,0.335092,0.296687,0.333771,0.333771,0.335092,0.333771,0.333771,0.331579,0.333333,0.329815,0.333771,0.305882,1806,M.rubiginosa
0.343374,0.347932,0.335821,0.334483,0.33574,0.334459,0.335505,0.334405,0.334385,0.342767,0.337349,0.342569,0.336111,0.34188,0.345455,0.330396,0.339286,0.345679,0.345178,0.342365,0.332402,0.339332,0.343434,0.34965,0.344633,0.338624,0.343358,0.341523,0.345499,0.341902,0.33121,0.341837,0.337696,0.343066,0.341629,1326,C.brasiliensis
