@relation ephenology_all-5-fold-5-16R.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.326733,0.314286,0.317757,0.322368,0.317308,0.316993,0.317152,0.316667,0.305195,0.316456,0.313846,0.318059,0.310345,0.314869,0.307229,0.316754,0.32659,0.318043,0.320872,0.322485,0.318681,0.316384,0.319444,0.322078,0.328125,0.32133,0.316754,0.32,0.3225,0.317308,0.300412,0.323077,0.323684,0.327411,0.328244,2513,P.torta
0.340058,0.348774,0.335714,0.34106,0.335593,0.336735,0.329787,0.32967,0.330855,0.340984,0.33564,0.342105,0.340625,0.335526,0.327206,0.326633,0.330275,0.343537,0.338816,0.330961,0.32967,0.337621,0.329073,0.350318,0.341727,0.330798,0.328571,0.32872,0.330855,0.327068,0.317181,0.35241,0.345345,0.335593,0.358434,1417,C.brasiliensis
0.351504,0.349451,0.350365,0.361345,0.352,0.361217,0.348387,0.348754,0.349206,0.349138,0.347395,0.342404,0.34375,0.35122,0.352632,0.342222,0.352436,0.360153,0.353135,0.354839,0.339161,0.343164,0.341637,0.357988,0.344214,0.344262,0.344948,0.345277,0.352159,0.336996,0.334661,0.335897,0.334232,0.343137,0.346512,1792,M.rubiginosa
0.377953,0.375276,0.376812,0.380282,0.375,0.393939,0.391813,0.392857,0.376404,0.40113,0.375587,0.376238,0.378049,0.391061,0.388571,0.375,0.374016,0.4,0.378531,0.375723,0.366812,0.376771,0.365462,0.370748,0.392308,0.367257,0.361789,0.365019,0.36255,0.36255,0.355263,0.374663,0.368,0.364807,0.378378,4463,C.brasiliensis
0.338384,0.320755,0.317241,0.316129,0.329032,0.327044,0.335443,0.331169,0.331169,0.33526,0.329268,0.334928,0.327485,0.341317,0.339623,0.315789,0.319149,0.320261,0.320513,0.324841,0.323077,0.333333,0.32948,0.347594,0.331126,0.320261,0.327161,0.325153,0.3375,0.324138,0.323529,0.335135,0.328431,0.338462,0.325243,6291,P.torta
0.325714,0.33584,0.322034,0.328025,0.334405,0.327974,0.332215,0.333333,0.330357,0.333333,0.329305,0.335052,0.329787,0.32948,0.330508,0.324701,0.335878,0.332386,0.330275,0.331288,0.320359,0.328804,0.331429,0.341176,0.332308,0.327161,0.329377,0.327536,0.327161,0.322684,0.312268,0.331606,0.325069,0.32381,0.33557,1160,C.brasiliensis
0.357934,0.361111,0.346774,0.347639,0.34981,0.349206,0.346341,0.347826,0.355731,0.359551,0.350365,0.352941,0.363924,0.356589,0.348,0.350133,0.364821,0.349776,0.353448,0.349593,0.349481,0.362745,0.366795,0.360129,0.356287,0.360424,0.36965,0.360656,0.361486,0.353147,0.345865,0.360465,0.364829,0.35873,0.366795,4540,C.brasiliensis
0.377143,0.405303,0.370787,0.378378,0.386792,0.386792,0.379032,0.379032,0.381356,0.370861,0.374269,0.379791,0.380952,0.374302,0.371429,0.367347,0.370732,0.36747,0.358491,0.365672,0.372093,0.366795,0.361446,0.372727,0.378261,0.361538,0.355191,0.354839,0.35503,0.358108,0.340136,0.375451,0.369281,0.360759,0.384211,5339,C.brasiliensis
0.378517,0.385542,0.368,0.386431,0.37018,0.373984,0.384615,0.382184,0.372434,0.387879,0.371508,0.369048,0.36802,0.379121,0.370844,0.366029,0.373464,0.375979,0.380165,0.376694,0.370482,0.372093,0.380952,0.379747,0.386921,0.376884,0.376847,0.378109,0.380102,0.371658,0.368263,0.372685,0.373272,0.374384,0.376847,3841,M.rubiginosa
