@relation ephenology_all-5-fold-1-12B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.266881,0.281818,0.292135,0.280576,0.294118,0.275194,0.267176,0.257951,0.260726,0.281553,0.281356,0.27439,0.270341,0.27037,0.266932,0.280255,0.273312,0.274924,0.275401,0.290667,0.268817,0.265152,0.269795,0.267296,0.246479,0.289474,0.289855,0.287293,0.27957,0.296203,0.285294,0.292621,0.267606,0.273775,0.304498,0.302222,0.297521,5284,C.brasiliensis
0.337884,0.340176,0.340426,0.341297,0.343643,0.341297,0.333333,0.344262,0.325503,0.324138,0.334495,0.319298,0.335277,0.340611,0.330612,0.344697,0.337398,0.349345,0.34413,0.330317,0.342342,0.336245,0.347267,0.33913,0.313559,0.32964,0.341121,0.330097,0.340426,0.346303,0.329897,0.344498,0.328889,0.328358,0.341991,0.345972,0.356522,4446,P.torta
0.285714,0.275641,0.285714,0.30102,0.273109,0.26971,0.257143,0.265487,0.258621,0.267857,0.277512,0.274262,0.280702,0.267016,0.272277,0.287879,0.266332,0.276042,0.28,0.278049,0.268182,0.270936,0.272109,0.271967,0.273504,0.273927,0.265873,0.280992,0.276753,0.275424,0.264228,0.268182,0.26556,0.268939,0.276423,0.278008,0.278481,5014,C.brasiliensis
0.311828,0.316354,0.307292,0.308458,0.307018,0.307692,0.313208,0.308594,0.311284,0.299639,0.315113,0.308176,0.312207,0.307692,0.307947,0.304054,0.314189,0.303249,0.305556,0.314879,0.322785,0.297491,0.322892,0.292835,0.315152,0.3026,0.309859,0.304985,0.298913,0.286585,0.306818,0.293255,0.303571,0.300948,0.313726,0.311615,0.301887,3558,M.rubiginosa
0.28655,0.312139,0.282828,0.292237,0.292969,0.286765,0.29588,0.285185,0.292857,0.300353,0.286232,0.299401,0.309942,0.302932,0.305638,0.300699,0.292818,0.303644,0.306502,0.305755,0.312102,0.307407,0.306709,0.296296,0.308772,0.307692,0.306034,0.307971,0.308244,0.31068,0.307971,0.273585,0.297468,0.302013,0.301418,0.320144,0.305556,3746,P.ramiflora
0.292929,0.284932,0.303534,0.298246,0.297297,0.292969,0.293651,0.280603,0.287335,0.285437,0.283951,0.292089,0.293103,0.287169,0.29175,0.285441,0.289206,0.307263,0.290909,0.289256,0.3,0.285333,0.284314,0.277778,0.282609,0.28764,0.284294,0.293279,0.293069,0.292969,0.28692,0.29,0.293991,0.285714,0.293478,0.302326,0.302469,5432,C.brasiliensis
0.35,0.366733,0.342857,0.331325,0.331395,0.342776,0.333333,0.351955,0.337875,0.344444,0.340176,0.350694,0.337634,0.325444,0.336134,0.326816,0.330435,0.324638,0.329412,0.325373,0.329341,0.334278,0.329621,0.327778,0.327536,0.331707,0.332317,0.331361,0.329377,0.333333,0.323988,0.325077,0.330303,0.339833,0.342282,0.325806,0.319392,3461,M.rubiginosa
0.258462,0.28,0.288312,0.272464,0.265861,0.262687,0.265027,0.264535,0.265714,0.272237,0.260736,0.267568,0.27561,0.269022,0.271318,0.281928,0.27451,0.283721,0.258333,0.275773,0.269923,0.269231,0.266833,0.261333,0.266491,0.284722,0.298872,0.275294,0.283019,0.280702,0.28271,0.288939,0.258856,0.266504,0.283465,0.285714,0.260355,4984,C.brasiliensis
0.286472,0.279373,0.295964,0.290094,0.291262,0.291262,0.291045,0.279703,0.284337,0.278729,0.290393,0.2881,0.288462,0.281184,0.281319,0.277551,0.284519,0.280543,0.274232,0.282167,0.286445,0.284457,0.288136,0.291925,0.280952,0.287478,0.284404,0.295327,0.292469,0.283333,0.286267,0.283333,0.284038,0.28719,0.290266,0.302876,0.306383,5301,C.brasiliensis
0.315364,0.312865,0.322078,0.315934,0.320856,0.3219,0.307125,0.318421,0.314214,0.306818,0.302778,0.314667,0.319444,0.304843,0.305556,0.299213,0.30303,0.304094,0.297143,0.300836,0.304348,0.296667,0.3,0.30814,0.310345,0.317406,0.305296,0.309456,0.298305,0.297297,0.289474,0.289753,0.297059,0.300353,0.297297,0.302013,0.311927,5074,P.torta
0.259887,0.26601,0.264706,0.27044,0.281046,0.265152,0.269841,0.272727,0.275641,0.258278,0.263158,0.269231,0.276018,0.275591,0.284672,0.283582,0.258929,0.291339,0.24812,0.261682,0.263636,0.273381,0.278539,0.286624,0.278912,0.278539,0.280303,0.282609,0.275862,0.274074,0.283688,0.263158,0.267516,0.279793,0.286713,0.28,0.25,5099,C.brasiliensis
0.333333,0.336245,0.347267,0.345395,0.344262,0.325424,0.325581,0.318937,0.324074,0.334483,0.312715,0.313208,0.315,0.314741,0.313208,0.321429,0.30292,0.314079,0.314815,0.314741,0.324,0.314394,0.316883,0.321569,0.317647,0.322353,0.326531,0.322314,0.309764,0.325843,0.321285,0.323625,0.310811,0.310345,0.336879,0.319635,0.315789,1099,C.brasiliensis
0.279302,0.250794,0.25614,0.246269,0.260234,0.256881,0.26615,0.263014,0.265985,0.268041,0.268844,0.269327,0.275773,0.270408,0.267157,0.254601,0.27169,0.270886,0.27551,0.271795,0.255376,0.265372,0.271709,0.275534,0.280206,0.273743,0.249322,0.274314,0.270531,0.256906,0.258667,0.257618,0.262162,0.271318,0.278552,0.277778,0.262295,5393,C.brasiliensis
0.287356,0.280556,0.289617,0.299094,0.305085,0.295732,0.290698,0.295129,0.29661,0.287037,0.299435,0.29863,0.301939,0.301538,0.3,0.294304,0.305322,0.305322,0.306407,0.306358,0.307692,0.305732,0.304786,0.312155,0.310345,0.304945,0.310541,0.296512,0.312039,0.292958,0.300578,0.294906,0.295858,0.292958,0.3,0.306452,0.309353,4542,M.guianensis
