@relation ephenology_all-5-fold-4-13G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.345912,0.340136,0.335196,0.338028,0.346821,0.343195,0.338235,0.334347,0.35,0.337621,0.332623,0.342105,0.346457,0.325,0.337719,0.325806,0.344569,0.354978,0.354545,0.348315,0.347328,0.351064,0.349398,0.360656,0.354839,0.349398,0.350711,0.351695,0.361702,0.345455,0.355102,0.346939,0.333333,0.346863,0.333333,0.331933,4291,P.torta
0.3391,0.332481,0.342742,0.340426,0.342412,0.339768,0.340824,0.347368,0.34507,0.339233,0.341981,0.338983,0.345161,0.34957,0.354037,0.342569,0.34596,0.352381,0.350694,0.353571,0.355872,0.344173,0.353952,0.347003,0.342233,0.348837,0.348921,0.350877,0.351449,0.35,0.349091,0.349515,0.341026,0.349162,0.347594,0.351254,821,M.rubiginosa
0.338926,0.334056,0.33908,0.344262,0.346591,0.345133,0.341463,0.341176,0.341317,0.339339,0.334038,0.340741,0.341317,0.333333,0.344538,0.344473,0.34375,0.348442,0.346749,0.346154,0.352761,0.341085,0.347561,0.340845,0.342105,0.348101,0.343558,0.344214,0.348534,0.347561,0.351351,0.348348,0.345269,0.344388,0.347222,0.342561,2796,P.torta
0.345725,0.346988,0.347826,0.352941,0.354386,0.355172,0.357639,0.35473,0.350993,0.348534,0.351163,0.345499,0.350993,0.356037,0.352761,0.350254,0.352078,0.361635,0.358974,0.364238,0.363036,0.358839,0.363344,0.356287,0.351621,0.360714,0.36014,0.354305,0.354167,0.354949,0.349481,0.35082,0.35,0.349333,0.35023,0.349315,1805,A.tomentosum
0.344828,0.345794,0.340659,0.33913,0.343874,0.349265,0.350649,0.352564,0.356913,0.351064,0.357143,0.359494,0.336538,0.354331,0.35514,0.355,0.354667,0.354223,0.356725,0.35443,0.356923,0.360465,0.348348,0.357771,0.344595,0.340299,0.341317,0.341398,0.34593,0.343374,0.342679,0.352941,0.340967,0.325333,0.325926,0.335277,3617,A.tomentosum
0.345566,0.346386,0.342508,0.343558,0.345794,0.343465,0.344512,0.345455,0.345679,0.344928,0.340594,0.341085,0.341176,0.34072,0.34188,0.343195,0.34202,0.341538,0.342342,0.341538,0.345679,0.33871,0.343949,0.341317,0.339426,0.335329,0.337423,0.339233,0.337423,0.338369,0.339339,0.34375,0.340206,0.336516,0.336756,0.344086,5996,C.brasiliensis
0.325792,0.320388,0.319767,0.336735,0.323529,0.319767,0.320225,0.322034,0.324742,0.324742,0.318584,0.314394,0.318182,0.335135,0.325359,0.319444,0.320755,0.324675,0.323671,0.323671,0.321951,0.322449,0.319372,0.328502,0.318841,0.313869,0.330798,0.330544,0.324324,0.325103,0.334646,0.329412,0.334459,0.327635,0.324111,0.330579,3816,M.rubiginosa
0.33452,0.351613,0.342939,0.341246,0.340836,0.346939,0.349315,0.335689,0.350649,0.341935,0.351515,0.345013,0.343042,0.35119,0.348974,0.346705,0.352751,0.343137,0.342424,0.341615,0.339161,0.352657,0.341463,0.347639,0.354167,0.34153,0.347682,0.348348,0.346705,0.342857,0.33815,0.359684,0.352,0.33945,0.342806,0.35124,4784,C.brasiliensis
0.337386,0.348624,0.335526,0.328904,0.336538,0.33,0.332288,0.349673,0.33657,0.345161,0.34507,0.361111,0.355172,0.337719,0.347656,0.343949,0.353191,0.355932,0.35,0.357143,0.333333,0.349206,0.322581,0.345361,0.350211,0.343023,0.35625,0.348837,0.366667,0.35443,0.354839,0.354839,0.349169,0.345238,0.354978,0.35122,3814,A.tomentosum
