@relation ephenology_all-5-fold-2-13G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.344482,0.347339,0.343042,0.344937,0.348684,0.347561,0.35906,0.347403,0.351852,0.355224,0.363458,0.357616,0.365269,0.373219,0.343931,0.367206,0.365439,0.3625,0.37013,0.37931,0.376307,0.358601,0.368932,0.376997,0.358974,0.35,0.37234,0.376238,0.366038,0.362007,0.366795,0.366667,0.359606,0.366667,0.359296,0.359223,2814,P.torta
0.350168,0.3425,0.33887,0.337539,0.343137,0.337662,0.342857,0.347962,0.338323,0.356546,0.351351,0.347913,0.350877,0.348837,0.346269,0.341837,0.345013,0.347692,0.346032,0.352941,0.351097,0.340164,0.341853,0.342342,0.345912,0.342105,0.339869,0.342183,0.337349,0.340909,0.341693,0.349315,0.348837,0.339833,0.339956,0.347432,3601,M.rubiginosa
0.345622,0.327027,0.326733,0.327014,0.33,0.331683,0.320388,0.32093,0.329365,0.327869,0.328729,0.330189,0.336898,0.339286,0.334975,0.318328,0.327731,0.32243,0.342246,0.335025,0.334975,0.324324,0.336364,0.341667,0.325373,0.340426,0.342995,0.342105,0.35,0.342723,0.34359,0.341772,0.335505,0.334572,0.334677,0.346154,3178,P.ramiflora
0.336364,0.351916,0.342657,0.343972,0.340741,0.337209,0.335907,0.342742,0.343173,0.333333,0.334906,0.338658,0.333333,0.35,0.338192,0.33209,0.335766,0.328671,0.326165,0.327703,0.334677,0.335079,0.328467,0.336806,0.340206,0.338235,0.330709,0.334559,0.33935,0.339223,0.340351,0.34375,0.344828,0.331492,0.334211,0.337349,4430,M.guianensis
0.346875,0.335616,0.335347,0.332258,0.33758,0.338323,0.336158,0.339286,0.340694,0.336601,0.33698,0.339564,0.334459,0.335329,0.328622,0.326923,0.330612,0.330986,0.33,0.333333,0.33871,0.325424,0.337705,0.334416,0.337423,0.337705,0.335385,0.34188,0.345566,0.343195,0.349112,0.348189,0.353247,0.341518,0.341719,0.347222,4558,C.brasiliensis
0.319231,0.317919,0.307018,0.306977,0.294393,0.31,0.312217,0.314286,0.322957,0.313559,0.314607,0.31203,0.284722,0.301205,0.304878,0.306494,0.305936,0.309091,0.289855,0.312,0.310345,0.313726,0.29927,0.303965,0.303951,0.314815,0.308219,0.3125,0.316129,0.316456,0.317241,0.294444,0.306306,0.29798,0.288557,0.291139,6476,P.torta
0.355932,0.342412,0.337553,0.355,0.354978,0.346341,0.358491,0.350785,0.352679,0.341991,0.342262,0.34058,0.333333,0.342657,0.345133,0.340996,0.339207,0.344569,0.337165,0.342007,0.340659,0.335793,0.334711,0.33913,0.334459,0.340102,0.330612,0.333333,0.333333,0.333333,0.331797,0.340909,0.326599,0.335593,0.319672,0.334677,3545,M.rubiginosa
0.36019,0.358804,0.355805,0.358696,0.361111,0.360153,0.356863,0.35426,0.358423,0.358268,0.358537,0.358434,0.359504,0.353791,0.352159,0.35274,0.354717,0.353612,0.352174,0.353982,0.352174,0.35277,0.35124,0.356522,0.35248,0.348432,0.350806,0.349624,0.346303,0.346614,0.34902,0.348548,0.346821,0.346154,0.340237,0.346154,4767,C.brasiliensis
0.36,0.352941,0.364985,0.367347,0.366771,0.366366,0.359756,0.362857,0.364985,0.367953,0.361059,0.359903,0.368932,0.358601,0.348387,0.353474,0.356923,0.35514,0.363036,0.355482,0.354633,0.34901,0.35241,0.359551,0.337838,0.342756,0.351266,0.351906,0.351351,0.34026,0.347561,0.356495,0.351474,0.341085,0.344554,0.350427,5097,C.brasiliensis
0.345013,0.326829,0.327146,0.330275,0.337182,0.336842,0.333333,0.337662,0.335121,0.336088,0.329435,0.335505,0.324921,0.328488,0.341333,0.326087,0.343234,0.334286,0.335385,0.327869,0.337748,0.350148,0.35034,0.355482,0.356125,0.336996,0.340909,0.343972,0.359073,0.347985,0.351852,0.354167,0.365782,0.358824,0.345324,0.336634,5595,P.torta
