@relation ephenology_all-5-fold-5-13G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.346303,0.336088,0.343396,0.337349,0.34413,0.339921,0.337255,0.343511,0.343284,0.336842,0.339853,0.33244,0.340741,0.33657,0.342561,0.33657,0.340299,0.336996,0.339844,0.346457,0.346008,0.341246,0.344569,0.344156,0.338843,0.346457,0.344697,0.344203,0.344569,0.350365,0.350746,0.349206,0.341085,0.347716,0.345794,0.34767,2513,P.torta
0.331897,0.334365,0.330769,0.337165,0.335821,0.335849,0.332143,0.329966,0.337979,0.335593,0.336815,0.336391,0.346535,0.341615,0.34589,0.326984,0.330033,0.349153,0.340824,0.35,0.35,0.322581,0.34981,0.328467,0.323077,0.330855,0.341637,0.340067,0.341912,0.33829,0.336996,0.345324,0.325153,0.328173,0.324627,0.324723,1417,C.brasiliensis
0.349206,0.340858,0.345277,0.348993,0.351097,0.350453,0.342183,0.34188,0.351585,0.357143,0.352834,0.349558,0.352617,0.347258,0.351648,0.349081,0.343374,0.356725,0.355685,0.363363,0.351682,0.349462,0.364865,0.346505,0.349876,0.358804,0.363344,0.358065,0.362369,0.374517,0.369565,0.367284,0.363636,0.361039,0.358601,0.367412,1792,M.rubiginosa
0.357388,0.352113,0.357143,0.344262,0.346667,0.355401,0.358553,0.358621,0.356209,0.355769,0.354545,0.359477,0.358306,0.356037,0.353896,0.347079,0.351064,0.355932,0.353535,0.356164,0.360424,0.34715,0.350694,0.354839,0.343407,0.343972,0.351613,0.355828,0.348765,0.353846,0.343374,0.350975,0.349398,0.347368,0.344358,0.351275,4463,C.brasiliensis
0.325967,0.320988,0.325758,0.333333,0.328125,0.325581,0.330986,0.335616,0.327273,0.317919,0.33,0.330189,0.318182,0.325444,0.318519,0.314286,0.328467,0.325926,0.312,0.317829,0.309524,0.316667,0.335938,0.333333,0.325472,0.325397,0.328358,0.314286,0.328571,0.330935,0.318841,0.335329,0.324873,0.315476,0.303704,0.317881,6291,P.torta
0.337449,0.340116,0.342975,0.352679,0.352697,0.352227,0.351145,0.36194,0.359155,0.359322,0.35782,0.359173,0.374532,0.367698,0.355932,0.354167,0.35514,0.369231,0.357798,0.361111,0.362832,0.354108,0.363248,0.355872,0.3531,0.354167,0.356481,0.355372,0.353774,0.36036,0.354369,0.356275,0.346154,0.345725,0.340426,0.350211,1160,C.brasiliensis
0.359184,0.372727,0.357143,0.361858,0.361522,0.358531,0.359729,0.364606,0.358314,0.361751,0.359606,0.375,0.36092,0.358763,0.360202,0.369973,0.360563,0.363431,0.367117,0.361233,0.356371,0.35412,0.362416,0.359813,0.354523,0.356,0.34749,0.348425,0.347107,0.349896,0.348643,0.349693,0.348449,0.343453,0.349481,0.343964,4540,C.brasiliensis
0.333333,0.324895,0.322404,0.331288,0.325,0.342105,0.335196,0.333333,0.333333,0.328185,0.334211,0.331126,0.320513,0.334677,0.335025,0.32971,0.328947,0.334572,0.337662,0.329268,0.327511,0.327815,0.336449,0.329167,0.328173,0.336323,0.334928,0.328638,0.322917,0.34359,0.333333,0.337349,0.335505,0.330769,0.326316,0.330579,5339,C.brasiliensis
0.356164,0.358407,0.359133,0.358434,0.354467,0.356125,0.363636,0.35942,0.359882,0.359788,0.354098,0.347126,0.354108,0.350746,0.352304,0.353723,0.356495,0.347305,0.35061,0.347305,0.356495,0.348558,0.352941,0.353107,0.345679,0.356688,0.356125,0.346774,0.348571,0.350725,0.346591,0.341398,0.347222,0.336735,0.342857,0.343164,3841,M.rubiginosa
