@relation ephenology_all-5-fold-1-10G.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.341146,0.340845,0.338235,0.353591,0.331019,0.35,0.34188,0.356994,0.354839,0.358752,0.355263,0.354922,0.356968,0.348361,0.352577,0.35426,0.354023,0.358314,0.356502,0.356742,0.352804,0.365256,0.360697,0.360697,0.353919,0.359606,0.353933,0.358757,0.339623,0.356265,0.363112,0.358255,0.357678,0.37092,0.344221,0.343173,0.363636,5284,C.brasiliensis
0.329588,0.332317,0.333333,0.324478,0.326336,0.327899,0.330827,0.33157,0.326087,0.32948,0.326316,0.333333,0.340845,0.318707,0.32574,0.321678,0.320099,0.320988,0.331731,0.326087,0.319444,0.329341,0.326034,0.318408,0.318396,0.326969,0.332461,0.319481,0.316901,0.321519,0.320802,0.322196,0.318605,0.317708,0.317507,0.321343,0.329439,4446,P.torta
0.337079,0.357798,0.345404,0.33526,0.346049,0.351097,0.349333,0.344737,0.342466,0.349544,0.342105,0.34965,0.359155,0.347258,0.350427,0.348083,0.344633,0.347458,0.342541,0.336761,0.337662,0.33871,0.341737,0.346705,0.34593,0.345345,0.344214,0.338936,0.337989,0.343109,0.343662,0.345455,0.337912,0.341935,0.339367,0.341935,0.338068,5014,C.brasiliensis
0.327381,0.333333,0.326975,0.331378,0.327684,0.334204,0.333333,0.327957,0.326975,0.319489,0.335938,0.337531,0.340967,0.332461,0.332454,0.33687,0.33494,0.335714,0.327411,0.334177,0.328,0.33419,0.329759,0.335821,0.328321,0.33253,0.332474,0.338942,0.338235,0.34715,0.339241,0.332506,0.329146,0.342857,0.331126,0.337696,0.348052,3558,M.rubiginosa
0.346067,0.356688,0.356354,0.346405,0.354633,0.35,0.352239,0.355769,0.348974,0.349854,0.351111,0.346479,0.347181,0.352785,0.342733,0.346369,0.347826,0.344353,0.357143,0.347826,0.347594,0.342324,0.343407,0.345109,0.346354,0.343109,0.354515,0.343465,0.342318,0.344512,0.345029,0.345345,0.347222,0.347953,0.34589,0.345912,0.343164,3746,P.ramiflora
0.346,0.343511,0.351145,0.348399,0.348077,0.346614,0.341509,0.347656,0.347584,0.34357,0.345055,0.34192,0.347072,0.348018,0.357477,0.345083,0.354037,0.349272,0.349315,0.35249,0.340426,0.346241,0.346405,0.353982,0.355556,0.347676,0.351297,0.344969,0.344322,0.348089,0.349495,0.345382,0.339367,0.352688,0.34903,0.345196,0.34188,5432,C.brasiliensis
0.332636,0.33687,0.332623,0.339019,0.333333,0.332653,0.336082,0.338266,0.338565,0.334737,0.334873,0.343249,0.328972,0.335586,0.34,0.33557,0.345538,0.337474,0.343318,0.34186,0.344578,0.347032,0.344749,0.340045,0.338947,0.360424,0.353604,0.342926,0.343173,0.345972,0.341289,0.339713,0.342169,0.344907,0.341892,0.3625,0.350617,3461,M.rubiginosa
0.355721,0.364611,0.341151,0.332394,0.347475,0.35468,0.350588,0.347826,0.347319,0.346975,0.350365,0.353933,0.35426,0.347921,0.347716,0.341357,0.343925,0.349057,0.367089,0.354037,0.350923,0.349432,0.344262,0.347938,0.351282,0.345538,0.345238,0.346405,0.341151,0.345992,0.340757,0.342404,0.34968,0.3475,0.349481,0.346756,0.346835,4984,C.brasiliensis
0.34141,0.362468,0.351562,0.345992,0.349474,0.342803,0.342553,0.347458,0.343949,0.357602,0.348315,0.347458,0.350598,0.349908,0.357143,0.349908,0.344762,0.343636,0.344468,0.352294,0.344828,0.345055,0.347561,0.349057,0.35167,0.351786,0.350181,0.349914,0.344828,0.35219,0.354237,0.357013,0.35654,0.350575,0.348668,0.351852,0.345541,5301,C.brasiliensis
