@relation ephenology_all-5-fold-5-15B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.344569,0.360691,0.344697,0.344961,0.35,0.343629,0.343629,0.351916,0.350877,0.344444,0.341146,0.34903,0.346591,0.34767,0.349544,0.343643,0.335616,0.333333,0.342657,0.34375,0.33564,0.335484,0.34596,0.335505,0.335443,0.335135,0.343333,0.342767,0.342342,0.342424,0.319805,0.327922,0.350785,0.335025,0.34375,0.323834,2513,P.torta
0.335689,0.322767,0.330986,0.33101,0.333333,0.323024,0.327645,0.338608,0.323333,0.326241,0.312849,0.330383,0.327381,0.335385,0.322485,0.318182,0.327759,0.330065,0.320635,0.319079,0.320132,0.326347,0.340694,0.327044,0.327869,0.327273,0.326531,0.328904,0.330247,0.326797,0.333333,0.326599,0.335484,0.325077,0.358255,0.334286,1417,C.brasiliensis
0.317073,0.307359,0.309859,0.310811,0.308868,0.308411,0.306061,0.302115,0.306548,0.304038,0.299197,0.303571,0.308151,0.310484,0.2949,0.297593,0.299712,0.30303,0.293578,0.302671,0.30814,0.30618,0.316279,0.306452,0.288732,0.307692,0.295129,0.288809,0.295139,0.298932,0.286747,0.271493,0.305233,0.311224,0.310345,0.286932,1792,M.rubiginosa
0.2625,0.266515,0.259459,0.281853,0.260116,0.272727,0.258242,0.246154,0.27234,0.232704,0.248062,0.270175,0.27037,0.25,0.222222,0.254902,0.24,0.266968,0.252874,0.272727,0.267974,0.270833,0.27957,0.268398,0.270968,0.276486,0.273632,0.284,0.289753,0.285156,0.287154,0.283465,0.273312,0.285347,0.296053,0.284123,4463,C.brasiliensis
0.340136,0.344828,0.346154,0.348624,0.373832,0.354545,0.347826,0.341463,0.344,0.330579,0.324873,0.336406,0.335135,0.367521,0.342657,0.348485,0.354839,0.343284,0.367925,0.363636,0.352941,0.34188,0.350598,0.361345,0.340136,0.342995,0.34375,0.355372,0.370079,0.352941,0.342205,0.344262,0.356021,0.348624,0.383234,0.348958,6291,P.torta
0.343629,0.323834,0.333333,0.330827,0.330798,0.319392,0.314394,0.317568,0.315254,0.305263,0.306283,0.310345,0.304688,0.310345,0.316993,0.316327,0.309702,0.305369,0.32491,0.311741,0.310924,0.311189,0.3257,0.311594,0.301003,0.318296,0.320675,0.32197,0.321555,0.32197,0.326882,0.326531,0.326471,0.327078,0.341598,0.326409,1160,C.brasiliensis
0.3125,0.255605,0.3,0.246231,0.297468,0.294872,0.268456,0.287081,0.293103,0.248366,0.276451,0.268493,0.272727,0.278146,0.2723,0.277778,0.273504,0.272059,0.301775,0.274112,0.295238,0.292,0.288889,0.308081,0.283912,0.294118,0.3,0.304569,0.292553,0.297778,0.289189,0.291005,0.294985,0.286932,0.295597,0.291391,4540,C.brasiliensis
0.29,0.264368,0.313726,0.29697,0.289474,0.288462,0.289157,0.281768,0.284974,0.291667,0.287356,0.288525,0.29682,0.286458,0.276699,0.29661,0.292035,0.286344,0.272727,0.293839,0.293103,0.288288,0.291815,0.285047,0.287179,0.297578,0.293436,0.291304,0.297189,0.298932,0.289634,0.28821,0.305882,0.292517,0.308696,0.288,5339,C.brasiliensis
0.281646,0.251641,0.28,0.266667,0.27933,0.280899,0.265625,0.264438,0.267647,0.264151,0.271111,0.280872,0.281106,0.292264,0.268362,0.259259,0.276471,0.269795,0.27027,0.27381,0.27619,0.273504,0.282238,0.270349,0.271978,0.27381,0.283286,0.278409,0.277929,0.279778,0.275449,0.276471,0.291667,0.287037,0.284553,0.283224,3841,M.rubiginosa
