@relation ephenology_all-5-fold-4-15B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.torta,A.tomentosum,C.brasiliensis,M.guianensis,P.ramiflora}

@data

0.322884,0.316265,0.327177,0.320988,0.305263,0.321809,0.309942,0.317365,0.316384,0.298246,0.296875,0.310241,0.303835,0.282051,0.291139,0.303226,0.306748,0.323024,0.309904,0.302251,0.301242,0.301587,0.309278,0.291525,0.316109,0.319218,0.301948,0.295775,0.293548,0.298305,0.301486,0.288973,0.32069,0.326007,0.336,0.320988,4291,P.torta
0.351852,0.367113,0.351438,0.349835,0.347826,0.349845,0.339286,0.354839,0.345946,0.335065,0.335878,0.346939,0.338565,0.331719,0.334821,0.32783,0.31565,0.304668,0.328912,0.326087,0.32964,0.32987,0.347087,0.331565,0.332447,0.333333,0.328402,0.337912,0.337696,0.336111,0.344765,0.330435,0.359903,0.33995,0.357314,0.315697,821,M.rubiginosa
0.362319,0.356343,0.339394,0.342857,0.348083,0.346749,0.336508,0.337243,0.334294,0.351171,0.335821,0.342569,0.335052,0.345277,0.333333,0.330128,0.322388,0.31746,0.331429,0.318452,0.333333,0.325,0.343049,0.323353,0.331429,0.333333,0.32381,0.328358,0.32964,0.33526,0.321586,0.323718,0.341969,0.325123,0.342105,0.323607,2796,P.torta
0.339683,0.341564,0.319355,0.318612,0.324074,0.319489,0.319749,0.325513,0.3207,0.313333,0.315294,0.326781,0.334158,0.317757,0.316804,0.304843,0.303116,0.301333,0.309659,0.297376,0.297935,0.307479,0.328605,0.301724,0.314121,0.328605,0.31746,0.322581,0.315642,0.322581,0.312024,0.324324,0.3382,0.331002,0.338061,0.327014,1805,A.tomentosum
0.28934,0.263768,0.319635,0.297872,0.303965,0.285088,0.29108,0.29148,0.262948,0.280488,0.265101,0.286111,0.289973,0.278689,0.279528,0.274809,0.298551,0.274336,0.276353,0.275964,0.278287,0.281525,0.301587,0.295302,0.294671,0.28536,0.267442,0.289474,0.315574,0.313084,0.299233,0.289474,0.306962,0.305136,0.323529,0.307407,3617,A.tomentosum
0.28481,0.263305,0.278912,0.279461,0.285246,0.28254,0.276527,0.273016,0.276923,0.275641,0.273839,0.277078,0.283465,0.279503,0.272206,0.278409,0.275964,0.276923,0.27619,0.279141,0.275862,0.28125,0.286957,0.277937,0.278378,0.281984,0.279874,0.276471,0.280556,0.283784,0.278539,0.275362,0.285714,0.279793,0.288184,0.277542,5996,C.brasiliensis
0.320513,0.300429,0.327103,0.313131,0.354545,0.3125,0.363636,0.324074,0.336066,0.335938,0.321951,0.317992,0.315556,0.344538,0.330935,0.330709,0.322917,0.324561,0.3375,0.321839,0.32967,0.327731,0.318021,0.306452,0.302857,0.31203,0.329897,0.309735,0.314516,0.303226,0.314815,0.313869,0.325397,0.314516,0.341837,0.315789,3816,M.rubiginosa
0.281407,0.271642,0.283105,0.28125,0.267606,0.26484,0.274775,0.266667,0.272059,0.288889,0.279452,0.274052,0.27193,0.268775,0.274809,0.273529,0.272727,0.288194,0.272,0.280142,0.26971,0.289562,0.285714,0.27907,0.269091,0.273381,0.284635,0.292958,0.294278,0.284946,0.289641,0.29096,0.288525,0.278261,0.303406,0.278409,4784,C.brasiliensis
0.3,0.269388,0.305556,0.252632,0.301887,0.302469,0.30625,0.308901,0.32093,0.294643,0.296578,0.269784,0.260684,0.296875,0.277487,0.301676,0.285714,0.268156,0.255814,0.290076,0.286885,0.263158,0.281588,0.296053,0.290749,0.265823,0.298507,0.27381,0.269663,0.277778,0.292683,0.237113,0.297376,0.299517,0.304933,0.29932,3814,A.tomentosum
