@relation ephenology_all-5-fold-5-14B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {C.brasiliensis,M.rubiginosa,P.torta,A.tomentosum,P.ramiflora,M.guianensis}

@data

0.333333,0.356989,0.344538,0.344538,0.343096,0.344398,0.34413,0.3361,0.344203,0.335714,0.352313,0.343137,0.347458,0.345725,0.34386,0.344086,0.349315,0.331361,0.344569,0.335907,0.335938,0.33829,0.335329,0.359133,0.349727,0.335294,0.335793,0.333333,0.347826,0.326007,0.327759,0.320144,0.327759,0.329897,0.321311,0.333333,2513,P.torta
0.326861,0.336111,0.326848,0.313726,0.333333,0.310954,0.315018,0.320144,0.327703,0.323718,0.338129,0.330247,0.328173,0.314286,0.321875,0.306338,0.321799,0.322289,0.32872,0.328814,0.328467,0.318339,0.326861,0.351792,0.313333,0.334416,0.327273,0.328859,0.340764,0.325671,0.321429,0.327703,0.318644,0.337423,0.328302,0.33657,1417,C.brasiliensis
0.305882,0.314103,0.310345,0.30719,0.311573,0.307692,0.314465,0.305556,0.307927,0.297753,0.307692,0.308889,0.308219,0.313175,0.298469,0.301471,0.297688,0.298288,0.288571,0.307018,0.296875,0.288288,0.299401,0.314465,0.306122,0.303468,0.29434,0.294314,0.304478,0.285714,0.270042,0.278008,0.29097,0.310056,0.295858,0.303867,1792,M.rubiginosa
0.261261,0.283262,0.272031,0.275986,0.2625,0.261538,0.264605,0.256705,0.272727,0.267327,0.269565,0.266892,0.267361,0.264228,0.261411,0.260163,0.26616,0.264151,0.265625,0.276817,0.264822,0.269373,0.27003,0.294521,0.294479,0.276762,0.280142,0.27907,0.28012,0.278226,0.281818,0.277592,0.273556,0.27907,0.279503,0.282421,4463,C.brasiliensis
0.326425,0.352657,0.339744,0.339869,0.348101,0.345679,0.343195,0.335484,0.335227,0.335106,0.341772,0.325123,0.336735,0.327161,0.325,0.326797,0.333333,0.339713,0.337662,0.339623,0.340278,0.344156,0.331429,0.367021,0.333333,0.342391,0.345324,0.341772,0.367021,0.33871,0.333333,0.329193,0.331288,0.339535,0.331551,0.378378,6291,P.torta
0.325991,0.330789,0.330508,0.330508,0.330677,0.318367,0.316406,0.293651,0.312057,0.318519,0.323636,0.301695,0.307487,0.298851,0.306569,0.312268,0.311828,0.303977,0.318548,0.320988,0.322727,0.306723,0.310145,0.330484,0.32,0.315634,0.318182,0.318182,0.327177,0.315789,0.318548,0.317757,0.317992,0.326531,0.32618,0.326923,1160,C.brasiliensis
0.271084,0.260684,0.270936,0.273973,0.27154,0.267016,0.270886,0.262873,0.289216,0.268072,0.277592,0.276382,0.27027,0.270517,0.26,0.28655,0.263852,0.268623,0.265753,0.273438,0.26738,0.268542,0.273608,0.302671,0.298077,0.283333,0.277916,0.282828,0.288952,0.28,0.289412,0.284314,0.282322,0.284289,0.286052,0.288184,4540,C.brasiliensis
0.274131,0.270677,0.271493,0.282407,0.280543,0.271889,0.280374,0.263441,0.271845,0.264423,0.28877,0.282051,0.286738,0.28877,0.282927,0.28934,0.3,0.284247,0.28125,0.296651,0.284848,0.274725,0.276265,0.305164,0.291262,0.288321,0.29798,0.295276,0.302419,0.294798,0.286325,0.278302,0.280172,0.292835,0.307463,0.281385,5339,C.brasiliensis
0.252595,0.266234,0.275362,0.275148,0.275568,0.283668,0.268657,0.265625,0.264264,0.254438,0.278788,0.280303,0.28125,0.283626,0.282051,0.278287,0.265896,0.267898,0.279762,0.269113,0.277259,0.273256,0.268354,0.28771,0.288462,0.273364,0.273529,0.279539,0.283465,0.277397,0.274869,0.271709,0.276139,0.276256,0.288945,0.285714,3841,M.rubiginosa
0.327824,0.327824,0.333333,0.333333,0.333333,0.327869,0.315476,0.303681,0.300283,0.304734,0.295385,0.28392,0.278515,0.296512,0.259375,0.302521,0.289474,0.278729,0.292969,0.293878,0.288889,0.293333,0.260989,0.285714,0.278912,0.287009,0.274611,0.272031,0.280967,0.278912,0.245353,0.266892,0.290698,0.28655,0.3,0.303797,4832,P.torta
0.336245,0.325373,0.336323,0.324444,0.338983,0.324561,0.327511,0.312796,0.326446,0.319672,0.324561,0.316794,0.31457,0.3125,0.311203,0.317647,0.319392,0.29932,0.322709,0.314516,0.310078,0.311355,0.303887,0.333333,0.307692,0.312925,0.311864,0.303371,0.32069,0.306818,0.303887,0.304348,0.302583,0.321918,0.316239,0.31769,1223,C.brasiliensis
0.278873,0.25817,0.253886,0.282946,0.259036,0.251366,0.26009,0.247664,0.274021,0.266667,0.273859,0.263345,0.248908,0.27541,0.261484,0.258772,0.279221,0.273256,0.277955,0.292835,0.282051,0.284345,0.266393,0.283019,0.273585,0.277311,0.29558,0.269625,0.271493,0.279835,0.276094,0.258621,0.264808,0.266667,0.269737,0.258687,4643,M.rubiginosa
0.272076,0.276557,0.275641,0.269565,0.281385,0.277293,0.278586,0.267544,0.270789,0.265217,0.272506,0.27619,0.263048,0.264069,0.262473,0.276549,0.273504,0.269155,0.278027,0.276458,0.282511,0.277533,0.263048,0.284672,0.301205,0.281574,0.282974,0.275711,0.277641,0.271978,0.276956,0.275395,0.277185,0.283262,0.291971,0.284722,5193,C.brasiliensis
0.291139,0.281734,0.263889,0.258993,0.257353,0.270492,0.270492,0.274194,0.27044,0.266667,0.28481,0.282828,0.280443,0.280303,0.280488,0.273973,0.278689,0.276265,0.289308,0.310811,0.308725,0.305085,0.280864,0.305455,0.3,0.2875,0.295455,0.28877,0.29932,0.272727,0.280423,0.298781,0.268817,0.272152,0.305825,0.277592,4588,C.brasiliensis
