@relation ephenology_all-5-fold-2-14B.tes

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {M.rubiginosa,P.ramiflora,M.guianensis,C.brasiliensis,P.torta,A.tomentosum}

@data

0.3213,0.343115,0.320946,0.322086,0.328125,0.332268,0.325581,0.32872,0.316129,0.329154,0.321981,0.315364,0.315036,0.297994,0.292835,0.316568,0.297814,0.3,0.310976,0.302752,0.283784,0.322388,0.311377,0.332418,0.317949,0.320475,0.318021,0.304762,0.304688,0.312727,0.313589,0.317857,0.311897,0.316049,0.311765,0.325183,2814,P.torta
0.296804,0.290323,0.307692,0.302239,0.306338,0.311189,0.293729,0.294314,0.29912,0.276056,0.28754,0.281421,0.289641,0.28,0.276536,0.285326,0.28771,0.286036,0.294461,0.286982,0.287009,0.288089,0.286667,0.304,0.295337,0.292952,0.28739,0.292035,0.293671,0.295918,0.288462,0.29052,0.281646,0.292453,0.299233,0.296675,3601,M.rubiginosa
0.325359,0.332487,0.357488,0.346734,0.357488,0.345,0.353774,0.343284,0.340824,0.314516,0.337662,0.341176,0.340067,0.344186,0.333333,0.333333,0.330275,0.337884,0.338384,0.329949,0.340541,0.329949,0.32342,0.355482,0.351351,0.323024,0.31694,0.319249,0.345395,0.31694,0.327189,0.319249,0.321586,0.333333,0.332031,0.338323,3178,P.ramiflora
0.282511,0.281065,0.28692,0.298643,0.298246,0.305085,0.289796,0.281938,0.282895,0.289655,0.28882,0.299342,0.30363,0.303704,0.290323,0.279528,0.303887,0.294798,0.29771,0.301115,0.296578,0.303371,0.268456,0.297578,0.29932,0.279518,0.298319,0.287671,0.289474,0.280632,0.270175,0.279221,0.267516,0.279597,0.283688,0.294798,4430,M.guianensis
0.284153,0.286127,0.296178,0.294521,0.295533,0.285211,0.294118,0.287273,0.292517,0.293333,0.301653,0.285714,0.296296,0.301418,0.287273,0.276995,0.293333,0.284698,0.288288,0.288,0.293617,0.284,0.289389,0.322709,0.312057,0.287749,0.290323,0.285285,0.297386,0.285211,0.284653,0.281337,0.273973,0.289003,0.284672,0.285714,4558,C.brasiliensis
0.468254,0.428571,0.478261,0.459459,0.482759,0.468531,0.51145,0.472603,0.444444,0.508621,0.484076,0.484472,0.452107,0.533333,0.485075,0.472222,0.478261,0.446154,0.507143,0.474026,0.487805,0.474074,0.426295,0.456026,0.468966,0.43007,0.485507,0.450495,0.418539,0.44586,0.451977,0.47619,0.464286,0.423841,0.465909,0.434174,6476,P.torta
0.311828,0.295775,0.305085,0.331683,0.304348,0.308081,0.313084,0.309392,0.312796,0.315353,0.317949,0.31441,0.305556,0.313364,0.313636,0.316038,0.314159,0.304511,0.306977,0.324074,0.305,0.323671,0.30315,0.333333,0.333333,0.303797,0.311258,0.315217,0.324444,0.309353,0.305882,0.318471,0.309645,0.319149,0.323944,0.325203,3545,M.rubiginosa
0.272727,0.26506,0.276151,0.282313,0.2827,0.273148,0.262911,0.258929,0.280443,0.261261,0.262887,0.263359,0.270358,0.261682,0.254545,0.268085,0.275591,0.272171,0.272727,0.277108,0.27897,0.265306,0.270096,0.287879,0.277778,0.277946,0.288732,0.289199,0.292254,0.282051,0.276094,0.274725,0.280769,0.283537,0.286738,0.28125,4767,C.brasiliensis
0.255814,0.270694,0.26183,0.270893,0.262857,0.259819,0.253687,0.242623,0.26087,0.259366,0.271845,0.262873,0.266332,0.26506,0.263636,0.268293,0.266881,0.269231,0.257627,0.265823,0.255102,0.251656,0.259843,0.278638,0.283721,0.274725,0.283537,0.264798,0.282913,0.283582,0.265193,0.257485,0.261398,0.266667,0.263889,0.268657,5097,C.brasiliensis
